"dataset","seed","fold","s","n_sel","p","n_info_selected","info_share","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"Setting5",7,2,1.27642657509994,2,5,2,1,3,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",7,2,1.42788644391977,4,5,2,0.5,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",7,2,1.59731843296212,5,5,2,0.4,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Setting5",7,2,1.78685510121975,5,5,2,0.4,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Setting5",7,2,1.9988820556175,5,5,2,0.4,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Setting5",7,2,2.23606797749979,5,5,2,0.4,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Setting5",7,3,1.02,2,5,2,1,3,1,1,1,1,1,1,1
"Setting5",7,3,1.14103247394714,2,5,2,1,3,0.25,1,1,1,1,1,1
"Setting5",7,3,1.27642657509994,2,5,2,1,3,0.125,1,1,1,1,1,1
"Setting5",7,3,1.42788644391977,3,5,2,0.666666666666667,3,0.125,1,1,1,1,1,1
"Setting5",7,3,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",7,3,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",7,3,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",7,3,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",7,4,1.02,2,5,2,1,9,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",7,4,1.14103247394714,2,5,2,1,11,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",7,4,1.27642657509994,2,5,2,1,3,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",7,4,1.42788644391977,4,5,2,0.5,3,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",7,4,1.59731843296212,5,5,2,0.4,9,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",7,4,1.78685510121975,5,5,2,0.4,9,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",7,4,1.9988820556175,5,5,2,0.4,9,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",7,4,2.23606797749979,5,5,2,0.4,9,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",7,5,1.02,2,5,2,1,11,1,1,1,1,1,1,1
"Setting5",7,5,1.14103247394714,2,5,2,1,3,2,1,1,1,1,1,1
"Setting5",7,5,1.27642657509994,2,5,2,1,3,0.25,1,1,1,1,1,1
"Setting5",7,5,1.42788644391977,3,5,2,0.666666666666667,3,1,1,1,1,1,1,1
"Setting5",7,5,1.59731843296212,5,5,2,0.4,3,1,1,1,1,1,1,1
"Setting5",7,5,1.78685510121975,5,5,2,0.4,3,1,1,1,1,1,1,1
"Setting5",7,5,1.9988820556175,5,5,2,0.4,3,1,1,1,1,1,1,1
"Setting5",7,5,2.23606797749979,5,5,2,0.4,3,1,1,1,1,1,1,1
"Setting5",8,1,1.02,2,5,2,1,1,0.25,1,1,1,1,1,1
"Setting5",8,1,1.14103247394714,2,5,2,1,1,0.125,1,1,1,1,1,1
"Setting5",8,1,1.27642657509994,2,5,2,1,1,0.125,1,1,1,1,1,1
"Setting5",8,1,1.42788644391977,4,5,2,0.5,1,0.125,1,1,1,1,1,1
"Setting5",8,1,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,1,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,1,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,1,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,2,1.02,2,5,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",8,2,1.14103247394714,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",8,2,1.27642657509994,2,5,2,1,3,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",8,2,1.42788644391977,3,5,2,0.666666666666667,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,2,1.59731843296212,5,5,2,0.4,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,2,1.78685510121975,5,5,2,0.4,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,2,1.9988820556175,5,5,2,0.4,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,2,2.23606797749979,5,5,2,0.4,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,3,1.02,2,5,2,1,1,0.125,1,1,1,1,1,1
"Setting5",8,3,1.14103247394714,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",8,3,1.27642657509994,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",8,3,1.42788644391977,3,5,2,0.666666666666667,1,8,1,1,1,1,1,1
"Setting5",8,3,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,3,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,3,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,3,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,4,1.02,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",8,4,1.14103247394714,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",8,4,1.27642657509994,2,5,2,1,3,8,1,1,1,1,1,1
"Setting5",8,4,1.42788644391977,3,5,2,0.666666666666667,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,4,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,4,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,4,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,4,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",8,5,1.02,2,5,2,1,1,0.25,1,1,1,1,1,1
"Setting5",8,5,1.14103247394714,2,5,2,1,1,0.25,1,1,1,1,1,1
"Setting5",8,5,1.27642657509994,2,5,2,1,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",8,5,1.42788644391977,5,5,2,0.4,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",8,5,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,5,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,5,1.9988820556175,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",8,5,2.23606797749979,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,1,1.02,2,5,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",9,1,1.14103247394714,2,5,2,1,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889
"Setting5",9,1,1.27642657509994,2,5,2,1,11,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting5",9,1,1.42788644391977,4,5,2,0.5,9,0.125,1,1,1,1,1,1
"Setting5",9,1,1.59731843296212,5,5,2,0.4,7,0.125,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting5",9,1,1.78685510121975,5,5,2,0.4,7,0.125,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting5",9,1,1.9988820556175,5,5,2,0.4,7,0.125,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting5",9,1,2.23606797749979,5,5,2,0.4,7,0.125,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting5",9,2,1.02,2,5,2,1,1,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,2,1.14103247394714,2,5,2,1,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,2,1.27642657509994,2,5,2,1,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,2,1.42788644391977,3,5,2,0.666666666666667,7,4,1,1,1,1,1,1
"Setting5",9,2,1.59731843296212,5,5,2,0.4,11,4,1,1,1,1,1,1
"Setting5",9,2,1.78685510121975,5,5,2,0.4,11,4,1,1,1,1,1,1
"Setting5",9,2,1.9988820556175,5,5,2,0.4,11,4,1,1,1,1,1,1
"Setting5",9,2,2.23606797749979,5,5,2,0.4,11,4,1,1,1,1,1,1
"Setting5",9,3,1.02,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",9,3,1.14103247394714,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",9,3,1.27642657509994,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",9,3,1.42788644391977,5,5,2,0.4,3,1,1,1,1,1,1,1
"Setting5",9,3,1.59731843296212,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",9,3,1.78685510121975,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",9,3,1.9988820556175,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",9,3,2.23606797749979,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",9,4,1.02,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",9,4,1.14103247394714,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",9,4,1.27642657509994,2,5,2,1,11,2,1,1,1,1,1,1
"Setting5",9,4,1.42788644391977,4,5,2,0.5,5,2,1,1,1,1,1,1
"Setting5",9,4,1.59731843296212,5,5,2,0.4,9,1,1,1,1,1,1,1
"Setting5",9,4,1.78685510121975,5,5,2,0.4,9,1,1,1,1,1,1,1
"Setting5",9,4,1.9988820556175,5,5,2,0.4,9,1,1,1,1,1,1,1
"Setting5",9,4,2.23606797749979,5,5,2,0.4,9,1,1,1,1,1,1,1
"Setting5",9,5,1.02,2,5,2,1,5,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,5,1.14103247394714,2,5,2,1,5,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",9,5,1.27642657509994,2,5,2,1,3,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",9,5,1.42788644391977,5,5,2,0.4,11,0.5,1,1,1,1,1,1
"Setting5",9,5,1.59731843296212,5,5,2,0.4,11,0.25,1,1,1,1,1,1
"Setting5",9,5,1.78685510121975,5,5,2,0.4,11,0.25,1,1,1,1,1,1
"Setting5",9,5,1.9988820556175,5,5,2,0.4,11,0.25,1,1,1,1,1,1
"Setting5",9,5,2.23606797749979,5,5,2,0.4,11,0.25,1,1,1,1,1,1
"Setting5",10,1,1.02,2,5,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,1,1.14103247394714,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",10,1,1.27642657509994,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",10,1,1.42788644391977,3,5,2,0.666666666666667,3,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,1,1.59731843296212,5,5,2,0.4,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,1,1.78685510121975,5,5,2,0.4,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,1,1.9988820556175,5,5,2,0.4,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,1,2.23606797749979,5,5,2,0.4,1,1,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,2,1.02,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",10,2,1.14103247394714,2,5,2,1,1,0.25,1,1,1,1,1,1
"Setting5",10,2,1.27642657509994,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",10,2,1.42788644391977,3,5,2,0.666666666666667,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,2,1.59731843296212,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",10,2,1.78685510121975,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",10,2,1.9988820556175,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",10,2,2.23606797749979,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",10,3,1.02,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",10,3,1.14103247394714,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",10,3,1.27642657509994,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",10,3,1.42788644391977,4,5,2,0.5,1,1,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,3,1.59731843296212,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,3,1.78685510121975,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,3,1.9988820556175,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,3,2.23606797749979,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",10,4,1.02,2,5,2,1,3,0.25,1,1,1,1,1,1
"Setting5",10,4,1.14103247394714,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",10,4,1.27642657509994,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",10,4,1.42788644391977,3,5,2,0.666666666666667,3,0.5,1,1,1,1,1,1
"Setting5",10,4,1.59731843296212,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",10,4,1.78685510121975,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",10,4,1.9988820556175,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",10,4,2.23606797749979,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",10,5,1.02,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",10,5,1.14103247394714,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",10,5,1.27642657509994,2,5,2,1,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",10,5,1.42788644391977,3,5,2,0.666666666666667,1,1,1,1,1,1,1,1
"Setting5",10,5,1.59731843296212,5,5,2,0.4,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",10,5,1.78685510121975,5,5,2,0.4,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",10,5,1.9988820556175,5,5,2,0.4,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",10,5,2.23606797749979,5,5,2,0.4,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",11,1,1.02,2,5,2,1,5,0.125,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",11,1,1.14103247394714,2,5,2,1,3,0.125,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",11,1,1.27642657509994,2,5,2,1,3,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,1,1.42788644391977,4,5,2,0.5,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",11,1,1.59731843296212,5,5,2,0.4,1,0.125,1,1,1,0.833333333333333,0.833333333333333,0.831168831168831
"Setting5",11,1,1.78685510121975,5,5,2,0.4,1,0.125,1,1,1,0.833333333333333,0.833333333333333,0.831168831168831
"Setting5",11,1,1.9988820556175,5,5,2,0.4,1,0.125,1,1,1,0.833333333333333,0.833333333333333,0.831168831168831
"Setting5",11,1,2.23606797749979,5,5,2,0.4,1,0.125,1,1,1,0.833333333333333,0.833333333333333,0.831168831168831
"Setting5",11,2,1.02,2,5,2,1,3,0.5,1,1,1,1,1,1
"Setting5",11,2,1.14103247394714,2,5,2,1,3,0.125,1,1,1,1,1,1
"Setting5",11,2,1.27642657509994,2,5,2,1,1,2,1,1,1,1,1,1
"Setting5",11,2,1.42788644391977,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",11,2,1.59731843296212,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,2,1.78685510121975,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,2,1.9988820556175,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,2,2.23606797749979,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,3,1.02,2,5,2,1,3,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,3,1.14103247394714,2,5,2,1,3,2,1,1,1,1,1,1
"Setting5",11,3,1.27642657509994,2,5,2,1,1,2,1,1,1,1,1,1
"Setting5",11,3,1.42788644391977,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",11,3,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",11,3,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",11,3,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",11,3,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",11,4,1.02,2,5,2,1,3,0.125,0.722222222222222,0.722222222222222,0.731313131313131,0.833333333333333,0.833333333333333,0.836363636363636
"Setting5",11,4,1.14103247394714,2,5,2,1,5,0.5,0.833333333333333,0.833333333333333,0.836363636363636,1,1,1
"Setting5",11,4,1.27642657509994,2,5,2,1,1,0.25,0.888888888888889,0.888888888888889,0.891774891774892,1,1,1
"Setting5",11,4,1.42788644391977,4,5,2,0.5,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",11,4,1.59731843296212,5,5,2,0.4,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,4,1.78685510121975,5,5,2,0.4,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,4,1.9988820556175,5,5,2,0.4,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,4,2.23606797749979,5,5,2,0.4,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",11,5,1.02,2,5,2,1,9,0.125,1,1,1,1,1,1
"Setting5",11,5,1.14103247394714,2,5,2,1,3,1,1,1,1,1,1,1
"Setting5",11,5,1.27642657509994,2,5,2,1,1,1,1,1,1,1,1,1
"Setting5",11,5,1.42788644391977,4,5,2,0.5,1,4,1,1,1,1,1,1
"Setting5",11,5,1.59731843296212,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,5,1.78685510121975,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,5,1.9988820556175,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",11,5,2.23606797749979,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",12,1,1.02,2,5,2,1,1,2,1,1,1,1,1,1
"Setting5",12,1,1.14103247394714,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",12,1,1.27642657509994,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",12,1,1.42788644391977,4,5,2,0.5,1,2,1,1,1,1,1,1
"Setting5",12,1,1.59731843296212,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",12,1,1.78685510121975,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",12,1,1.9988820556175,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",12,1,2.23606797749979,5,5,2,0.4,1,2,1,1,1,1,1,1
"Setting5",12,2,1.02,2,5,2,1,5,0.25,0.777777777777778,0.777777777777778,0.782539682539683,0.833333333333333,0.833333333333333,0.837218337218337
"Setting5",12,2,1.14103247394714,2,5,2,1,3,0.25,0.888888888888889,0.888888888888889,0.891774891774892,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,1.27642657509994,2,5,2,1,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,1.42788644391977,4,5,2,0.5,1,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,1.59731843296212,5,5,2,0.4,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,1.78685510121975,5,5,2,0.4,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,1.9988820556175,5,5,2,0.4,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,2,2.23606797749979,5,5,2,0.4,1,0.25,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",12,3,1.02,2,5,2,1,1,2,0.833333333333333,0.833333333333333,0.815628815628816,0.777777777777778,0.777777777777778,0.763492063492063
"Setting5",12,3,1.14103247394714,2,5,2,1,3,0.25,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting5",12,3,1.27642657509994,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",12,3,1.42788644391977,4,5,2,0.5,1,0.125,1,1,1,1,1,1
"Setting5",12,3,1.59731843296212,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",12,3,1.78685510121975,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",12,3,1.9988820556175,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",12,3,2.23606797749979,5,5,2,0.4,1,4,1,1,1,1,1,1
"Setting5",12,4,1.02,2,5,2,1,7,1,0.888888888888889,0.888888888888889,0.888500388500388,0.888888888888889,0.888888888888889,0.888500388500388
"Setting5",12,4,1.14103247394714,2,5,2,1,3,0.25,1,1,1,1,1,1
"Setting5",12,4,1.27642657509994,2,5,2,1,3,0.5,1,1,1,1,1,1
"Setting5",12,4,1.42788644391977,5,5,2,0.4,3,0.125,1,1,1,1,1,1
"Setting5",12,4,1.59731843296212,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,4,1.78685510121975,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,4,1.9988820556175,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,4,2.23606797749979,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,5,1.02,2,5,2,1,1,8,1,1,1,1,1,1
"Setting5",12,5,1.14103247394714,2,5,2,1,1,0.125,1,1,1,1,1,1
"Setting5",12,5,1.27642657509994,2,5,2,1,3,8,1,1,1,1,1,1
"Setting5",12,5,1.42788644391977,5,5,2,0.4,3,0.5,1,1,1,1,1,1
"Setting5",12,5,1.59731843296212,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,5,1.78685510121975,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,5,1.9988820556175,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",12,5,2.23606797749979,5,5,2,0.4,3,8,1,1,1,1,1,1
"Setting5",13,1,1.02,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",13,1,1.14103247394714,2,5,2,1,1,4,1,1,1,1,1,1
"Setting5",13,1,1.27642657509994,2,5,2,1,3,0.5,1,1,1,1,1,1
"Setting5",13,1,1.42788644391977,3,5,2,0.666666666666667,1,8,1,1,1,1,1,1
"Setting5",13,1,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",13,1,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",13,1,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",13,1,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Setting5",13,2,1.02,2,5,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",13,2,1.14103247394714,2,5,2,1,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",13,2,1.27642657509994,2,5,2,1,1,8,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",13,2,1.42788644391977,4,5,2,0.5,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.882051282051282
"Setting5",13,2,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",13,2,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",13,2,1.9988820556175,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",13,2,2.23606797749979,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting5",13,3,1.02,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",13,3,1.14103247394714,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",13,3,1.27642657509994,2,5,2,1,1,0.5,1,1,1,1,1,1
"Setting5",13,3,1.42788644391977,4,5,2,0.5,1,0.5,1,1,1,1,1,1
"Setting5",13,3,1.59731843296212,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",13,3,1.78685510121975,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",13,3,1.9988820556175,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",13,3,2.23606797749979,5,5,2,0.4,1,1,1,1,1,1,1,1
"Setting5",13,4,1.02,2,5,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",13,4,1.14103247394714,2,5,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",13,4,1.27642657509994,2,5,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",13,4,1.42788644391977,4,5,2,0.5,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting5",13,4,1.59731843296212,5,5,2,0.4,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",13,4,1.78685510121975,5,5,2,0.4,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",13,4,1.9988820556175,5,5,2,0.4,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Setting5",13,4,2.23606797749979,5,5,2,0.4,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
