"dataset","seed","fold","n_var","n_info_included","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"HighDim50",10,5,43,3,7,0.722222222222222,0.722222222222222,0.773809523809524,0.722222222222222,0.713064713064713,0.722222222222222,0.583333333333333,NA,0.587229454203902,0.351473922902494
"HighDim50",10,5,44,3,1,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"HighDim50",10,5,45,3,3,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.692592592592593,0.722222222222222,0.583333333333333,NA,0.507902634239668,0.333333333333333
"HighDim50",10,5,46,3,7,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.652380952380952,0.666666666666667,0.5,NA,0.678207720281724,0.435374149659864
"HighDim50",10,5,47,3,5,0.722222222222222,0.722222222222222,0.755555555555556,0.722222222222222,0.715151515151515,0.722222222222222,0.583333333333333,NA,0.618291598481633,0.395555555555556
"HighDim50",10,5,48,3,11,0.5,0.5,0.525793650793651,0.5,0.488807488807489,0.5,0.25,NA,0.721192257843685,0.446280991735537
"HighDim50",10,5,49,3,11,0.5,0.5,0.525793650793651,0.5,0.488807488807489,0.5,0.25,NA,0.721192257843685,0.44811753902663
"HighDim50",10,5,50,3,9,0.611111111111111,0.611111111111111,0.698412698412698,0.611111111111111,0.587179487179487,0.611111111111111,0.416666666666667,NA,0.740566738470289,0.45679012345679
"HighDim50",11,1,1,1,5,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.114206945281251,0.0755555555555556
"HighDim50",11,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,1,3,3,5,1,1,1,1,1,1,1,NA,0.0407760652822334,0.0222222222222222
"HighDim50",11,1,4,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,1,5,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,1,6,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,1,7,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,1,8,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.197176651304991,0.0973936899862826
"HighDim50",11,1,9,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,1,10,3,5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.21828491518506,0.142222222222222
"HighDim50",11,1,11,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,1,12,3,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"HighDim50",11,1,13,3,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"HighDim50",11,1,14,3,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.257223068110289,0.17283950617284
"HighDim50",11,1,15,3,7,1,1,1,1,1,1,1,NA,0.301861948817412,0.154195011337868
"HighDim50",11,1,16,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.305447422213944,0.165532879818594
"HighDim50",11,1,17,3,3,1,1,1,1,1,1,1,NA,0.18020671471474,0.0987654320987654
"HighDim50",11,1,18,3,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.218714891412514,0.123456790123457
"HighDim50",11,1,19,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.427412344891489,0.238751147842057
"HighDim50",11,1,20,3,3,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.302274746788974,0.197530864197531
"HighDim50",11,1,21,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.397571204247474,0.224489795918367
"HighDim50",11,1,22,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.38316661547358,0.213151927437642
"HighDim50",11,1,23,3,5,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,0.407500489049868,0.24
"HighDim50",11,1,24,3,5,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,0.433611801785742,0.262222222222222
"HighDim50",11,1,25,3,7,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.391275166174863,0.224489795918367
"HighDim50",11,1,26,3,7,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.466023630985953,0.260770975056689
"HighDim50",11,1,27,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.481573602354938,0.280073461891644
"HighDim50",11,1,28,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.464571868403828,0.261707988980716
"HighDim50",11,1,29,3,9,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,0.482716225547846,0.277091906721536
"HighDim50",11,1,30,3,11,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,0.497100563757583,0.284664830119376
"HighDim50",11,1,31,3,9,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.541937728956292,0.307270233196159
"HighDim50",11,1,32,3,11,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,0.501147081754931,0.274563820018365
"HighDim50",11,1,33,3,9,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.463775859605035,0.266117969821674
"HighDim50",11,1,34,3,9,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,0.51084796295988,0.289437585733882
"HighDim50",11,1,35,3,9,0.722222222222222,0.722222222222222,0.707936507936508,0.722222222222222,0.711732711732712,0.722222222222222,0.583333333333333,NA,0.508384862192099,0.282578875171468
"HighDim50",11,1,36,3,5,0.777777777777778,0.777777777777778,0.773809523809524,0.777777777777778,0.764102564102564,0.777777777777778,0.666666666666667,NA,0.443740777163184,0.266666666666667
"HighDim50",11,1,37,3,5,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,0.468534505086985,0.28
"HighDim50",11,1,38,3,7,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.763492063492063,0.777777777777778,0.666666666666667,NA,0.519651936185875,0.290249433106576
"HighDim50",11,1,39,3,7,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.467601379570492,0.256235827664399
"HighDim50",11,1,40,3,7,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.452764558167767,0.240362811791383
"HighDim50",11,1,41,3,7,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,0.47257983283103,0.258503401360544
"HighDim50",11,1,42,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.482708808208472,0.256235827664399
"HighDim50",11,1,43,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.430928858828345,0.229024943310658
"HighDim50",11,1,44,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.401859517508092,0.219954648526077
"HighDim50",11,1,45,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.508122816364672,0.285583103764922
"HighDim50",11,1,46,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.498264448222486,0.273645546372819
"HighDim50",11,1,47,3,11,1,1,1,1,1,1,1,NA,0.506828374879556,0.281910009182736
"HighDim50",11,1,48,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.526188273587031,0.284664830119376
"HighDim50",11,1,49,3,9,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.4765922563316,0.259259259259259
"HighDim50",11,1,50,3,9,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.490134636249208,0.266117969821674
"HighDim50",11,2,1,1,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"HighDim50",11,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,2,3,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,2,4,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,2,5,3,5,1,1,1,1,1,1,1,NA,0.0407760652822334,0.0222222222222222
"HighDim50",11,2,6,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0727638833260544,0.0430839002267574
"HighDim50",11,2,7,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.142118070781629,0.0823045267489712
"HighDim50",11,2,8,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.117148565331776,0.0589569160997732
"HighDim50",11,2,9,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.13267552673442,0.0793650793650794
"HighDim50",11,2,10,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.202069266050806,0.106995884773663
"HighDim50",11,2,11,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.19850693598123,0.104252400548697
"HighDim50",11,2,12,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.230191196361473,0.10376492194674
"HighDim50",11,2,13,3,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.250679566129379,0.185185185185185
"HighDim50",11,2,14,3,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.208155939807618,0.128888888888889
"HighDim50",11,2,15,3,5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.236535141127951,0.137777777777778
"HighDim50",11,2,16,3,5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.243078643108861,0.142222222222222
"HighDim50",11,2,17,3,11,1,1,1,1,1,1,1,NA,0.288082415093679,0.148760330578512
"HighDim50",11,2,18,3,5,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.344888724428212,0.217777777777778
"HighDim50",11,2,19,3,5,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,0.304112659145979,0.213333333333333
"HighDim50",11,2,20,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.392386665554173,0.205693296602387
"HighDim50",11,2,21,3,7,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.359075727413866,0.195011337868481
"HighDim50",11,2,22,3,9,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.388116642882369,0.205761316872428
"HighDim50",11,2,23,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.39441268095498,0.207133058984911
"HighDim50",11,2,24,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.417167693613807,0.223140495867769
"HighDim50",11,2,25,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.42652473630687,0.23048668503214
"HighDim50",11,2,26,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.437085944313143,0.24058769513315
"HighDim50",11,2,27,3,9,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.409975485548748,0.224965706447188
"HighDim50",11,2,28,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.483910583759689,0.269972451790634
"HighDim50",11,2,29,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.473470720298685,0.255280073461892
"HighDim50",11,2,30,3,5,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,2.31165664733188,0.36
"HighDim50",11,2,31,3,11,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.451819789679794,0.24058769513315
"HighDim50",11,2,32,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.46448726087695,0.26078971533517
"HighDim50",11,2,33,3,11,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.507829402963038,0.281910009182736
"HighDim50",11,2,34,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.41072716766897,0.215794306703398
"HighDim50",11,2,35,3,9,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.434769213472549,0.241426611796982
"HighDim50",11,2,36,3,9,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.41493079548233,0.224965706447188
"HighDim50",11,2,37,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.425260265567887,0.231292517006803
"HighDim50",11,2,38,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.483283138947536,0.269972451790634
"HighDim50",11,2,39,3,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.409277928209455,0.215419501133787
"HighDim50",11,2,40,3,11,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,0.465596933641535,0.247015610651974
"HighDim50",11,2,41,3,11,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.481159738235303,0.261707988980716
"HighDim50",11,2,42,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.473470720298685,0.259871441689624
"HighDim50",11,2,43,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.489895733748738,0.275482093663912
"HighDim50",11,2,44,3,11,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.479766758371296,0.258953168044077
"HighDim50",11,2,45,3,9,0.833333333333333,0.833333333333333,0.861111111111111,0.833333333333333,0.83015873015873,0.833333333333333,0.75,NA,0.479130752151314,0.266117969821674
"HighDim50",11,2,46,3,11,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.530216423075184,0.296602387511478
"HighDim50",11,2,47,3,9,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.637037037037037,0.666666666666667,0.5,NA,0.555001589591156,0.318244170096022
"HighDim50",11,2,48,3,11,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,0.553174495043357,0.308539944903581
"HighDim50",11,2,49,3,11,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.545323851713164,0.304866850321396
"HighDim50",11,2,50,3,11,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.535379645056254,0.299357208448118
"HighDim50",11,3,1,1,3,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,3,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,4,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,5,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,6,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim50",11,3,7,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,3,8,3,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"HighDim50",11,3,9,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,3,10,3,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"HighDim50",11,3,11,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,3,12,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.261353464647019,0.133058984910837
"HighDim50",11,3,13,3,7,1,1,1,1,1,1,1,NA,0.286754520179432,0.149659863945578
"HighDim50",11,3,14,3,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.151137373394487,0.0987654320987654
"HighDim50",11,3,15,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.372334800232052,0.215419501133787
"HighDim50",11,3,16,3,5,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.337655082447382,0.204444444444444
"HighDim50",11,3,17,3,5,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.32821624706986,0.195555555555556
"HighDim50",11,3,18,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.328233425325752,0.195011337868481
"HighDim50",11,3,19,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.333383947442656,0.192743764172336
"HighDim50",11,3,20,3,9,1,1,1,1,1,1,1,NA,0.355484971492541,0.181069958847737
"HighDim50",11,3,21,3,9,1,1,1,1,1,1,1,NA,0.341707827530801,0.175582990397805
"HighDim50",11,3,22,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.389323700958379,0.199265381083563
"HighDim50",11,3,23,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.380759774301309,0.196510560146924
"HighDim50",11,3,24,3,7,1,1,1,1,1,1,1,NA,0.284043955503353,0.140589569160998
"HighDim50",11,3,25,3,9,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.400031278891839,0.215363511659808
"HighDim50",11,3,26,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.410407718177579,0.218106995884774
"HighDim50",11,3,27,3,9,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.4076971535015,0.215363511659808
"HighDim50",11,3,28,3,9,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.434251142328995,0.240054869684499
"HighDim50",11,3,29,3,11,1,1,1,1,1,1,1,NA,0.435273431684472,0.234159779614325
"HighDim50",11,3,30,3,7,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.435636704853628,0.251700680272109
"HighDim50",11,3,31,3,9,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.489679260293421,0.278463648834019
"HighDim50",11,3,32,3,11,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,0.487875309072578,0.274563820018365
"HighDim50",11,3,33,3,9,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.482013385683759,0.272976680384088
"HighDim50",11,3,34,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.471009501585865,0.266117969821674
"HighDim50",11,3,35,3,7,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,0.486294281605004,0.290249433106576
"HighDim50",11,3,36,3,7,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.439222178250159,0.253968253968254
"HighDim50",11,3,37,3,9,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.507682022328013,0.297668038408779
"HighDim50",11,3,38,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.546654136389404,0.31404958677686
"HighDim50",11,3,39,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.549612164973782,0.317722681359045
"HighDim50",11,3,40,3,11,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.566469411052667,0.32139577594123
"HighDim50",11,3,41,3,11,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.539212582361085,0.299357208448118
"HighDim50",11,3,42,3,9,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.464465999604955,0.251028806584362
"HighDim50",11,3,43,3,11,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.527518558263271,0.292011019283747
"HighDim50",11,3,44,3,11,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.556340435675225,0.31129476584022
"HighDim50",11,3,45,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.575033337709736,0.336088154269972
"HighDim50",11,3,46,3,11,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,0.572114860986168,0.332415059687787
"HighDim50",11,3,47,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.579285807779232,0.339761248852158
"HighDim50",11,3,48,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.568281923681337,0.339761248852158
"HighDim50",11,3,49,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.547776509018155,0.323232323232323
"HighDim50",11,3,50,3,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.548023972926454,0.326905417814509
"HighDim50",11,4,1,1,11,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.783333333333333,0.777777777777778,0.666666666666667,NA,2.43315230393617,0.445362718089991
"HighDim50",11,4,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,4,3,3,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0610340160371172,0.0493827160493827
"HighDim50",11,4,4,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim50",11,4,5,3,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.203214782006513,0.112482853223594
"HighDim50",11,4,6,3,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"HighDim50",11,4,7,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
