"dataset","method","family","needs_grid","seed","fold","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier","k_sel","gamma_sel","s_sel","n_sel","lambda","seconds","ok","error"
"Epilepsy","Euclid + kNN","distance",TRUE,3,5,0.660377358490566,0.66025641025641,0.723333333333333,0.66025641025641,0.636602189233768,0.660377358490566,0.546362339514979,NA,11.7301504737433,0.679245283018868,1,1,1.73205080756888,3,0.024390243902439,0.0388991832733154,TRUE,""
"Epilepsy","SFKmL-C + kNN","proposed",FALSE,3,5,0.943396226415094,0.940705128205128,0.947916666666667,0.940705128205128,0.941666666666667,0.943396226415094,0.924357754519505,NA,1.95502507895721,0.113207547169811,1,1,1.71473029949319,3,0.024390243902439,0.0751791000366211,TRUE,""
"Epilepsy","SFKmL-C(dense) + SVM","proposed",FALSE,3,5,0.905660377358491,0.900412087912088,0.920168067226891,0.900412087912088,0.90305512886158,0.905660377358491,0.873749404478323,NA,0.309918563336331,0.157535790149961,NA,1,1.73205080756888,3,0.024390243902439,0.0602810382843018,TRUE,""
"Epilepsy","MFKmL-C + SVM","proposed",FALSE,3,5,0.716981132075472,0.707417582417582,0.71905637254902,0.707417582417582,0.704086021505376,0.716981132075472,0.620525059665871,NA,0.725792648344564,0.409033967995055,NA,1,1.73205080756888,3,0.024390243902439,0.0445480346679688,TRUE,""
"Epilepsy","DTW + SVM","distance",FALSE,3,5,0.943396226415094,0.9375,0.953125,0.9375,0.938423645320197,0.943396226415094,0.924321751546882,NA,0.40018313073128,0.201948669746981,NA,1,1.73205080756888,3,0.024390243902439,0.0435740947723389,TRUE,""
"Epilepsy","Euclid + SVM","distance",TRUE,3,5,0.60377358490566,0.587912087912088,0.544393241167435,0.587912087912088,0.520600089565607,0.60377358490566,0.469494756911344,NA,0.714751311806563,0.402881320265744,NA,1,1.73205080756888,3,0.024390243902439,0.0443098545074463,TRUE,""
"Epilepsy","SFKmL-C + SVM","proposed",FALSE,3,5,0.924528301886792,0.921245421245421,0.933035714285714,0.921245421245421,0.923569023569024,0.924528301886792,0.899095668729177,NA,0.313912541371893,0.15638569782624,NA,1,1.71473029949319,3,0.024390243902439,0.0961341857910156,TRUE,""
"Epilepsy","SFKmL-C(dense) + kFDA","proposed",FALSE,3,5,0.905660377358491,0.907738095238095,0.914663461538462,0.907738095238095,0.905676392572944,0.905660377358491,0.874348032242769,NA,0.850187381856377,0.442732081323245,NA,1,1.73205080756888,3,0.024390243902439,0.05240797996521,TRUE,""
"Epilepsy","MFKmL-C + kFDA","proposed",FALSE,3,5,0.811320754716981,0.814331501831502,0.817948717948718,0.814331501831502,0.811965811965812,0.811320754716981,0.748815165876777,NA,0.964762153778855,0.512185569691165,NA,1,1.73205080756888,3,0.024390243902439,0.0543289184570312,TRUE,""
"Epilepsy","DTW + kFDA","distance",FALSE,3,5,1,1,1,1,1,1,1,NA,0.708732126204386,0.350628457275364,NA,1,1.73205080756888,3,0.024390243902439,0.0544500350952148,TRUE,""
"Epilepsy","Euclid + kFDA","distance",TRUE,3,5,0.792452830188679,0.789606227106227,0.805451127819549,0.789606227106227,0.775302952722308,0.792452830188679,0.723958333333333,NA,0.84926526213712,0.451730266428878,NA,1,1.73205080756888,3,0.024390243902439,0.0616049766540527,TRUE,""
"Epilepsy","SFKmL-C + kFDA","proposed",FALSE,3,5,0.943396226415094,0.946428571428571,0.946428571428571,0.946428571428571,0.943019943019943,0.943396226415094,0.924608819345661,NA,0.819674161725933,0.425279786847334,NA,1,1.71473029949319,3,0.024390243902439,0.0988330841064453,TRUE,""
"Epilepsy","SFKmL-C(gap) + medoid","proposed",FALSE,4,1,0.660714285714286,0.651785714285714,0.67092803030303,0.651785714285714,0.646863799283154,0.660714285714286,0.543543543543544,NA,1.19497304065728,0.655328487188623,NA,NA,1.02,3,0.0975609756097561,0.161582946777344,TRUE,""
"Epilepsy","SFKmL-C(gaplab) + medoid","proposed",FALSE,4,1,0.660714285714286,0.651785714285714,0.67092803030303,0.651785714285714,0.646863799283154,0.660714285714286,0.543543543543544,NA,1.19497304065728,0.655328487188623,NA,NA,1.02,3,0.0975609756097561,0.0238871574401855,TRUE,""
"Epilepsy","KmL3d-C (NC-Euclid)","distance",TRUE,4,1,0.5,0.511309523809524,0.551587301587302,0.511309523809524,0.497402597402597,0.5,0.336717428087986,NA,1.32013421412937,0.716902219540041,NA,NA,NA,NA,0.0975609756097561,0.0240399837493896,TRUE,""
"Epilepsy","1NN-Euclid","distance",TRUE,4,1,0.714285714285714,0.723214285714286,0.854166666666667,0.723214285714286,0.716485507246377,0.714285714285714,0.617257582229816,NA,9.86822182711734,0.571428571428571,1,NA,NA,3,0.0975609756097561,0.00124502182006836,TRUE,""
"Epilepsy","1NN-DTW","distance",FALSE,4,1,1,1,1,1,1,1,1,NA,0,0,1,NA,NA,3,0.0975609756097561,0.0011749267578125,TRUE,""
"Epilepsy","1NN-DDTW","distance",FALSE,4,1,0.910714285714286,0.904761904761905,0.924641148325359,0.904761904761905,0.907979539641944,0.910714285714286,0.88034188034188,NA,1.15651677590123,0.632159131202794,1,NA,NA,NA,0.0975609756097561,0.332657098770142,TRUE,""
"Epilepsy","NC-DBA","distance",FALSE,4,1,0.821428571428571,0.824404761904762,0.828125,0.824404761904762,0.818246419052871,0.821428571428571,0.762308998302207,NA,1.21870402916893,0.662261614496669,NA,NA,NA,NA,0.0975609756097561,0.256897926330566,TRUE,""
"Epilepsy","MaxDepth-MBD","depth",TRUE,4,1,0.375,0.37202380952381,0.322916666666667,0.37202380952381,0.279411764705882,0.375,0.1562634524322,NA,1.28761422103312,0.700737025115072,NA,NA,NA,NA,0.0975609756097561,0.113136053085327,TRUE,""
"Epilepsy","MaxDepth-MBD (w)","depth",TRUE,4,1,0.267857142857143,0.25,0.0669642857142857,0.25,0.105633802816901,0.267857142857143,0,NA,1.31522430130587,0.715138339300767,NA,NA,NA,NA,0.0975609756097561,0.149631977081299,TRUE,""
"Epilepsy","MaxDepth-MFHD","depth",TRUE,4,1,0.25,0.25,0.0625,0.25,0.1,0.25,0,NA,34.5387763949107,1,NA,NA,NA,NA,0.0975609756097561,0.0714459419250488,TRUE,""
"Epilepsy","DD-classifier","depth",TRUE,4,1,0.767857142857143,0.767261904761905,0.802272727272727,0.767261904761905,0.773715255332902,0.767857142857143,0.690476190476191,NA,1.39679642506367,0.481150793650794,NA,NA,NA,NA,0.0975609756097561,11.6313788890839,TRUE,""
"Epilepsy","DistSpace-Frechet","depth",FALSE,4,1,0.785714285714286,0.783333333333333,0.796875,0.783333333333333,0.77314620863008,0.785714285714286,0.714285714285714,NA,7.401166370338,0.428571428571429,1,NA,NA,3,0.0975609756097561,0.0730071067810059,TRUE,""
"Epilepsy","DistSpace-bagdist","depth",TRUE,4,1,0.839285714285714,0.839880952380952,0.834615384615385,0.839880952380952,0.836666666666667,0.839285714285714,0.785349233390119,NA,5.5508747777535,0.321428571428571,1,NA,NA,NA,0.0975609756097561,0.620502948760986,TRUE,""
"Epilepsy","MFPCA-LDA","functional",TRUE,4,1,0.571428571428571,0.5875,0.596527777777778,0.5875,0.579106929510155,0.571428571428571,0.429783623249894,NA,1.06896597530222,0.575636883649612,NA,NA,NA,NA,0.0975609756097561,0.0434441566467285,TRUE,""
"Epilepsy","MFPCA-SVM","functional",TRUE,4,1,0.928571428571429,0.932142857142857,0.930769230769231,0.932142857142857,0.929614121510673,0.928571428571429,0.90468085106383,NA,0.28511503185701,0.132053980339603,NA,NA,NA,NA,0.0975609756097561,0.0554499626159668,TRUE,""
"Epilepsy","MFPLS-DA","functional",TRUE,4,1,0.553571428571429,0.567261904761905,0.634521116138763,0.567261904761905,0.502039955386811,0.553571428571429,0.406779661016949,NA,2.36414181631039,0.730473211219605,NA,NA,NA,NA,0.0975609756097561,0.0362021923065186,TRUE,""
"Epilepsy","Subspace","functional",TRUE,4,1,0.714285714285714,0.710119047619048,0.796807359307359,0.710119047619048,0.706609240102668,0.714285714285714,0.61627408993576,NA,1.2651939819429,0.685757347883195,NA,NA,NA,NA,0.0975609756097561,0.120219945907593,TRUE,""
"Epilepsy","SFKmL-C(dense) + medoid","proposed",FALSE,4,1,0.785714285714286,0.791071428571429,0.807664884135472,0.791071428571429,0.789444575734898,0.785714285714286,0.71501272264631,NA,1.17080840014816,0.636783763482723,NA,1,1.73205080756888,3,0.0975609756097561,0.0146410465240479,TRUE,""
"Epilepsy","MFKmL-C + medoid","proposed",FALSE,4,1,0.553571428571429,0.549404761904762,0.572344322344322,0.549404761904762,0.53882793451759,0.553571428571429,0.404255319148936,NA,1.26776051365211,0.690168911735329,NA,1,1.73205080756888,3,0.0975609756097561,0.000543832778930664,TRUE,""
"Epilepsy","DTW + medoid","distance",FALSE,4,1,0.732142857142857,0.735714285714286,0.77124183006536,0.735714285714286,0.737964320625611,0.732142857142857,0.642401021711366,NA,1.2182617229492,0.660787272103581,NA,1,1.73205080756888,3,0.0975609756097561,0.000440835952758789,TRUE,""
"Epilepsy","Euclid + medoid","distance",TRUE,4,1,0.392857142857143,0.398809523809524,0.561363636363636,0.398809523809524,0.369203579601177,0.392857142857143,0.190820229494263,NA,1.32097614093366,0.712938760011756,NA,1,1.73205080756888,3,0.0975609756097561,0.000425100326538086,TRUE,""
"Epilepsy","SFKmL-C + medoid","proposed",FALSE,4,1,0.732142857142857,0.726190476190476,0.744444444444444,0.726190476190476,0.728257374809099,0.732142857142857,0.642096293140179,NA,1.19052207581658,0.64967314847671,NA,1,1.39894379972356,3,0.0975609756097561,0.0367510318756104,TRUE,""
"Epilepsy","SFKmL-C(dense) + mean","proposed",FALSE,4,1,0.625,0.626190476190476,0.689664867296446,0.626190476190476,0.621038961038961,0.625,0.500424808836024,NA,1.30279575538962,0.707081907459365,NA,1,1.73205080756888,3,0.0975609756097561,0.4914710521698,TRUE,""
"Epilepsy","MFKmL-C + mean","proposed",FALSE,4,1,0.5,0.513095238095238,0.509615384615385,0.513095238095238,0.473047116436077,0.5,0.332197614991482,NA,1.30829553217397,0.709986156059624,NA,1,1.73205080756888,3,0.0975609756097561,0.273874998092651,TRUE,""
"Epilepsy","DTW + DBA","distance",FALSE,4,1,0.821428571428571,0.824404761904762,0.828125,0.824404761904762,0.818246419052871,0.821428571428571,0.762308998302207,NA,1.21870402916893,0.662261614496669,NA,1,1.73205080756888,3,0.0975609756097561,0.253963947296143,TRUE,""
"Epilepsy","Euclid + centroid","distance",TRUE,4,1,0.5,0.511309523809524,0.551587301587302,0.511309523809524,0.497402597402597,0.5,0.336717428087986,NA,1.32013421412937,0.716902219540041,NA,1,1.73205080756888,3,0.0975609756097561,0.0237741470336914,TRUE,""
"Epilepsy","SFKmL-C + mean","proposed",FALSE,4,1,0.696428571428571,0.694047619047619,0.752631578947368,0.694047619047619,0.697977214601256,0.696428571428571,0.594029850746269,NA,1.29330377540404,0.702208318985479,NA,1,1.39894379972356,3,0.0975609756097561,0.531028985977173,TRUE,""
"Epilepsy","SFKmL-C(dense) + kNN","proposed",FALSE,4,1,0.875,0.876190476190476,0.897368421052632,0.876190476190476,0.866007949679349,0.875,0.833120476798638,NA,4.31734704936384,0.25,1,1,1.73205080756888,3,0.0975609756097561,0.0346648693084717,TRUE,""
"Epilepsy","MFKmL-C + kNN","proposed",FALSE,4,1,0.785714285714286,0.788690476190476,0.803205128205128,0.788690476190476,0.785384615384615,0.785714285714286,0.713677034512143,NA,7.401166370338,0.428571428571429,1,1,1.73205080756888,3,0.0975609756097561,0.0318589210510254,TRUE,""
"Epilepsy","DTW + kNN","distance",FALSE,4,1,1,1,1,1,1,1,1,NA,0,0,1,1,1.73205080756888,3,0.0975609756097561,0.0333001613616943,TRUE,""
"Epilepsy","Euclid + kNN","distance",TRUE,4,1,0.714285714285714,0.723214285714286,0.854166666666667,0.723214285714286,0.716485507246377,0.714285714285714,0.617257582229816,NA,9.86822182711734,0.571428571428571,1,1,1.73205080756888,3,0.0975609756097561,0.0432150363922119,TRUE,""
"Epilepsy","SFKmL-C + kNN","proposed",FALSE,4,1,0.910714285714286,0.910714285714286,0.922619047619048,0.910714285714286,0.903694131955001,0.910714285714286,0.88069876438006,NA,3.08381932097417,0.178571428571429,1,1,1.39894379972356,3,0.0975609756097561,0.0777809619903564,TRUE,""
"Epilepsy","SFKmL-C(dense) + SVM","proposed",FALSE,4,1,0.875,0.87202380952381,0.88313230994152,0.87202380952381,0.865603429310013,0.875,0.832550192225545,NA,0.334690208061094,0.179961167444447,NA,1,1.73205080756888,3,0.0975609756097561,0.0589230060577393,TRUE,""
"Epilepsy","MFKmL-C + SVM","proposed",FALSE,4,1,0.660714285714286,0.65,0.740984654731458,0.65,0.65693831352575,0.660714285714286,0.543543543543544,NA,0.857989882411287,0.489070778648675,NA,1,1.73205080756888,3,0.0975609756097561,0.0479722023010254,TRUE,""
"Epilepsy","DTW + SVM","distance",FALSE,4,1,0.928571428571429,0.922619047619048,0.934873949579832,0.922619047619048,0.925933441558441,0.928571428571429,0.904273504273504,NA,0.4746249939361,0.24761849570562,NA,1,1.73205080756888,3,0.0975609756097561,0.0462980270385742,TRUE,""
"Epilepsy","Euclid + SVM","distance",TRUE,4,1,0.571428571428571,0.550595238095238,0.744959677419355,0.550595238095238,0.51692499490536,0.571428571428571,0.423175965665236,NA,0.82363937032466,0.467656925643285,NA,1,1.73205080756888,3,0.0975609756097561,0.0449509620666504,TRUE,""
"Epilepsy","SFKmL-C + SVM","proposed",FALSE,4,1,0.821428571428571,0.825,0.824038461538461,0.825,0.814404761904762,0.821428571428571,0.761194029850746,NA,0.450490888208861,0.24938279551449,NA,1,1.39894379972356,3,0.0975609756097561,0.0941119194030762,TRUE,""
"Epilepsy","SFKmL-C(dense) + kFDA","proposed",FALSE,4,1,0.946428571428571,0.945833333333333,0.944871794871795,0.945833333333333,0.944712643678161,0.946428571428571,0.928480204342273,NA,0.878062177322902,0.456953034814471,NA,1,1.73205080756888,3,0.0975609756097561,0.0512969493865967,TRUE,""
"Epilepsy","MFKmL-C + kFDA","proposed",FALSE,4,1,0.821428571428571,0.818452380952381,0.825,0.818452380952381,0.819505494505495,0.821428571428571,0.761904761904762,NA,0.96328483526828,0.511182636888575,NA,1,1.73205080756888,3,0.0975609756097561,0.0510461330413818,TRUE,""
"Epilepsy","DTW + kFDA","distance",FALSE,4,1,0.982142857142857,0.982142857142857,0.980769230769231,0.982142857142857,0.980740740740741,0.982142857142857,0.976149914821124,NA,0.714368840836065,0.355653360134435,NA,1,1.73205080756888,3,0.0975609756097561,0.0549888610839844,TRUE,""
"Epilepsy","Euclid + kFDA","distance",TRUE,4,1,0.785714285714286,0.785119047619048,0.779957706766917,0.785119047619048,0.760202356804791,0.785714285714286,0.714164185452999,NA,0.88604751647953,0.475126604680228,NA,1,1.73205080756888,3,0.0975609756097561,0.0518770217895508,TRUE,""
"Epilepsy","SFKmL-C + kFDA","proposed",FALSE,4,1,0.910714285714286,0.911904761904762,0.925213675213675,0.911904761904762,0.910454545454545,0.910714285714286,0.880597014925373,NA,0.793032370457829,0.411741224489157,NA,1,1.39894379972356,3,0.0975609756097561,0.0995171070098877,TRUE,""
"Epilepsy","SFKmL-C(gap) + medoid","proposed",FALSE,4,2,0.589285714285714,0.582738095238095,0.579166666666667,0.582738095238095,0.561772486772487,0.589285714285714,0.451214316148274,NA,1.19318485125116,0.65848642440449,NA,NA,1.02,2,0.390243902439024,0.216748952865601,TRUE,""
"Epilepsy","SFKmL-C(gaplab) + medoid","proposed",FALSE,4,2,0.589285714285714,0.582738095238095,0.579166666666667,0.582738095238095,0.561772486772487,0.589285714285714,0.451214316148274,NA,1.19318485125116,0.65848642440449,NA,NA,1.02,2,0.390243902439024,0.0266749858856201,TRUE,""
"Epilepsy","KmL3d-C (NC-Euclid)","distance",TRUE,4,2,0.535714285714286,0.525,0.546432186234818,0.525,0.528065214355537,0.535714285714286,0.37751175716118,NA,1.32237069976641,0.718486340905798,NA,NA,NA,NA,0.390243902439024,0.0273091793060303,TRUE,""
"Epilepsy","1NN-Euclid","distance",TRUE,4,2,0.678571428571429,0.691666666666667,0.835253456221198,0.691666666666667,0.665742533591504,0.678571428571429,0.570149253731343,NA,11.101749555507,0.642857142857143,1,NA,NA,3,0.390243902439024,0.00129008293151855,TRUE,""
"Epilepsy","1NN-DTW","distance",FALSE,4,2,0.946428571428571,0.947619047619048,0.944871794871795,0.947619047619048,0.945555555555556,0.946428571428571,0.928449744463373,NA,1.8502915925845,0.107142857142857,1,NA,NA,3,0.390243902439024,0.00124001502990723,TRUE,""
"Epilepsy","1NN-DDTW","distance",FALSE,4,2,0.928571428571429,0.932142857142857,0.929578754578755,0.932142857142857,0.929655172413793,0.928571428571429,0.90468085106383,NA,1.16312652663877,0.635632811437517,1,NA,NA,NA,0.390243902439024,0.394175052642822,TRUE,""
"Epilepsy","NC-DBA","distance",FALSE,4,2,0.839285714285714,0.822619047619048,0.848660714285714,0.822619047619048,0.820663554046406,0.839285714285714,0.784154175588865,NA,1.21810950976796,0.661936880056777,NA,NA,NA,NA,0.390243902439024,0.269057035446167,TRUE,""
"Epilepsy","MaxDepth-MBD","depth",TRUE,4,2,0.321428571428571,0.30952380952381,0.488782051282051,0.30952380952381,0.211940298507463,0.321428571428571,0.0771899392888118,NA,1.29196551910488,0.702306983849761,NA,NA,NA,NA,0.390243902439024,0.118937015533447,TRUE,""
"Epilepsy","MaxDepth-MBD (w)","depth",TRUE,4,2,0.267857142857143,0.25,0.0669642857142857,0.25,0.105633802816901,0.267857142857143,0,NA,1.31603515931763,0.715813707769978,NA,NA,NA,NA,0.390243902439024,0.163182973861694,TRUE,""
"Epilepsy","MaxDepth-MFHD","depth",TRUE,4,2,0.25,0.25,0.0625,0.25,0.1,0.25,0,NA,34.5387763949107,1,NA,NA,NA,NA,0.390243902439024,0.0557730197906494,TRUE,""
"Epilepsy","DD-classifier","depth",TRUE,4,2,0.625,0.602380952380952,0.637489548494983,0.602380952380952,0.590227612405032,0.625,0.495495495495496,NA,1.47947526838484,0.541666666666667,NA,NA,NA,NA,0.390243902439024,12.5312688350677,TRUE,""
"Epilepsy","DistSpace-Frechet","depth",FALSE,4,2,0.821428571428571,0.828571428571429,0.834208683473389,0.828571428571429,0.821314541142127,0.821428571428571,0.76281236764083,NA,2.65716839987023,0.261904761904762,3,NA,NA,3,0.390243902439024,0.0785160064697266,TRUE,""
"Epilepsy","DistSpace-bagdist","depth",TRUE,4,2,0.803571428571429,0.806547619047619,0.819642857142857,0.806547619047619,0.811989166706969,0.803571428571429,0.737201365187713,NA,3.23773002226969,0.285714285714286,3,NA,NA,NA,0.390243902439024,0.621401071548462,TRUE,""
"Epilepsy","MFPCA-LDA","functional",TRUE,4,2,0.535714285714286,0.538690476190476,0.586698717948718,0.538690476190476,0.550980392156863,0.535714285714286,0.377777777777778,NA,1.0121289567277,0.554512605604522,NA,NA,NA,NA,0.390243902439024,0.0445170402526855,TRUE,""
"Epilepsy","MFPCA-SVM","functional",TRUE,4,2,0.875,0.876785714285714,0.886309523809524,0.876785714285714,0.879935032483758,0.875,0.832835820895522,NA,0.410217679185908,0.203739630017847,NA,NA,NA,NA,0.390243902439024,0.0679709911346436,TRUE,""
"Epilepsy","MFPLS-DA","functional",TRUE,4,2,0.589285714285714,0.598809523809524,0.631904761904762,0.598809523809524,0.587354312354312,0.589285714285714,0.450511945392492,NA,1.55312766526691,0.594946588502086,NA,NA,NA,NA,0.390243902439024,0.0240428447723389,TRUE,""
"Epilepsy","Subspace","functional",TRUE,4,2,0.821428571428571,0.820833333333333,0.861904761904762,0.820833333333333,0.810846560846561,0.821428571428571,0.761499148211244,NA,1.26572607313932,0.684974078213673,NA,NA,NA,NA,0.390243902439024,0.130195140838623,TRUE,""
"Epilepsy","SFKmL-C(dense) + medoid","proposed",FALSE,4,2,0.732142857142857,0.727380952380952,0.75859302054155,0.727380952380952,0.737194766671964,0.732142857142857,0.641025641025641,NA,1.18802851319324,0.64757817117179,NA,1,1.73205080756888,3,0.390243902439024,0.00238704681396484,TRUE,""
"Epilepsy","MFKmL-C + medoid","proposed",FALSE,4,2,0.571428571428571,0.572619047619048,0.596969696969697,0.572619047619048,0.571005291005291,0.571428571428571,0.428571428571429,NA,1.24089404389285,0.673596191592226,NA,1,1.73205080756888,3,0.390243902439024,0.000427007675170898,TRUE,""
"Epilepsy","DTW + medoid","distance",FALSE,4,2,0.553571428571429,0.55,0.665277777777778,0.55,0.560648247304919,0.553571428571429,0.39888364104766,NA,1.24922793928334,0.676768476624289,NA,1,1.73205080756888,3,0.390243902439024,0.000569820404052734,TRUE,""
"Epilepsy","Euclid + medoid","distance",TRUE,4,2,0.482142857142857,0.49702380952381,0.404150197628458,0.49702380952381,0.438342232392576,0.482142857142857,0.309230114844747,NA,1.3007139721176,0.701982343098597,NA,1,1.73205080756888,3,0.390243902439024,0.000484943389892578,TRUE,""
"Epilepsy","SFKmL-C + medoid","proposed",FALSE,4,2,0.714285714285714,0.720238095238095,0.687415654520918,0.720238095238095,0.677310924369748,0.714285714285714,0.619694397283531,NA,1.1955912271253,0.652749056239989,NA,1,1.2726291998157,3,0.390243902439024,0.0454459190368652,TRUE,""
"Epilepsy","SFKmL-C(dense) + mean","proposed",FALSE,4,2,0.625,0.635714285714286,0.66875,0.635714285714286,0.618421052631579,0.625,0.500848896434635,NA,1.29040352265413,0.700595011770355,NA,1,1.73205080756888,3,0.390243902439024,0.453958988189697,TRUE,""
"Epilepsy","MFKmL-C + mean","proposed",FALSE,4,2,0.553571428571429,0.55,0.58299062049062,0.55,0.543982019685344,0.553571428571429,0.404001702852278,NA,1.2851547831119,0.698179656057329,NA,1,1.73205080756888,3,0.390243902439024,0.257323026657104,TRUE,""
"Epilepsy","DTW + DBA","distance",FALSE,4,2,0.839285714285714,0.822619047619048,0.848660714285714,0.822619047619048,0.820663554046406,0.839285714285714,0.784154175588865,NA,1.21810950976796,0.661936880056777,NA,1,1.73205080756888,3,0.390243902439024,0.256091117858887,TRUE,""
"Epilepsy","Euclid + centroid","distance",TRUE,4,2,0.535714285714286,0.525,0.546432186234818,0.525,0.528065214355537,0.535714285714286,0.37751175716118,NA,1.32237069976641,0.718486340905798,NA,1,1.73205080756888,3,0.390243902439024,0.024177074432373,TRUE,""
"Epilepsy","SFKmL-C + mean","proposed",FALSE,4,2,0.571428571428571,0.567857142857143,0.587012987012987,0.567857142857143,0.570363008540978,0.571428571428571,0.427841634738186,NA,1.29243939893068,0.702126708264237,NA,1,1.2726291998157,3,0.390243902439024,0.499300956726074,TRUE,""
"Epilepsy","SFKmL-C(dense) + kNN","proposed",FALSE,4,2,0.839285714285714,0.8375,0.846507352941176,0.8375,0.82426948051948,0.839285714285714,0.785714285714286,NA,5.5508747777535,0.321428571428571,1,1,1.73205080756888,3,0.390243902439024,0.0433928966522217,TRUE,""
"Epilepsy","MFKmL-C + kNN","proposed",FALSE,4,2,0.839285714285714,0.839880952380952,0.849643493761141,0.839880952380952,0.835131362889984,0.839285714285714,0.786259541984733,NA,2.6933706416656,0.277777777777778,3,1,1.73205080756888,3,0.390243902439024,0.0325560569763184,TRUE,""
"Epilepsy","DTW + kNN","distance",FALSE,4,2,0.946428571428571,0.947619047619048,0.944871794871795,0.947619047619048,0.945555555555556,0.946428571428571,0.928449744463373,NA,1.8502915925845,0.107142857142857,1,1,1.73205080756888,3,0.390243902439024,0.0328130722045898,TRUE,""
"Epilepsy","Euclid + kNN","distance",TRUE,4,2,0.678571428571429,0.691666666666667,0.835253456221198,0.691666666666667,0.665742533591504,0.678571428571429,0.570149253731343,NA,11.101749555507,0.642857142857143,1,1,1.73205080756888,3,0.390243902439024,0.0336530208587646,TRUE,""
"Epilepsy","SFKmL-C + kNN","proposed",FALSE,4,2,0.857142857142857,0.858333333333333,0.885416666666667,0.858333333333333,0.84247311827957,0.857142857142857,0.809927874416631,NA,4.93411091355867,0.285714285714286,1,1,1.2726291998157,3,0.390243902439024,0.0799970626831055,TRUE,""
"Epilepsy","SFKmL-C(dense) + SVM","proposed",FALSE,4,2,0.875,0.864285714285714,0.895833333333333,0.864285714285714,0.868652037617555,0.875,0.832191780821918,NA,0.457271705894921,0.246175110800587,NA,1,1.73205080756888,3,0.390243902439024,0.0506901741027832,TRUE,""
"Epilepsy","MFKmL-C + SVM","proposed",FALSE,4,2,0.642857142857143,0.633333333333333,0.673988185017597,0.633333333333333,0.643855606758833,0.642857142857143,0.520753102267865,NA,0.834438468489993,0.471585260870652,NA,1,1.73205080756888,3,0.390243902439024,0.0442190170288086,TRUE,""
"Epilepsy","DTW + SVM","distance",FALSE,4,2,0.875,0.854166666666667,0.916666666666667,0.854166666666667,0.847058823529412,0.875,0.831903945111492,NA,0.433879980638404,0.228587499211104,NA,1,1.73205080756888,3,0.390243902439024,0.0438330173492432,TRUE,""
"Epilepsy","Euclid + SVM","distance",TRUE,4,2,0.607142857142857,0.580952380952381,0.5625,0.580952380952381,0.53015427769986,0.607142857142857,0.470790378006873,NA,0.841705334289746,0.485266303930097,NA,1,1.73205080756888,3,0.390243902439024,0.0435140132904053,TRUE,""
"Epilepsy","SFKmL-C + SVM","proposed",FALSE,4,2,0.732142857142857,0.726190476190476,0.773629964806435,0.726190476190476,0.7375820416143,0.732142857142857,0.640564826700899,NA,0.654313409811691,0.356063845974858,NA,1,1.2726291998157,3,0.390243902439024,0.093224048614502,TRUE,""
"Epilepsy","SFKmL-C(dense) + kFDA","proposed",FALSE,4,2,0.910714285714286,0.91547619047619,0.921945701357466,0.91547619047619,0.9112158808933,0.910714285714286,0.880952380952381,NA,0.868880592618724,0.454439891821002,NA,1,1.73205080756888,3,0.390243902439024,0.0520088672637939,TRUE,""
"Epilepsy","MFKmL-C + kFDA","proposed",FALSE,4,2,0.839285714285714,0.829761904761905,0.83412910618793,0.829761904761905,0.83047092525166,0.839285714285714,0.784891165172855,NA,1.01966510387708,0.542153823869305,NA,1,1.73205080756888,3,0.390243902439024,0.0514430999755859,TRUE,""
"Epilepsy","DTW + kFDA","distance",FALSE,4,2,0.982142857142857,0.983333333333333,0.983333333333333,0.983333333333333,0.982758620689655,0.982142857142857,0.976139752876012,NA,0.738575669557253,0.371086614905132,NA,1,1.73205080756888,3,0.390243902439024,0.0602080821990967,TRUE,""
"Epilepsy","Euclid + kFDA","distance",TRUE,4,2,0.821428571428571,0.825,0.830637254901961,0.825,0.808460579094617,0.821428571428571,0.762208067940552,NA,0.850647578946642,0.451186613321861,NA,1,1.73205080756888,3,0.390243902439024,0.0517899990081787,TRUE,""
"Epilepsy","SFKmL-C + kFDA","proposed",FALSE,4,2,0.875,0.879761904761905,0.875595238095238,0.879761904761905,0.872354497354497,0.875,0.833545647558386,NA,0.819461078711493,0.431965036196884,NA,1,1.2726291998157,3,0.390243902439024,0.0947539806365967,TRUE,""
"Epilepsy","SFKmL-C(gap) + medoid","proposed",FALSE,4,3,0.589285714285714,0.589285714285714,0.623032765737874,0.589285714285714,0.586997325404583,0.589285714285714,0.454468445573909,NA,1.22597596624279,0.667584774644809,NA,NA,1.71473029949319,3,0.0975609756097561,0.33704400062561,TRUE,""
"Epilepsy","SFKmL-C(gaplab) + medoid","proposed",FALSE,4,3,0.482142857142857,0.455357142857143,0.441167574107683,0.455357142857143,0.388254392666157,0.482142857142857,0.296360485268631,NA,1.21710214299622,0.668370458700047,NA,NA,1.02,2,0.0975609756097561,0.0241761207580566,TRUE,""
"Epilepsy","KmL3d-C (NC-Euclid)","distance",TRUE,4,3,0.517857142857143,0.538095238095238,0.516228070175439,0.538095238095238,0.510471464019851,0.517857142857143,0.360676532769556,NA,1.32449262422444,0.719057222202481,NA,NA,NA,NA,0.0975609756097561,0.024507999420166,TRUE,""
