"dataset","method","seed","fold","variable","w","informative"
"Epilepsy","SFKmL-C(dense) + kNN",1,5,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",1,5,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",1,5,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",1,5,"V03",1,NA
"Epilepsy","DTW + kNN",1,5,"V01",1,NA
"Epilepsy","DTW + kNN",1,5,"V02",1,NA
"Epilepsy","DTW + kNN",1,5,"V03",1,NA
"Epilepsy","Euclid + kNN",1,5,"V01",1,NA
"Epilepsy","Euclid + kNN",1,5,"V02",1,NA
"Epilepsy","Euclid + kNN",1,5,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",1,5,"V01",0.348682391006226,NA
"Epilepsy","SFKmL-C + kNN",1,5,"V02",0.916271574120047,NA
"Epilepsy","SFKmL-C + kNN",1,5,"V03",0.197147134551212,NA
"Epilepsy","SFKmL-C(dense) + SVM",1,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",1,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",1,5,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",1,5,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",1,5,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",1,5,"V03",1,NA
"Epilepsy","DTW + SVM",1,5,"V01",1,NA
"Epilepsy","DTW + SVM",1,5,"V02",1,NA
"Epilepsy","DTW + SVM",1,5,"V03",1,NA
"Epilepsy","Euclid + SVM",1,5,"V01",1,NA
"Epilepsy","Euclid + SVM",1,5,"V02",1,NA
"Epilepsy","Euclid + SVM",1,5,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",1,5,"V01",0.348682391006226,NA
"Epilepsy","SFKmL-C + SVM",1,5,"V02",0.916271574120047,NA
"Epilepsy","SFKmL-C + SVM",1,5,"V03",0.197147134551212,NA
"Epilepsy","SFKmL-C(dense) + kFDA",1,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",1,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",1,5,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",1,5,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",1,5,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",1,5,"V03",1,NA
"Epilepsy","DTW + kFDA",1,5,"V01",1,NA
"Epilepsy","DTW + kFDA",1,5,"V02",1,NA
"Epilepsy","DTW + kFDA",1,5,"V03",1,NA
"Epilepsy","Euclid + kFDA",1,5,"V01",1,NA
"Epilepsy","Euclid + kFDA",1,5,"V02",1,NA
"Epilepsy","Euclid + kFDA",1,5,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",1,5,"V01",0.348682391006226,NA
"Epilepsy","SFKmL-C + kFDA",1,5,"V02",0.916271574120047,NA
"Epilepsy","SFKmL-C + kFDA",1,5,"V03",0.197147134551212,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,1,"V01",0.410733590169586,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,1,"V02",0.795714738818665,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,1,"V03",0.445124670551011,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,1,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,1,"V03",0.0202041241496617,NA
"Epilepsy","1NN-Euclid",2,1,"V01",1,NA
"Epilepsy","1NN-Euclid",2,1,"V02",1,NA
"Epilepsy","1NN-Euclid",2,1,"V03",1,NA
"Epilepsy","1NN-DTW",2,1,"V01",1,NA
"Epilepsy","1NN-DTW",2,1,"V02",1,NA
"Epilepsy","1NN-DTW",2,1,"V03",1,NA
"Epilepsy","DistSpace-Frechet",2,1,"V01",0.19273585536413,NA
"Epilepsy","DistSpace-Frechet",2,1,"V02",0.9461667124614,NA
"Epilepsy","DistSpace-Frechet",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,1,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",2,1,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",2,1,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",2,1,"V03",1,NA
"Epilepsy","DTW + medoid",2,1,"V01",1,NA
"Epilepsy","DTW + medoid",2,1,"V02",1,NA
"Epilepsy","DTW + medoid",2,1,"V03",1,NA
"Epilepsy","Euclid + medoid",2,1,"V01",1,NA
"Epilepsy","Euclid + medoid",2,1,"V02",1,NA
"Epilepsy","Euclid + medoid",2,1,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",2,1,"V01",0.19273585536413,NA
"Epilepsy","SFKmL-C + medoid",2,1,"V02",0.9461667124614,NA
"Epilepsy","SFKmL-C + medoid",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(dense) + mean",2,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,1,"V03",1,NA
"Epilepsy","MFKmL-C + mean",2,1,"V01",1,NA
"Epilepsy","MFKmL-C + mean",2,1,"V02",1,NA
"Epilepsy","MFKmL-C + mean",2,1,"V03",1,NA
"Epilepsy","DTW + DBA",2,1,"V01",1,NA
"Epilepsy","DTW + DBA",2,1,"V02",1,NA
"Epilepsy","DTW + DBA",2,1,"V03",1,NA
"Epilepsy","Euclid + centroid",2,1,"V01",1,NA
"Epilepsy","Euclid + centroid",2,1,"V02",1,NA
"Epilepsy","Euclid + centroid",2,1,"V03",1,NA
"Epilepsy","SFKmL-C + mean",2,1,"V01",0.19273585536413,NA
"Epilepsy","SFKmL-C + mean",2,1,"V02",0.9461667124614,NA
"Epilepsy","SFKmL-C + mean",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,1,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",2,1,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",2,1,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",2,1,"V03",1,NA
"Epilepsy","DTW + kNN",2,1,"V01",1,NA
"Epilepsy","DTW + kNN",2,1,"V02",1,NA
"Epilepsy","DTW + kNN",2,1,"V03",1,NA
"Epilepsy","Euclid + kNN",2,1,"V01",1,NA
"Epilepsy","Euclid + kNN",2,1,"V02",1,NA
"Epilepsy","Euclid + kNN",2,1,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",2,1,"V01",0.19273585536413,NA
"Epilepsy","SFKmL-C + kNN",2,1,"V02",0.9461667124614,NA
"Epilepsy","SFKmL-C + kNN",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,1,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",2,1,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",2,1,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",2,1,"V03",1,NA
"Epilepsy","DTW + SVM",2,1,"V01",1,NA
"Epilepsy","DTW + SVM",2,1,"V02",1,NA
"Epilepsy","DTW + SVM",2,1,"V03",1,NA
"Epilepsy","Euclid + SVM",2,1,"V01",1,NA
"Epilepsy","Euclid + SVM",2,1,"V02",1,NA
"Epilepsy","Euclid + SVM",2,1,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",2,1,"V01",0.19273585536413,NA
"Epilepsy","SFKmL-C + SVM",2,1,"V02",0.9461667124614,NA
"Epilepsy","SFKmL-C + SVM",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,1,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",2,1,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",2,1,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",2,1,"V03",1,NA
"Epilepsy","DTW + kFDA",2,1,"V01",1,NA
"Epilepsy","DTW + kFDA",2,1,"V02",1,NA
"Epilepsy","DTW + kFDA",2,1,"V03",1,NA
"Epilepsy","Euclid + kFDA",2,1,"V01",1,NA
"Epilepsy","Euclid + kFDA",2,1,"V02",1,NA
"Epilepsy","Euclid + kFDA",2,1,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",2,1,"V01",0.19273585536413,NA
"Epilepsy","SFKmL-C + kFDA",2,1,"V02",0.9461667124614,NA
"Epilepsy","SFKmL-C + kFDA",2,1,"V03",0.260041231898027,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,2,"V01",0.505622829232444,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,2,"V02",0.713750987901864,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,2,"V03",0.484670075234786,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,2,"V01",0.0202041241496608,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,2,"V03",0,NA
"Epilepsy","1NN-Euclid",2,2,"V01",1,NA
"Epilepsy","1NN-Euclid",2,2,"V02",1,NA
"Epilepsy","1NN-Euclid",2,2,"V03",1,NA
"Epilepsy","1NN-DTW",2,2,"V01",1,NA
"Epilepsy","1NN-DTW",2,2,"V02",1,NA
"Epilepsy","1NN-DTW",2,2,"V03",1,NA
"Epilepsy","DistSpace-Frechet",2,2,"V01",0.187907869091485,NA
"Epilepsy","DistSpace-Frechet",2,2,"V02",0.97616963833837,NA
"Epilepsy","DistSpace-Frechet",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,2,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",2,2,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",2,2,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",2,2,"V03",1,NA
"Epilepsy","DTW + medoid",2,2,"V01",1,NA
"Epilepsy","DTW + medoid",2,2,"V02",1,NA
"Epilepsy","DTW + medoid",2,2,"V03",1,NA
"Epilepsy","Euclid + medoid",2,2,"V01",1,NA
"Epilepsy","Euclid + medoid",2,2,"V02",1,NA
"Epilepsy","Euclid + medoid",2,2,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",2,2,"V01",0.187907869091485,NA
"Epilepsy","SFKmL-C + medoid",2,2,"V02",0.97616963833837,NA
"Epilepsy","SFKmL-C + medoid",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(dense) + mean",2,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,2,"V03",1,NA
"Epilepsy","MFKmL-C + mean",2,2,"V01",1,NA
"Epilepsy","MFKmL-C + mean",2,2,"V02",1,NA
"Epilepsy","MFKmL-C + mean",2,2,"V03",1,NA
"Epilepsy","DTW + DBA",2,2,"V01",1,NA
"Epilepsy","DTW + DBA",2,2,"V02",1,NA
"Epilepsy","DTW + DBA",2,2,"V03",1,NA
"Epilepsy","Euclid + centroid",2,2,"V01",1,NA
"Epilepsy","Euclid + centroid",2,2,"V02",1,NA
"Epilepsy","Euclid + centroid",2,2,"V03",1,NA
"Epilepsy","SFKmL-C + mean",2,2,"V01",0.187907869091485,NA
"Epilepsy","SFKmL-C + mean",2,2,"V02",0.97616963833837,NA
"Epilepsy","SFKmL-C + mean",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,2,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",2,2,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",2,2,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",2,2,"V03",1,NA
"Epilepsy","DTW + kNN",2,2,"V01",1,NA
"Epilepsy","DTW + kNN",2,2,"V02",1,NA
"Epilepsy","DTW + kNN",2,2,"V03",1,NA
"Epilepsy","Euclid + kNN",2,2,"V01",1,NA
"Epilepsy","Euclid + kNN",2,2,"V02",1,NA
"Epilepsy","Euclid + kNN",2,2,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",2,2,"V01",0.187907869091485,NA
"Epilepsy","SFKmL-C + kNN",2,2,"V02",0.97616963833837,NA
"Epilepsy","SFKmL-C + kNN",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,2,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",2,2,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",2,2,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",2,2,"V03",1,NA
"Epilepsy","DTW + SVM",2,2,"V01",1,NA
"Epilepsy","DTW + SVM",2,2,"V02",1,NA
"Epilepsy","DTW + SVM",2,2,"V03",1,NA
"Epilepsy","Euclid + SVM",2,2,"V01",1,NA
"Epilepsy","Euclid + SVM",2,2,"V02",1,NA
"Epilepsy","Euclid + SVM",2,2,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",2,2,"V01",0.187907869091485,NA
"Epilepsy","SFKmL-C + SVM",2,2,"V02",0.97616963833837,NA
"Epilepsy","SFKmL-C + SVM",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,2,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",2,2,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",2,2,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",2,2,"V03",1,NA
"Epilepsy","DTW + kFDA",2,2,"V01",1,NA
"Epilepsy","DTW + kFDA",2,2,"V02",1,NA
"Epilepsy","DTW + kFDA",2,2,"V03",1,NA
"Epilepsy","Euclid + kFDA",2,2,"V01",1,NA
"Epilepsy","Euclid + kFDA",2,2,"V02",1,NA
"Epilepsy","Euclid + kFDA",2,2,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",2,2,"V01",0.187907869091485,NA
"Epilepsy","SFKmL-C + kFDA",2,2,"V02",0.97616963833837,NA
"Epilepsy","SFKmL-C + kFDA",2,2,"V03",0.10855169238585,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,3,"V01",0.0202041241496613,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,3,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,3,"V01",0.0202041241496613,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,3,"V03",0,NA
"Epilepsy","1NN-Euclid",2,3,"V01",1,NA
"Epilepsy","1NN-Euclid",2,3,"V02",1,NA
"Epilepsy","1NN-Euclid",2,3,"V03",1,NA
"Epilepsy","1NN-DTW",2,3,"V01",1,NA
"Epilepsy","1NN-DTW",2,3,"V02",1,NA
"Epilepsy","1NN-DTW",2,3,"V03",1,NA
"Epilepsy","DistSpace-Frechet",2,3,"V01",0.396281907013747,NA
"Epilepsy","DistSpace-Frechet",2,3,"V02",0.885164632820146,NA
"Epilepsy","DistSpace-Frechet",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,3,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",2,3,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",2,3,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",2,3,"V03",1,NA
"Epilepsy","DTW + medoid",2,3,"V01",1,NA
"Epilepsy","DTW + medoid",2,3,"V02",1,NA
"Epilepsy","DTW + medoid",2,3,"V03",1,NA
"Epilepsy","Euclid + medoid",2,3,"V01",1,NA
"Epilepsy","Euclid + medoid",2,3,"V02",1,NA
"Epilepsy","Euclid + medoid",2,3,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",2,3,"V01",0.396281907013747,NA
"Epilepsy","SFKmL-C + medoid",2,3,"V02",0.885164632820146,NA
"Epilepsy","SFKmL-C + medoid",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(dense) + mean",2,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,3,"V03",1,NA
"Epilepsy","MFKmL-C + mean",2,3,"V01",1,NA
"Epilepsy","MFKmL-C + mean",2,3,"V02",1,NA
"Epilepsy","MFKmL-C + mean",2,3,"V03",1,NA
"Epilepsy","DTW + DBA",2,3,"V01",1,NA
"Epilepsy","DTW + DBA",2,3,"V02",1,NA
"Epilepsy","DTW + DBA",2,3,"V03",1,NA
"Epilepsy","Euclid + centroid",2,3,"V01",1,NA
"Epilepsy","Euclid + centroid",2,3,"V02",1,NA
"Epilepsy","Euclid + centroid",2,3,"V03",1,NA
"Epilepsy","SFKmL-C + mean",2,3,"V01",0.396281907013747,NA
"Epilepsy","SFKmL-C + mean",2,3,"V02",0.885164632820146,NA
"Epilepsy","SFKmL-C + mean",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,3,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",2,3,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",2,3,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",2,3,"V03",1,NA
"Epilepsy","DTW + kNN",2,3,"V01",1,NA
"Epilepsy","DTW + kNN",2,3,"V02",1,NA
"Epilepsy","DTW + kNN",2,3,"V03",1,NA
"Epilepsy","Euclid + kNN",2,3,"V01",1,NA
"Epilepsy","Euclid + kNN",2,3,"V02",1,NA
"Epilepsy","Euclid + kNN",2,3,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",2,3,"V01",0.396281907013747,NA
"Epilepsy","SFKmL-C + kNN",2,3,"V02",0.885164632820146,NA
"Epilepsy","SFKmL-C + kNN",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,3,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",2,3,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",2,3,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",2,3,"V03",1,NA
"Epilepsy","DTW + SVM",2,3,"V01",1,NA
"Epilepsy","DTW + SVM",2,3,"V02",1,NA
"Epilepsy","DTW + SVM",2,3,"V03",1,NA
"Epilepsy","Euclid + SVM",2,3,"V01",1,NA
"Epilepsy","Euclid + SVM",2,3,"V02",1,NA
"Epilepsy","Euclid + SVM",2,3,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",2,3,"V01",0.396281907013747,NA
"Epilepsy","SFKmL-C + SVM",2,3,"V02",0.885164632820146,NA
"Epilepsy","SFKmL-C + SVM",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,3,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",2,3,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",2,3,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",2,3,"V03",1,NA
"Epilepsy","DTW + kFDA",2,3,"V01",1,NA
"Epilepsy","DTW + kFDA",2,3,"V02",1,NA
"Epilepsy","DTW + kFDA",2,3,"V03",1,NA
"Epilepsy","Euclid + kFDA",2,3,"V01",1,NA
"Epilepsy","Euclid + kFDA",2,3,"V02",1,NA
"Epilepsy","Euclid + kFDA",2,3,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",2,3,"V01",0.396281907013747,NA
"Epilepsy","SFKmL-C + kFDA",2,3,"V02",0.885164632820146,NA
"Epilepsy","SFKmL-C + kFDA",2,3,"V03",0.243811859797516,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,4,"V01",0.530718166956707,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,4,"V02",0.772772005815333,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,4,"V03",0.348082826767222,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,4,"V01",0.0202041241496611,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,4,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,4,"V03",0,NA
"Epilepsy","1NN-Euclid",2,4,"V01",1,NA
"Epilepsy","1NN-Euclid",2,4,"V02",1,NA
"Epilepsy","1NN-Euclid",2,4,"V03",1,NA
"Epilepsy","1NN-DTW",2,4,"V01",1,NA
"Epilepsy","1NN-DTW",2,4,"V02",1,NA
"Epilepsy","1NN-DTW",2,4,"V03",1,NA
"Epilepsy","DistSpace-Frechet",2,4,"V01",0.327925673478725,NA
"Epilepsy","DistSpace-Frechet",2,4,"V02",0.94470352633698,NA
"Epilepsy","DistSpace-Frechet",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",2,4,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",2,4,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",2,4,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",2,4,"V03",1,NA
"Epilepsy","DTW + medoid",2,4,"V01",1,NA
"Epilepsy","DTW + medoid",2,4,"V02",1,NA
"Epilepsy","DTW + medoid",2,4,"V03",1,NA
"Epilepsy","Euclid + medoid",2,4,"V01",1,NA
"Epilepsy","Euclid + medoid",2,4,"V02",1,NA
"Epilepsy","Euclid + medoid",2,4,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",2,4,"V01",0.327925673478725,NA
"Epilepsy","SFKmL-C + medoid",2,4,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + medoid",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + mean",2,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",2,4,"V03",1,NA
"Epilepsy","MFKmL-C + mean",2,4,"V01",1,NA
"Epilepsy","MFKmL-C + mean",2,4,"V02",1,NA
"Epilepsy","MFKmL-C + mean",2,4,"V03",1,NA
"Epilepsy","DTW + DBA",2,4,"V01",1,NA
"Epilepsy","DTW + DBA",2,4,"V02",1,NA
"Epilepsy","DTW + DBA",2,4,"V03",1,NA
"Epilepsy","Euclid + centroid",2,4,"V01",1,NA
"Epilepsy","Euclid + centroid",2,4,"V02",1,NA
"Epilepsy","Euclid + centroid",2,4,"V03",1,NA
"Epilepsy","SFKmL-C + mean",2,4,"V01",0.327925673478725,NA
"Epilepsy","SFKmL-C + mean",2,4,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + mean",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",2,4,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",2,4,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",2,4,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",2,4,"V03",1,NA
"Epilepsy","DTW + kNN",2,4,"V01",1,NA
"Epilepsy","DTW + kNN",2,4,"V02",1,NA
"Epilepsy","DTW + kNN",2,4,"V03",1,NA
"Epilepsy","Euclid + kNN",2,4,"V01",1,NA
"Epilepsy","Euclid + kNN",2,4,"V02",1,NA
"Epilepsy","Euclid + kNN",2,4,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",2,4,"V01",0.327925673478725,NA
"Epilepsy","SFKmL-C + kNN",2,4,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + kNN",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",2,4,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",2,4,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",2,4,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",2,4,"V03",1,NA
"Epilepsy","DTW + SVM",2,4,"V01",1,NA
"Epilepsy","DTW + SVM",2,4,"V02",1,NA
"Epilepsy","DTW + SVM",2,4,"V03",1,NA
"Epilepsy","Euclid + SVM",2,4,"V01",1,NA
"Epilepsy","Euclid + SVM",2,4,"V02",1,NA
"Epilepsy","Euclid + SVM",2,4,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",2,4,"V01",0.327925673478725,NA
"Epilepsy","SFKmL-C + SVM",2,4,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + SVM",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",2,4,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",2,4,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",2,4,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",2,4,"V03",1,NA
"Epilepsy","DTW + kFDA",2,4,"V01",1,NA
"Epilepsy","DTW + kFDA",2,4,"V02",1,NA
"Epilepsy","DTW + kFDA",2,4,"V03",1,NA
"Epilepsy","Euclid + kFDA",2,4,"V01",1,NA
"Epilepsy","Euclid + kFDA",2,4,"V02",1,NA
"Epilepsy","Euclid + kFDA",2,4,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",2,4,"V01",0.327925673478725,NA
"Epilepsy","SFKmL-C + kFDA",2,4,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + kFDA",2,4,"V03",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,5,"V01",0.0202041241496625,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",2,5,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,5,"V01",0.0202041241496625,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",2,5,"V03",0,NA
