"dataset","seed","fold","distance","k","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Epilepsy",6,2,"SFCL",11,0.75,0.741666666666667,0.791666666666667,0.741666666666667,0.741341991341991,0.75,0.666524883028498,NA,2.23458180593224,0.326151121605667
"Epilepsy",6,2,"MFCL",1,0.696428571428571,0.699404761904762,0.745864661654135,0.699404761904762,0.698991413384217,0.696428571428571,0.596610169491525,NA,10.4849856913122,0.607142857142857
"Epilepsy",6,2,"MFCL",3,0.660714285714286,0.666071428571429,0.727163461538462,0.666071428571429,0.663292589763178,0.660714285714286,0.549915397631134,NA,3.46497585003345,0.448412698412698
"Epilepsy",6,2,"MFCL",5,0.714285714285714,0.728571428571429,0.777412280701754,0.728571428571429,0.714309764309764,0.714285714285714,0.621781342338539,NA,2.92107790979841,0.432857142857143
"Epilepsy",6,2,"MFCL",7,0.678571428571429,0.691071428571429,0.755482456140351,0.691071428571429,0.675495352914708,0.678571428571429,0.57504215851602,NA,0.684085405160945,0.446793002915452
"Epilepsy",6,2,"MFCL",9,0.571428571428571,0.579166666666667,0.66186974789916,0.579166666666667,0.568183398220245,0.571428571428571,0.433628318584071,NA,0.741634037740227,0.461199294532628
"Epilepsy",6,2,"MFCL",11,0.625,0.634523809523809,0.7,0.634523809523809,0.614583333333333,0.625,0.504215851602024,NA,0.78747469387933,0.487308146399055
"Epilepsy",6,3,"SFCL",1,0.946428571428571,0.946428571428571,0.948660714285714,0.946428571428571,0.942704714640199,0.946428571428571,0.928480204342273,NA,1.8502915925845,0.107142857142857
"Epilepsy",6,3,"SFCL",3,0.910714285714286,0.910119047619048,0.909340659340659,0.910119047619048,0.907898614795167,0.910714285714286,0.880901743938749,NA,0.751056488907001,0.119047619047619
"Epilepsy",6,3,"SFCL",5,0.892857142857143,0.893452380952381,0.904017857142857,0.893452380952381,0.892715043577113,0.892857142857143,0.857385398981324,NA,0.242686408854287,0.154285714285714
"Epilepsy",6,3,"SFCL",7,0.875,0.876785714285714,0.884787087912088,0.876785714285714,0.874931581828134,0.875,0.833686890114552,NA,0.292568727546598,0.177113702623907
"Epilepsy",6,3,"SFCL",9,0.839285714285714,0.841071428571429,0.846875,0.841071428571429,0.837545787545788,0.839285714285714,0.786078098471987,NA,0.33292288467341,0.195767195767196
"Epilepsy",6,3,"SFCL",11,0.839285714285714,0.841071428571429,0.855704099821747,0.841071428571429,0.838464696223317,0.839285714285714,0.786259541984733,NA,0.382305203126616,0.217237308146399
"Epilepsy",6,3,"MFCL",1,0.75,0.760119047619048,0.813200280112045,0.760119047619048,0.746577380952381,0.75,0.666808329791755,NA,8.63469409872767,0.5
"Epilepsy",6,3,"MFCL",3,0.785714285714286,0.790476190476191,0.837916984975808,0.790476190476191,0.780946499153021,0.785714285714286,0.714042553191489,NA,3.34726739053329,0.333333333333333
"Epilepsy",6,3,"MFCL",5,0.732142857142857,0.738095238095238,0.772875816993464,0.738095238095238,0.71758289500225,0.732142857142857,0.643765903307888,NA,2.85489960761953,0.372857142857143
"Epilepsy",6,3,"MFCL",7,0.678571428571429,0.686904761904762,0.739766081871345,0.686904761904762,0.652580696021099,0.678571428571429,0.572700296735905,NA,1.78483374506086,0.406705539358601
"Epilepsy",6,3,"MFCL",9,0.625,0.636904761904762,0.709193326453388,0.636904761904762,0.579722171000061,0.625,0.502958579881657,NA,1.81762831326397,0.418871252204586
"Epilepsy",6,3,"MFCL",11,0.660714285714286,0.670238095238095,0.720588235294118,0.670238095238095,0.646204115684093,0.660714285714286,0.549915397631134,NA,1.8394616370946,0.421487603305785
"Epilepsy",6,4,"SFCL",1,0.925925925925926,0.921474358974359,0.932126696832579,0.921474358974359,0.921766304347826,0.925925925925926,0.900871959614502,NA,2.5584278811045,0.148148148148148
"Epilepsy",6,4,"SFCL",3,0.888888888888889,0.885576923076923,0.902310924369748,0.885576923076923,0.884833916083916,0.888888888888889,0.851376146788991,NA,0.791709454802815,0.148148148148148
"Epilepsy",6,4,"SFCL",5,0.888888888888889,0.887179487179487,0.905882352941176,0.887179487179487,0.881448412698413,0.888888888888889,0.851444291609353,NA,0.859087043260028,0.174814814814815
"Epilepsy",6,4,"SFCL",7,0.888888888888889,0.887179487179487,0.905882352941176,0.887179487179487,0.881448412698413,0.888888888888889,0.851444291609353,NA,0.285610992580746,0.17535903250189
"Epilepsy",6,4,"SFCL",9,0.87037037037037,0.867948717948718,0.893382352941176,0.867948717948718,0.858035714285714,0.87037037037037,0.826764436296975,NA,0.333369230162879,0.197530864197531
"Epilepsy",6,4,"SFCL",11,0.851851851851852,0.850091575091575,0.862132352941176,0.850091575091575,0.840443121693122,0.851851851851852,0.8021071919377,NA,0.373293543371833,0.215182124273033
"Epilepsy",6,4,"MFCL",1,0.796296296296296,0.792124542124542,0.811355311355311,0.792124542124542,0.789591567852437,0.796296296296296,0.727772685609532,NA,7.03567667303736,0.407407407407407
"Epilepsy",6,4,"MFCL",3,0.759259259259259,0.756410256410256,0.789784663865546,0.756410256410256,0.748521772767462,0.759259259259259,0.679012345679012,NA,5.30650131230125,0.403292181069959
"Epilepsy",6,4,"MFCL",5,0.796296296296296,0.795100732600733,0.814635854341737,0.795100732600733,0.786563552188552,0.796296296296296,0.728395061728395,NA,4.13684533155801,0.391111111111111
"Epilepsy",6,4,"MFCL",7,0.740740740740741,0.735805860805861,0.759868421052632,0.735805860805861,0.727591602297485,0.740740740740741,0.653687585890976,NA,2.35571211812332,0.36734693877551
"Epilepsy",6,4,"MFCL",9,0.759259259259259,0.75503663003663,0.788961038961039,0.75503663003663,0.749125874125874,0.759259259259259,0.677685950413223,NA,0.553714993157332,0.333790580704161
"Epilepsy",6,4,"MFCL",11,0.759259259259259,0.75503663003663,0.779761904761905,0.75503663003663,0.74954674954675,0.759259259259259,0.678571428571429,NA,0.596466697343886,0.338536883991429
"Epilepsy",6,5,"SFCL",1,0.924528301886792,0.924450549450549,0.932142857142857,0.924450549450549,0.921756383712905,0.924528301886792,0.899383009017561,NA,2.60670010527628,0.150943396226415
"Epilepsy",6,5,"SFCL",3,0.905660377358491,0.90521978021978,0.916666666666667,0.90521978021978,0.90090560780216,0.905660377358491,0.874169040835708,NA,0.772840586606112,0.125786163522013
"Epilepsy",6,5,"SFCL",5,0.886792452830189,0.887362637362637,0.901785714285714,0.887362637362637,0.883116883116883,0.886792452830189,0.849146110056926,NA,0.868093429331145,0.175094339622642
"Epilepsy",6,5,"SFCL",7,0.886792452830189,0.887362637362637,0.901785714285714,0.887362637362637,0.883116883116883,0.886792452830189,0.849146110056926,NA,0.910019532582655,0.192529842125529
"Epilepsy",6,5,"SFCL",9,0.830188679245283,0.832417582417582,0.840756302521008,0.832417582417582,0.825864540257344,0.830188679245283,0.774040738986262,NA,0.39788238107507,0.238527836012113
"Epilepsy",6,5,"SFCL",11,0.811320754716981,0.813186813186813,0.818137254901961,0.813186813186813,0.803208395802099,0.811320754716981,0.748934154429181,NA,0.454031480455074,0.264462809917355
"Epilepsy",6,5,"MFCL",1,0.811320754716981,0.811813186813187,0.821710526315789,0.811813186813187,0.797200577200577,0.811320754716981,0.748218527315915,NA,6.5167502631907,0.377358490566038
"Epilepsy",6,5,"MFCL",3,0.811320754716981,0.81456043956044,0.822549019607843,0.81456043956044,0.803680847748169,0.811320754716981,0.748696064485538,NA,4.08254539218449,0.322851153039832
"Epilepsy",6,5,"MFCL",5,0.754716981132076,0.758241758241758,0.768716577540107,0.758241758241758,0.739521185155223,0.754716981132076,0.673768939393939,NA,2.30287145822221,0.332075471698113
"Epilepsy",6,5,"MFCL",7,0.735849056603774,0.739010989010989,0.751388888888889,0.739010989010989,0.715622612681436,0.735849056603774,0.648007590132827,NA,1.10286085789606,0.326530612244898
"Epilepsy",6,5,"MFCL",9,0.735849056603774,0.739010989010989,0.745915032679739,0.739010989010989,0.716160385716233,0.735849056603774,0.648507816200853,NA,1.13536661307348,0.3382250174703
"Epilepsy",6,5,"MFCL",11,0.754716981132076,0.756868131868132,0.759803921568627,0.756868131868132,0.734935089273545,0.754716981132076,0.673459715639811,NA,1.18259990764421,0.363636363636364
"Epilepsy",7,1,"SFCL",1,0.892857142857143,0.889880952380952,0.894871794871795,0.889880952380952,0.884772727272727,0.892857142857143,0.856716417910448,NA,3.700583185169,0.214285714285714
"Epilepsy",7,1,"SFCL",3,0.892857142857143,0.889880952380952,0.916666666666667,0.889880952380952,0.889104554865424,0.892857142857143,0.856471593336181,NA,1.36782035310183,0.158730158730159
"Epilepsy",7,1,"SFCL",5,0.875,0.873214285714286,0.880982905982906,0.873214285714286,0.869621212121212,0.875,0.832835820895522,NA,0.212793972540507,0.137142857142857
"Epilepsy",7,1,"SFCL",7,0.857142857142857,0.856547619047619,0.867922647527911,0.856547619047619,0.856428329952671,0.857142857142857,0.808792146820316,NA,0.280044728479382,0.174927113702624
"Epilepsy",7,1,"SFCL",9,0.839285714285714,0.838690476190476,0.846732026143791,0.838690476190476,0.830741747181965,0.839285714285714,0.785531914893617,NA,0.315387924559276,0.194003527336861
"Epilepsy",7,1,"SFCL",11,0.857142857142857,0.855357142857143,0.867971210076473,0.855357142857143,0.849795396419437,0.857142857142857,0.808873720136519,NA,0.357545864578851,0.209563164108619
"Epilepsy",7,1,"MFCL",1,0.803571428571429,0.803571428571429,0.824404761904762,0.803571428571429,0.801190476190476,0.803571428571429,0.737425404944587,NA,6.78440250614317,0.392857142857143
"Epilepsy",7,1,"MFCL",3,0.803571428571429,0.805952380952381,0.836816305469556,0.805952380952381,0.798439558629776,0.803571428571429,0.737983836665249,NA,3.89793657661897,0.30952380952381
"Epilepsy",7,1,"MFCL",5,0.767857142857143,0.771428571428571,0.807598039215686,0.771428571428571,0.759129311548666,0.767857142857143,0.690080885483184,NA,3.4193207262355,0.354285714285714
"Epilepsy",7,1,"MFCL",7,0.75,0.753571428571429,0.787545787545788,0.753571428571429,0.737794612794613,0.75,0.666949872557349,NA,2.30618900607849,0.357142857142857
"Epilepsy",7,1,"MFCL",9,0.75,0.753571428571429,0.785714285714286,0.753571428571429,0.738303363303363,0.75,0.666666666666667,NA,1.18574900798669,0.36331569664903
"Epilepsy",7,1,"MFCL",11,0.696428571428571,0.702380952380952,0.744047619047619,0.702380952380952,0.683201058201058,0.696428571428571,0.595753715498938,NA,1.24713961401881,0.40112160566706
"Epilepsy",7,2,"SFCL",1,0.910714285714286,0.913095238095238,0.912202380952381,0.913095238095238,0.909493454265423,0.910714285714286,0.880851063829787,NA,3.08381932097417,0.178571428571429
"Epilepsy",7,2,"SFCL",3,0.857142857142857,0.860714285714286,0.860007639419404,0.860714285714286,0.855273541114058,0.857142857142857,0.809280544912729,NA,1.3925756095504,0.186507936507937
"Epilepsy",7,2,"SFCL",5,0.857142857142857,0.85952380952381,0.863398692810458,0.85952380952381,0.849260265700483,0.857142857142857,0.80936170212766,NA,0.841206500771764,0.182857142857143
"Epilepsy",7,2,"SFCL",7,0.857142857142857,0.85952380952381,0.880555555555556,0.85952380952381,0.851010101010101,0.857142857142857,0.809280544912729,NA,0.287792310312058,0.185860058309038
"Epilepsy",7,2,"SFCL",9,0.857142857142857,0.860714285714286,0.866176470588235,0.860714285714286,0.85422653256705,0.857142857142857,0.809442790301999,NA,0.325325755782862,0.193121693121693
"Epilepsy",7,2,"SFCL",11,0.839285714285714,0.841666666666667,0.849305555555556,0.841666666666667,0.828282828282828,0.839285714285714,0.78544061302682,NA,0.391391729790405,0.225206611570248
"Epilepsy",7,2,"MFCL",1,0.785714285714286,0.796428571428571,0.817543859649123,0.796428571428571,0.776850656668101,0.785714285714286,0.714770797962649,NA,7.401166370338,0.428571428571429
"Epilepsy",7,2,"MFCL",3,0.767857142857143,0.774404761904762,0.803205128205128,0.774404761904762,0.766326836581709,0.767857142857143,0.690212765957447,NA,4.52707806903809,0.373015873015873
"Epilepsy",7,2,"MFCL",5,0.803571428571429,0.814285714285714,0.835200746965453,0.814285714285714,0.795529739078126,0.803571428571429,0.738428874734607,NA,2.80895029159198,0.337142857142857
"Epilepsy",7,2,"MFCL",7,0.732142857142857,0.744047619047619,0.767740429505135,0.744047619047619,0.72367144349903,0.732142857142857,0.644218551461245,NA,1.73560780965119,0.369533527696793
"Epilepsy",7,2,"MFCL",9,0.732142857142857,0.744047619047619,0.775219298245614,0.744047619047619,0.723344302756068,0.732142857142857,0.644369178662151,NA,1.17979996513577,0.373015873015873
"Epilepsy",7,2,"MFCL",11,0.75,0.760714285714286,0.780103066867773,0.760714285714286,0.744445958838762,0.75,0.667796610169492,NA,1.22077171465428,0.384592680047225
"Epilepsy",7,3,"SFCL",1,0.875,0.878571428571429,0.891614819004525,0.878571428571429,0.871451083214153,0.875,0.833686890114552,NA,4.31734704936384,0.25
"Epilepsy",7,3,"SFCL",3,0.821428571428571,0.827380952380952,0.841606858054226,0.827380952380952,0.818631401145306,0.821428571428571,0.763113367174281,NA,2.04554171554061,0.242063492063492
"Epilepsy",7,3,"SFCL",5,0.839285714285714,0.842857142857143,0.851817810457516,0.842857142857143,0.831866324902065,0.839285714285714,0.786078098471987,NA,2.08270364170837,0.248571428571429
"Epilepsy",7,3,"SFCL",7,0.821428571428571,0.819047619047619,0.832843137254902,0.819047619047619,0.817189495530013,0.821428571428571,0.761803487877499,NA,2.10311703349078,0.257288629737609
"Epilepsy",7,3,"SFCL",9,0.821428571428571,0.819047619047619,0.832843137254902,0.819047619047619,0.817189495530013,0.821428571428571,0.761803487877499,NA,1.57591646663511,0.281746031746032
"Epilepsy",7,3,"SFCL",11,0.785714285714286,0.781547619047619,0.801470588235294,0.781547619047619,0.783045977011494,0.785714285714286,0.714164185452999,NA,1.62708029455535,0.300177095631641
"Epilepsy",7,3,"MFCL",1,0.732142857142857,0.733333333333333,0.751518218623482,0.733333333333333,0.730882352941177,0.732142857142857,0.642401021711366,NA,9.2514579629225,0.535714285714286
"Epilepsy",7,3,"MFCL",3,0.732142857142857,0.73452380952381,0.761904761904762,0.73452380952381,0.726826796392014,0.732142857142857,0.643160577740017,NA,5.14384193323293,0.420634920634921
"Epilepsy",7,3,"MFCL",5,0.714285714285714,0.720833333333333,0.743275515334339,0.720833333333333,0.705626006441224,0.714285714285714,0.62082099026661,NA,2.82500717130575,0.375714285714286
"Epilepsy",7,3,"MFCL",7,0.714285714285714,0.719642857142857,0.733585858585859,0.719642857142857,0.702954545454545,0.714285714285714,0.620499788225328,NA,1.13231130049917,0.377551020408163
"Epilepsy",7,3,"MFCL",9,0.75,0.754166666666667,0.765300059417707,0.754166666666667,0.741776384535005,0.75,0.667514843087362,NA,1.13809978084452,0.36331569664903
"Epilepsy",7,3,"MFCL",11,0.714285714285714,0.720833333333333,0.740824534942182,0.720833333333333,0.705319057642896,0.714285714285714,0.620338983050847,NA,1.21092402913324,0.402302243211334
"Epilepsy",7,4,"SFCL",1,0.925925925925926,0.929578754578755,0.927197802197802,0.929578754578755,0.926417133313685,0.925925925925926,0.901234567901235,NA,2.5584278811045,0.148148148148148
"Epilepsy",7,4,"SFCL",3,0.925925925925926,0.925641025641026,0.936651583710407,0.925641025641026,0.926141304347826,0.925925925925926,0.900871959614502,NA,0.775727117444382,0.127572016460905
"Epilepsy",7,4,"SFCL",5,0.907407407407407,0.904807692307692,0.917420814479638,0.904807692307692,0.906141304347826,0.907407407407407,0.876089949518128,NA,0.251991562291537,0.16
"Epilepsy",7,4,"SFCL",7,0.888888888888889,0.888141025641026,0.899553571428571,0.888141025641026,0.888607185241126,0.888888888888889,0.851512373968836,NA,0.29311960569386,0.191987906273621
"Epilepsy",7,4,"SFCL",9,0.87037037037037,0.866346153846154,0.890873015873016,0.866346153846154,0.864135864135864,0.87037037037037,0.826446280991736,NA,0.314823886825574,0.199359853680841
"Epilepsy",7,4,"SFCL",11,0.851851851851852,0.848489010989011,0.863095238095238,0.848489010989011,0.846218596218596,0.851851851851852,0.801743919229004,NA,0.349644678078625,0.209366391184573
"Epilepsy",7,4,"MFCL",1,0.777777777777778,0.778434065934066,0.802310924369748,0.778434065934066,0.772820929070929,0.777777777777778,0.703568161024703,NA,7.67528364331349,0.444444444444444
"Epilepsy",7,4,"MFCL",3,0.722222222222222,0.725869963369963,0.754166666666667,0.725869963369963,0.721927415475803,0.722222222222222,0.629968021927821,NA,5.36002671522526,0.448559670781893
"Epilepsy",7,4,"MFCL",5,0.703703703703704,0.709386446886447,0.755252100840336,0.709386446886447,0.699038461538461,0.703703703703704,0.605118829981719,NA,4.19569818026816,0.448888888888889
"Epilepsy",7,4,"MFCL",7,0.666666666666667,0.670924908424908,0.716666666666667,0.670924908424908,0.660521885521886,0.666666666666667,0.555555555555555,NA,3.63387497841967,0.45124716553288
"Epilepsy",7,4,"MFCL",9,0.666666666666667,0.669551282051282,0.703926282051282,0.669551282051282,0.660298035298035,0.666666666666667,0.555555555555555,NA,2.43078229575145,0.432098765432099
"Epilepsy",7,4,"MFCL",11,0.722222222222222,0.724679487179487,0.76031746031746,0.724679487179487,0.718031968031968,0.722222222222222,0.62929061784897,NA,2.43847143939515,0.422405876951331
"Epilepsy",7,5,"SFCL",1,0.867924528301887,0.865155677655678,0.872222222222222,0.865155677655678,0.859659816556368,0.867924528301887,0.823836657169991,NA,4.56172518423349,0.264150943396226
"Epilepsy",7,5,"SFCL",3,0.830188679245283,0.826465201465202,0.827056277056277,0.826465201465202,0.823853030749582,0.830188679245283,0.773504273504274,NA,2.79227358823616,0.264150943396226
"Epilepsy",7,5,"SFCL",5,0.849056603773585,0.847527472527473,0.87218045112782,0.847527472527473,0.834289127837515,0.849056603773585,0.799242424242424,NA,2.22927279786732,0.262641509433962
"Epilepsy",7,5,"SFCL",7,0.792452830188679,0.790979853479853,0.830952380952381,0.790979853479853,0.783413461538461,0.792452830188679,0.724219489120151,NA,2.3157968333053,0.308047747400847
"Epilepsy",7,5,"SFCL",9,0.792452830188679,0.786401098901099,0.809375,0.786401098901099,0.78427750410509,0.792452830188679,0.723303274798291,NA,1.72211131028523,0.306545539249942
"Epilepsy",7,5,"SFCL",11,0.773584905660377,0.771520146520146,0.786344537815126,0.771520146520146,0.769642651201872,0.773584905660377,0.698720985315017,NA,1.75116018122819,0.315297052861375
"Epilepsy",7,5,"MFCL",1,0.811320754716981,0.814331501831502,0.831215659340659,0.814331501831502,0.812169312169312,0.811320754716981,0.749171793658306,NA,6.5167502631907,0.377358490566038
"Epilepsy",7,5,"MFCL",3,0.773584905660377,0.775641025641026,0.806399482870071,0.775641025641026,0.776848755109625,0.773584905660377,0.698863636363636,NA,4.77024952236931,0.381551362683438
"Epilepsy",7,5,"MFCL",5,0.830188679245283,0.835164835164835,0.854166666666667,0.835164835164835,0.831959706959707,0.830188679245283,0.774361400189215,NA,3.56087693235568,0.347169811320755
"Epilepsy",7,5,"MFCL",7,0.773584905660377,0.78021978021978,0.817095588235294,0.78021978021978,0.774656378104654,0.773584905660377,0.699574870099197,NA,3.01084067703059,0.371967654986523
"Epilepsy",7,5,"MFCL",9,0.716981132075472,0.719322344322344,0.753869047619048,0.719322344322344,0.717532467532468,0.716981132075472,0.623935666982025,NA,2.4829232674551,0.421616585138598
"Epilepsy",7,5,"MFCL",11,0.735849056603774,0.738553113553114,0.766666666666667,0.738553113553114,0.734614204441791,0.735849056603774,0.648674242424242,NA,1.31335245634567,0.428816466552316
"Epilepsy",8,1,"SFCL",1,0.928571428571429,0.929761904761905,0.933333333333333,0.929761904761905,0.925555555555556,0.928571428571429,0.904761904761905,NA,2.46705545677933,0.142857142857143
"Epilepsy",8,1,"SFCL",3,0.892857142857143,0.891071428571429,0.902310924369748,0.891071428571429,0.888621794871795,0.892857142857143,0.856899488926746,NA,2.56211192832478,0.198412698412698
"Epilepsy",8,1,"SFCL",5,0.910714285714286,0.908928571428571,0.917420814479638,0.908928571428571,0.90875,0.910714285714286,0.880647911338448,NA,2.55576769229301,0.172857142857143
"Epilepsy",8,1,"SFCL",7,0.910714285714286,0.908928571428571,0.917420814479638,0.908928571428571,0.90875,0.910714285714286,0.880647911338448,NA,1.41844915645119,0.164723032069971
"Epilepsy",8,1,"SFCL",9,0.892857142857143,0.891071428571429,0.902310924369748,0.891071428571429,0.888621794871795,0.892857142857143,0.856899488926746,NA,0.913987558447277,0.193562610229277
"Epilepsy",8,1,"SFCL",11,0.910714285714286,0.908928571428571,0.917420814479638,0.908928571428571,0.90875,0.910714285714286,0.880647911338448,NA,0.393560292393825,0.209563164108619
"Epilepsy",8,1,"MFCL",1,0.857142857142857,0.863095238095238,0.866369047619048,0.863095238095238,0.857769316334389,0.857142857142857,0.809604759881003,NA,4.93411091355867,0.285714285714286
"Epilepsy",8,1,"MFCL",3,0.767857142857143,0.778571428571429,0.814614661654135,0.778571428571429,0.767181742988195,0.767857142857143,0.691132795927026,NA,1.51449060603829,0.261904761904762
"Epilepsy",8,1,"MFCL",5,0.75,0.760714285714286,0.795833333333333,0.760714285714286,0.747334956709957,0.75,0.668077900084674,NA,1.59683845349556,0.288571428571429
"Epilepsy",8,1,"MFCL",7,0.732142857142857,0.744047619047619,0.776041666666667,0.744047619047619,0.718663594470046,0.732142857142857,0.644970414201183,NA,1.12318941436049,0.333819241982507
"Epilepsy",8,1,"MFCL",9,0.75,0.761904761904762,0.797058823529412,0.761904761904762,0.737480798771121,0.75,0.668779045204901,NA,0.593372198683238,0.348765432098765
"Epilepsy",8,1,"MFCL",11,0.696428571428571,0.70952380952381,0.751644736842105,0.70952380952381,0.677688172043011,0.696428571428571,0.598142676234698,NA,0.623940247143119,0.364226682408501
"Epilepsy",8,2,"SFCL",1,0.892857142857143,0.889880952380952,0.892016806722689,0.889880952380952,0.883413461538462,0.892857142857143,0.856899488926746,NA,3.700583185169,0.214285714285714
"Epilepsy",8,2,"SFCL",3,0.910714285714286,0.910714285714286,0.920588235294118,0.910714285714286,0.902249396135266,0.910714285714286,0.880851063829787,NA,1.38440451831385,0.170634920634921
"Epilepsy",8,2,"SFCL",5,0.821428571428571,0.822619047619048,0.860681114551084,0.822619047619048,0.794357852033735,0.821428571428571,0.761904761904762,NA,0.881171618126344,0.211428571428571
"Epilepsy",8,2,"SFCL",7,0.839285714285714,0.84047619047619,0.870915032679739,0.84047619047619,0.81901776384535,0.839285714285714,0.785805354866128,NA,0.905281056595557,0.216472303206997
"Epilepsy",8,2,"SFCL",9,0.821428571428571,0.822619047619048,0.861111111111111,0.822619047619048,0.793700159489633,0.821428571428571,0.762208067940552,NA,0.943301483515324,0.234126984126984
"Epilepsy",8,2,"SFCL",11,0.821428571428571,0.823809523809524,0.857843137254902,0.823809523809524,0.803125,0.821428571428571,0.762308998302207,NA,0.961568885862182,0.247638724911452
"Epilepsy",8,2,"MFCL",1,0.767857142857143,0.767857142857143,0.77960927960928,0.767857142857143,0.766516816516816,0.767857142857143,0.690080885483184,NA,8.01793023453284,0.464285714285714
"Epilepsy",8,2,"MFCL",3,0.75,0.751190476190476,0.77008547008547,0.751190476190476,0.750052246603971,0.75,0.666382978723404,NA,5.13870475336772,0.392857142857143
"Epilepsy",8,2,"MFCL",5,0.75,0.758333333333333,0.766559829059829,0.758333333333333,0.743536556036556,0.75,0.667373780229105,NA,3.47123996241049,0.408571428571429
"Epilepsy",8,2,"MFCL",7,0.696428571428571,0.701785714285714,0.709611595834506,0.701785714285714,0.68303752535497,0.696428571428571,0.59626802374894,NA,2.98355368798579,0.446064139941691
"Epilepsy",8,2,"MFCL",9,0.696428571428571,0.70297619047619,0.717320261437909,0.70297619047619,0.689509484768105,0.696428571428571,0.596439169139466,NA,1.27223332161564,0.443121693121693
"Epilepsy",8,2,"MFCL",11,0.660714285714286,0.669642857142857,0.698717948717949,0.669642857142857,0.65050505050505,0.660714285714286,0.5497249259416,NA,1.3276767068613,0.463400236127509
"Epilepsy",8,3,"SFCL",1,0.892857142857143,0.896428571428571,0.916666666666667,0.896428571428571,0.892222222222222,0.892857142857143,0.857687420584498,NA,3.700583185169,0.214285714285714
"Epilepsy",8,3,"SFCL",3,0.875,0.875595238095238,0.89390756302521,0.875595238095238,0.875172413793103,0.875,0.833757421543681,NA,3.19545995773163,0.25
"Epilepsy",8,3,"SFCL",5,0.875,0.875595238095238,0.89390756302521,0.875595238095238,0.875172413793103,0.875,0.833757421543681,NA,0.249926857213361,0.172857142857143
"Epilepsy",8,3,"SFCL",7,0.892857142857143,0.892261904761905,0.904017857142857,0.892261904761905,0.890566502463054,0.892857142857143,0.857324840764331,NA,0.293151320891528,0.189504373177843
"Epilepsy",8,3,"SFCL",9,0.875,0.874404761904762,0.888541666666667,0.874404761904762,0.871428571428571,0.875,0.833474936278675,NA,0.310049066004445,0.188712522045855
"Epilepsy",8,3,"SFCL",11,0.875,0.874404761904762,0.888541666666667,0.874404761904762,0.871428571428571,0.875,0.833474936278675,NA,0.360200449041952,0.211334120425029
"Epilepsy",8,3,"MFCL",1,0.678571428571429,0.6875,0.717320261437909,0.6875,0.670715778474399,0.678571428571429,0.573062261753494,NA,11.101749555507,0.642857142857143
"Epilepsy",8,3,"MFCL",3,0.696428571428571,0.705357142857143,0.742543859649123,0.705357142857143,0.685776532835356,0.696428571428571,0.596096733135342,NA,4.60041319550632,0.432539682539683
"Epilepsy",8,3,"MFCL",5,0.696428571428571,0.705357142857143,0.73109243697479,0.705357142857143,0.693925358749197,0.696428571428571,0.596781024989411,NA,2.33347751772949,0.44
"Epilepsy",8,3,"MFCL",7,0.660714285714286,0.670833333333333,0.699157868275515,0.670833333333333,0.658751006441224,0.660714285714286,0.5497249259416,NA,1.75667637568375,0.423469387755102
"Epilepsy",8,3,"MFCL",9,0.660714285714286,0.672023809523809,0.709468984962406,0.672023809523809,0.656786761625471,0.660714285714286,0.550485847063794,NA,1.80496827230714,0.437389770723104
"Epilepsy",8,3,"MFCL",11,0.660714285714286,0.670833333333333,0.705208333333333,0.670833333333333,0.657822782932355,0.660714285714286,0.550675675675676,NA,1.25677251207744,0.421487603305785
"Epilepsy",8,4,"SFCL",1,0.944444444444444,0.946245421245421,0.945054945054945,0.946245421245421,0.94365851262403,0.944444444444444,0.925925925925926,NA,1.91882091082837,0.111111111111111
"Epilepsy",8,4,"SFCL",3,0.944444444444444,0.940705128205128,0.949754901960784,0.940705128205128,0.942708333333333,0.944444444444444,0.925619834710744,NA,0.126430366728175,0.0864197530864198
"Epilepsy",8,4,"SFCL",5,0.925925925925926,0.921474358974359,0.9375,0.921474358974359,0.92383069828722,0.925925925925926,0.900735294117647,NA,0.185982574148145,0.118518518518519
"Epilepsy",8,4,"SFCL",7,0.907407407407407,0.90224358974359,0.919871794871795,0.90224358974359,0.901818181818182,0.907407407407407,0.875976113918236,NA,0.240112404522385,0.145880574452003
"Epilepsy",8,4,"SFCL",9,0.888888888888889,0.88301282051282,0.908906882591093,0.88301282051282,0.881064425770308,0.888888888888889,0.851034482758621,NA,0.296451233869454,0.170553269318701
"Epilepsy",8,4,"SFCL",11,0.888888888888889,0.88301282051282,0.908906882591093,0.88301282051282,0.881064425770308,0.888888888888889,0.851034482758621,NA,0.341969907750006,0.191307009488828
"Epilepsy",8,4,"MFCL",1,0.833333333333333,0.829212454212454,0.853212576896787,0.829212454212454,0.831498058160462,0.833333333333333,0.776757005052825,NA,5.75646273248511,0.333333333333333
"Epilepsy",8,4,"MFCL",3,0.796296296296296,0.794871794871795,0.850146198830409,0.794871794871795,0.791946984072221,0.796296296296296,0.727397888939881,NA,4.01008897819581,0.329218106995885
"Epilepsy",8,4,"MFCL",5,0.796296296296296,0.794871794871795,0.838383838383838,0.794871794871795,0.78875005312593,0.796296296296296,0.727772685609532,NA,1.65065317265369,0.303703703703704
