"base","seed","fold","n_noise","distance","p","n_sel","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Shape",7,2,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",7,2,16,"MFCL",18,2,9,0.555555555555556,0.555555555555556,0.694444444444444,0.555555555555556,0.555555555555556,0.555555555555556,0.333333333333333,NA,0.869633648481221,0.54320987654321
"Shape",7,3,16,"SFCL",18,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.94134675016771,0.0987654320987654
"Shape",7,3,16,"MFCL",18,2,1,0.388888888888889,0.388888888888889,0.448412698412698,0.388888888888889,0.397232397232397,0.388888888888889,0.0833333333333334,NA,21.1070300191121,1.22222222222222
"Shape",7,4,16,"SFCL",18,2,5,1,1,1,1,1,1,1,NA,0.0407760652822334,0.0222222222222222
"Shape",7,4,16,"MFCL",18,2,7,0.444444444444444,0.444444444444444,0.572649572649573,0.444444444444444,0.416179337231969,0.444444444444444,0.166666666666667,NA,0.865350617745395,0.546485260770975
"Shape",7,5,16,"SFCL",18,2,7,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,0.217357754739631,0.158730158730159
"Shape",7,5,16,"MFCL",18,2,9,0.5,0.5,0.638888888888889,0.5,0.485185185185185,0.5,0.25,NA,2.73508641788214,0.61042524005487
"Shape",8,1,0,"SFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,1,0,"MFCL",2,2,1,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,2,0,"SFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,2,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,3,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Shape",8,5,0,"SFCL",2,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,5,0,"MFCL",2,2,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.197530864197531
"Shape",8,1,2,"SFCL",4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,1,2,"MFCL",4,2,1,0.444444444444444,0.444444444444444,0.387878787878788,0.444444444444444,0.399286987522282,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111
"Shape",8,2,2,"SFCL",4,4,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,2,2,"MFCL",4,4,1,0.555555555555556,0.555555555555556,0.553968253968254,0.555555555555556,0.552836052836053,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Shape",8,3,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,3,2,"MFCL",4,2,3,0.666666666666667,0.666666666666667,0.75,0.666666666666667,0.675,0.666666666666667,0.5,NA,6.1132279933303,0.54320987654321
"Shape",8,4,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,2,"MFCL",4,2,9,0.611111111111111,0.611111111111111,0.82051282051282,0.611111111111111,0.572431077694236,0.611111111111111,0.416666666666667,NA,0.718743738995033,0.430727023319616
"Shape",8,5,2,"SFCL",4,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,5,2,"MFCL",4,2,3,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,2.30465551299381,0.333333333333333
"Shape",8,1,4,"SFCL",6,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,1,4,"MFCL",6,2,7,0.555555555555556,0.555555555555556,0.584848484848485,0.555555555555556,0.521836007130125,0.555555555555556,0.333333333333333,NA,2.52221747111124,0.476190476190476
"Shape",8,2,4,"SFCL",6,6,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Shape",8,2,4,"MFCL",6,6,11,0.5,0.5,0.405555555555556,0.5,0.427609427609428,0.5,0.25,NA,0.892600281857223,0.528925619834711
"Shape",8,3,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,3,4,"MFCL",6,2,9,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.62049062049062,0.666666666666667,0.5,NA,0.724584401111856,0.42798353909465
"Shape",8,4,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,4,"MFCL",6,2,7,0.5,0.5,0.628205128205128,0.5,0.480994152046784,0.5,0.25,NA,0.777059773016696,0.501133786848073
"Shape",8,5,4,"SFCL",6,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,5,4,"MFCL",6,2,9,0.5,0.5,0.555555555555556,0.5,0.468518518518519,0.5,0.25,NA,0.91983584927681,0.563786008230453
"Shape",8,1,8,"SFCL",10,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,1,8,"MFCL",10,2,7,0.666666666666667,0.666666666666667,0.722222222222222,0.666666666666667,0.659511784511784,0.666666666666667,0.5,NA,0.774619815575872,0.503401360544218
"Shape",8,2,8,"SFCL",10,8,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Shape",8,2,8,"MFCL",10,8,1,0.666666666666667,0.666666666666667,0.714285714285714,0.666666666666667,0.676923076923077,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Shape",8,3,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,3,8,"MFCL",10,2,1,0.666666666666667,0.666666666666667,0.679365079365079,0.666666666666667,0.66977466977467,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Shape",8,4,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,8,"MFCL",10,2,1,0.5,0.5,0.633333333333333,0.5,0.5,0.5,0.25,NA,17.2693881974553,1
"Shape",8,5,8,"SFCL",10,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,5,8,"MFCL",10,2,3,0.666666666666667,0.666666666666667,0.733333333333333,0.666666666666667,0.654040404040404,0.666666666666667,0.5,NA,0.584918987635218,0.407407407407407
"Shape",8,1,16,"SFCL",18,11,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,1,16,"MFCL",18,11,7,0.555555555555556,0.555555555555556,0.623737373737374,0.555555555555556,0.544226579520697,0.555555555555556,0.333333333333333,NA,0.883600843688286,0.55328798185941
"Shape",8,2,16,"SFCL",18,13,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",8,2,16,"MFCL",18,13,5,0.444444444444444,0.444444444444444,0.566666666666667,0.444444444444444,0.468434343434343,0.444444444444444,0.166666666666667,NA,0.900935839327876,0.577777777777778
"Shape",8,3,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,3,16,"MFCL",18,2,1,0.5,0.5,0.624338624338624,0.5,0.498290598290598,0.5,0.25,NA,17.2693881974553,1
"Shape",8,4,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",8,4,16,"MFCL",18,2,3,0.388888888888889,0.388888888888889,0.435897435897436,0.388888888888889,0.362573099415205,0.388888888888889,0.0833333333333334,NA,4.56061117872463,0.728395061728395
"Shape",8,5,16,"SFCL",18,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Shape",8,5,16,"MFCL",18,2,3,0.388888888888889,0.388888888888889,0.426767676767677,0.388888888888889,0.371677559912854,0.388888888888889,0.0833333333333334,NA,10.111446023759,0.790123456790124
"Shape",9,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,2,"MFCL",4,2,1,0.722222222222222,0.722222222222222,0.746031746031746,0.722222222222222,0.73038073038073,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Shape",9,2,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,2,"MFCL",4,2,9,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,0.531082770387807,0.315500685871056
"Shape",9,3,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,2,"MFCL",4,2,9,0.555555555555556,0.555555555555556,0.553968253968254,0.555555555555556,0.552836052836053,0.555555555555556,0.333333333333333,NA,0.736746501029625,0.481481481481482
"Shape",9,4,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,2,"MFCL",4,2,9,0.722222222222222,0.722222222222222,0.763888888888889,0.722222222222222,0.726984126984127,0.722222222222222,0.583333333333333,NA,0.642354830411636,0.388203017832647
"Shape",9,5,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,2,"MFCL",4,2,9,0.666666666666667,0.666666666666667,0.652380952380952,0.666666666666667,0.656177156177156,0.666666666666667,0.5,NA,0.618251242487755,0.395061728395062
"Shape",9,1,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,4,"MFCL",6,2,1,0.611111111111111,0.611111111111111,0.666666666666667,0.611111111111111,0.623809523809524,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Shape",9,2,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,4,"MFCL",6,2,9,0.555555555555556,0.555555555555556,0.625,0.555555555555556,0.576190476190476,0.555555555555556,0.333333333333333,NA,0.792594151758715,0.515775034293553
"Shape",9,3,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,4,"MFCL",6,2,3,0.611111111111111,0.611111111111111,0.722222222222222,0.611111111111111,0.597222222222222,0.611111111111111,0.416666666666667,NA,6.25782186474387,0.580246913580247
"Shape",9,4,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,4,"MFCL",6,2,3,0.666666666666667,0.666666666666667,0.714285714285714,0.666666666666667,0.676923076923077,0.666666666666667,0.5,NA,4.27796693787838,0.481481481481482
"Shape",9,5,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,4,"MFCL",6,2,1,0.666666666666667,0.666666666666667,0.740740740740741,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Shape",9,1,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,8,"MFCL",10,2,1,0.5,0.5,0.537037037037037,0.5,0.492592592592593,0.5,0.25,NA,17.2693881974553,1
"Shape",9,2,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,8,"MFCL",10,2,5,0.611111111111111,0.611111111111111,0.722222222222222,0.611111111111111,0.592592592592593,0.611111111111111,0.416666666666667,NA,4.37306370476184,0.493333333333333
"Shape",9,3,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,8,"MFCL",10,2,11,0.388888888888889,0.388888888888889,0.435897435897436,0.388888888888889,0.362573099415205,0.388888888888889,0.0833333333333334,NA,0.959240195967032,0.601469237832874
"Shape",9,4,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,8,"MFCL",10,2,11,0.277777777777778,0.277777777777778,0.366161616161616,0.277777777777778,0.293246187363834,0.277777777777778,-0.0833333333333333,NA,1.01881213931985,0.6455463728191
"Shape",9,5,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,8,"MFCL",10,2,1,0.722222222222222,0.722222222222222,0.819047619047619,0.722222222222222,0.652930402930403,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Shape",9,1,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,1,16,"MFCL",18,2,9,0.555555555555556,0.555555555555556,0.722222222222222,0.555555555555556,0.551851851851852,0.555555555555556,0.333333333333333,NA,0.897310009937467,0.578875171467764
"Shape",9,2,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,2,16,"MFCL",18,2,11,0.444444444444444,0.444444444444444,0.611111111111111,0.444444444444444,0.448148148148148,0.444444444444444,0.166666666666667,NA,1.03406405583006,0.63544536271809
"Shape",9,3,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,3,16,"MFCL",18,2,9,0.5,0.5,0.648148148148148,0.5,0.463492063492064,0.5,0.25,NA,1.02523140399269,0.632373113854595
"Shape",9,4,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,4,16,"MFCL",18,2,7,0.555555555555556,0.555555555555556,0.614814814814815,0.555555555555556,0.565656565656566,0.555555555555556,0.333333333333333,NA,2.75830767974619,0.585034013605442
"Shape",9,5,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",9,5,16,"MFCL",18,2,7,0.555555555555556,0.555555555555556,0.722222222222222,0.555555555555556,0.551851851851852,0.555555555555556,0.333333333333333,NA,1.04776252585683,0.643990929705215
"Shape",10,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,0,"MFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0247937279238011,0.00888888888888889
"Shape",10,3,0,"SFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,3,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,4,0,"SFCL",2,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,4,0,"MFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Shape",10,5,0,"SFCL",2,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,5,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,2,"MFCL",4,2,1,0.777777777777778,0.777777777777778,0.827380952380952,0.777777777777778,0.768009768009768,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Shape",10,2,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,2,"MFCL",4,2,7,0.5,0.5,0.593434343434343,0.5,0.505010893246187,0.5,0.25,NA,0.681545729769957,0.46031746031746
"Shape",10,3,2,"SFCL",4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,3,2,"MFCL",4,2,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Shape",10,4,2,"SFCL",4,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,4,2,"MFCL",4,2,5,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.62049062049062,0.666666666666667,0.5,NA,0.557947722444435,0.382222222222222
"Shape",10,5,2,"SFCL",4,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,5,2,"MFCL",4,2,1,0.5,0.5,0.482539682539683,0.5,0.488733488733489,0.5,0.25,NA,17.2693881974553,1
"Shape",10,1,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,4,"MFCL",6,2,3,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,2.39765420374779,0.419753086419753
"Shape",10,2,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,4,"MFCL",6,2,11,0.555555555555556,0.555555555555556,0.625,0.555555555555556,0.576190476190476,0.555555555555556,0.333333333333333,NA,0.748006410443646,0.457300275482094
"Shape",10,3,4,"SFCL",6,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,3,4,"MFCL",6,2,9,0.555555555555556,0.555555555555556,0.583333333333333,0.555555555555556,0.541666666666667,0.555555555555556,0.333333333333333,NA,0.806579207767944,0.482853223593964
"Shape",10,4,4,"SFCL",6,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,4,4,"MFCL",6,2,9,0.666666666666667,0.666666666666667,0.75,0.666666666666667,0.675,0.666666666666667,0.5,NA,0.725039777067644,0.443072702331962
"Shape",10,5,4,"SFCL",6,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,5,4,"MFCL",6,2,1,0.611111111111111,0.611111111111111,0.583333333333333,0.611111111111111,0.588744588744589,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Shape",10,1,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,8,"MFCL",10,2,5,0.5,0.5,0.571428571428571,0.5,0.523076923076923,0.5,0.25,NA,0.826187374516785,0.502222222222222
"Shape",10,2,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,8,"MFCL",10,2,7,0.5,0.5,0.481481481481481,0.5,0.474074074074074,0.5,0.25,NA,0.74353004957946,0.464852607709751
"Shape",10,3,8,"SFCL",10,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,3,8,"MFCL",10,2,9,0.555555555555556,0.555555555555556,0.583333333333333,0.555555555555556,0.558974358974359,0.555555555555556,0.333333333333333,NA,0.868488132525513,0.511659807956104
"Shape",10,4,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,4,8,"MFCL",10,2,5,0.722222222222222,0.722222222222222,0.761904761904762,0.722222222222222,0.728205128205128,0.722222222222222,0.583333333333333,NA,0.717206346404371,0.426666666666667
"Shape",10,5,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,5,8,"MFCL",10,2,5,0.444444444444444,0.444444444444444,0.553571428571429,0.444444444444444,0.467643467643468,0.444444444444444,0.166666666666667,NA,2.68824988270449,0.568888888888889
"Shape",10,1,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,1,16,"MFCL",18,2,11,0.388888888888889,0.388888888888889,0.371212121212121,0.388888888888889,0.356862745098039,0.388888888888889,0.0833333333333334,NA,0.976160137233683,0.609733700642792
"Shape",10,2,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",10,2,16,"MFCL",18,2,3,0.333333333333333,0.333333333333333,0.400793650793651,0.333333333333333,0.345950345950346,0.333333333333333,0,NA,8.33721898434425,0.839506172839506
"Shape",10,3,16,"SFCL",18,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Shape",10,3,16,"MFCL",18,2,11,0.5,0.5,0.625,0.5,0.5,0.5,0.25,NA,0.915321333379888,0.562901744719926
"Shape",10,4,16,"SFCL",18,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,4,16,"MFCL",18,2,11,0.555555555555556,0.555555555555556,0.633333333333333,0.555555555555556,0.566666666666667,0.555555555555556,0.333333333333333,NA,0.942802482652812,0.56198347107438
"Shape",10,5,16,"SFCL",18,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",10,5,16,"MFCL",18,2,11,0.388888888888889,0.388888888888889,0.394444444444444,0.388888888888889,0.381818181818182,0.388888888888889,0.0833333333333334,NA,1.10226901866024,0.660238751147842
"Shape",11,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,1,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,2,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,2,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,3,0,"SFCL",2,2,5,1,1,1,1,1,1,1,NA,0,0
"Shape",11,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,4,0,"SFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Shape",11,4,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,5,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,5,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0,0
"Shape",11,1,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,1,2,"MFCL",4,2,1,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Shape",11,2,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,2,2,"MFCL",4,2,1,0.777777777777778,0.777777777777778,0.782539682539683,0.777777777777778,0.776612276612277,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Shape",11,3,2,"SFCL",4,2,5,1,1,1,1,1,1,1,NA,0,0
"Shape",11,3,2,"MFCL",4,2,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.302274746788974,0.197530864197531
"Shape",11,4,2,"SFCL",4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Shape",11,4,2,"MFCL",4,2,1,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Shape",11,5,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,5,2,"MFCL",4,2,1,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Shape",11,1,4,"SFCL",6,6,11,1,1,1,1,1,1,1,NA,0.0490981966760331,0.0266299357208448
"Shape",11,1,4,"MFCL",6,6,5,0.611111111111111,0.611111111111111,0.68452380952381,0.611111111111111,0.614163614163614,0.611111111111111,0.416666666666667,NA,2.46078629591437,0.444444444444444
"Shape",11,2,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,2,4,"MFCL",6,2,3,0.722222222222222,0.722222222222222,0.763888888888889,0.722222222222222,0.726984126984127,0.722222222222222,0.583333333333333,NA,0.501359132258758,0.333333333333333
"Shape",11,3,4,"SFCL",6,2,5,1,1,1,1,1,1,1,NA,0,0
"Shape",11,3,4,"MFCL",6,2,1,0.777777777777778,0.777777777777778,0.782539682539683,0.777777777777778,0.776612276612277,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Shape",11,4,4,"SFCL",6,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Shape",11,4,4,"MFCL",6,2,1,0.722222222222222,0.722222222222222,0.783333333333333,0.722222222222222,0.716666666666667,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Shape",11,5,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,5,4,"MFCL",6,2,1,0.555555555555556,0.555555555555556,0.642857142857143,0.555555555555556,0.566544566544567,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Shape",11,1,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,1,8,"MFCL",10,2,1,0.444444444444444,0.444444444444444,0.494444444444444,0.444444444444444,0.454545454545455,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111
"Shape",11,2,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Shape",11,2,8,"MFCL",10,2,11,0.388888888888889,0.388888888888889,0.407407407407407,0.388888888888889,0.385185185185185,0.388888888888889,0.0833333333333334,NA,1.02196538008755,0.628099173553719
"Shape",11,3,8,"SFCL",10,2,5,1,1,1,1,1,1,1,NA,0,0
"Shape",11,3,8,"MFCL",10,2,1,0.555555555555556,0.555555555555556,0.538095238095238,0.555555555555556,0.544289044289044,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Shape",11,4,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
