"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",2,4,"SFCL",0.5,0.8984375,0.887006512006512,0.919278252611586,0.887006512006512,0.897721211213275,0.8984375,0.884500589990977,NA,1.59595270472148,0.712053121869362
"japanese_vowels",2,4,"SFCL",1,0.90625,0.89957264957265,0.914937459055106,0.89957264957265,0.905728387094847,0.90625,0.893488662367381,NA,1.62268320323177,0.721142790711581
"japanese_vowels",2,4,"SFCL",2,0.90625,0.893950956450956,0.928270803270803,0.893950956450956,0.903482577956884,0.90625,0.893518197573657,NA,1.6190700993759,0.720176930970303
"japanese_vowels",2,4,"SFCL",4,0.9375,0.929202279202279,0.944083694083694,0.929202279202279,0.933649541595569,0.9375,0.92909078318676,NA,1.58062056388445,0.706497876987684
"japanese_vowels",2,4,"SFCL",8,0.921875,0.918091168091168,0.93202614379085,0.918091168091168,0.921067366284274,0.921875,0.911492186419582,NA,1.57964485993678,0.705407867250181
"japanese_vowels",2,4,"MFCL",0.125,0.890625,0.888906363362885,0.90282227032227,0.888906363362885,0.890952837073527,0.890625,0.875891682249463,NA,1.67717685095583,0.741435127499048
"japanese_vowels",2,4,"MFCL",0.25,0.890625,0.888906363362885,0.90282227032227,0.888906363362885,0.890952837073527,0.890625,0.875891682249463,NA,1.67805139408211,0.741635495567937
"japanese_vowels",2,4,"MFCL",0.5,0.8984375,0.893737281237281,0.917732216343327,0.893737281237281,0.899170253938287,0.8984375,0.884604715672677,NA,1.67458878481584,0.740295361397956
"japanese_vowels",2,4,"MFCL",1,0.9296875,0.930323742280264,0.939993296463885,0.930323742280264,0.933736857721532,0.9296875,0.920205028745584,NA,1.6698058740235,0.738884770203328
"japanese_vowels",2,4,"MFCL",2,0.9375,0.93497150997151,0.941988936988937,0.93497150997151,0.93744728165018,0.9375,0.929080961285408,NA,1.64981788667393,0.731642946551516
"japanese_vowels",2,4,"MFCL",4,0.890625,0.888194112650634,0.894130379424497,0.888194112650634,0.88962456291781,0.890625,0.875968992248062,NA,1.65517599649809,0.733284849604363
"japanese_vowels",2,4,"MFCL",8,0.921875,0.917926055426055,0.932002801120448,0.917926055426055,0.919111490617261,0.921875,0.911437071888189,NA,1.61417160043146,0.718453534998088
"japanese_vowels",2,5,"SFCL",0.125,0.983870967741935,0.983796296296296,0.983796296296296,0.983796296296296,0.983393719806763,0.983870967741935,0.981690660760428,NA,1.57403916360264,0.706139301496588
