"dataset","seed","fold","distance","k","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",11,4,"SFCL",5,0.9609375,0.96159154854807,0.970833333333333,0.96159154854807,0.962992975833867,0.9609375,0.955718535944095,NA,1.12581109391735,0.080625
"japanese_vowels",11,4,"SFCL",7,0.953125,0.952332289288811,0.966600529100529,0.952332289288811,0.955492721956802,0.953125,0.946847532701225,NA,0.889359227997404,0.0841836734693878
"japanese_vowels",11,4,"SFCL",9,0.9453125,0.943073030029552,0.958664021164021,0.943073030029552,0.946840522483346,0.9453125,0.937980203502457,NA,0.635491371361831,0.0812114197530864
"japanese_vowels",11,4,"SFCL",11,0.9375,0.933813770770292,0.950117012617013,0.933813770770292,0.937125985812288,0.9375,0.929120232574237,NA,0.654013982890473,0.0901342975206612
"japanese_vowels",11,4,"MFCL",1,0.9375,0.937832899789422,0.94825550187869,0.937832899789422,0.938182621899587,0.9375,0.929144755051204,NA,2.15867352468192,0.125
"japanese_vowels",11,4,"MFCL",3,0.953125,0.95100953796606,0.964997964997965,0.95100953796606,0.953477641013873,0.953125,0.946851211072664,NA,0.870095954999423,0.0798611111111111
"japanese_vowels",11,4,"MFCL",5,0.9609375,0.960268797225319,0.969230769230769,0.960268797225319,0.961417069243156,0.9609375,0.955721599557216,NA,0.628492582669593,0.081875
"japanese_vowels",11,4,"MFCL",7,0.9609375,0.960268797225319,0.969230769230769,0.960268797225319,0.961417069243156,0.9609375,0.955721599557216,NA,0.390868589419087,0.0838647959183673
"japanese_vowels",11,4,"MFCL",9,0.9453125,0.944065093521615,0.951475912002228,0.944065093521615,0.944527909020663,0.9453125,0.938027389680454,NA,0.403825582394251,0.0933641975308642
"japanese_vowels",11,4,"MFCL",11,0.9453125,0.944065093521615,0.951475912002228,0.944065093521615,0.944527909020663,0.9453125,0.938027389680454,NA,0.412385419523956,0.0959452479338843
"japanese_vowels",11,5,"SFCL",1,0.959677419354839,0.963242675199197,0.965824915824916,0.963242675199197,0.963347649636066,0.959677419354839,0.954213130492578,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",11,5,"SFCL",3,0.991935483870968,0.992063492063492,0.99537037037037,0.992063492063492,0.993520707468698,0.991935483870968,0.99083856667898,NA,0.0644477348911847,0.0376344086021505
"japanese_vowels",11,5,"SFCL",5,0.983870967741935,0.985119047619048,0.986111111111111,0.985119047619048,0.985105560203621,0.983870967741935,0.981683899556869,NA,0.0936269904121265,0.0496774193548387
"japanese_vowels",11,5,"SFCL",7,0.975806451612903,0.977973314929837,0.977973314929837,0.977973314929837,0.977276793701914,0.975806451612903,0.972538018603278,NA,0.111445970904484,0.0592495062541145
"japanese_vowels",11,5,"SFCL",9,0.975806451612903,0.9789653784219,0.974969474969475,0.9789653784219,0.975741231335746,0.975806451612903,0.972566371681416,NA,0.121647546046431,0.0633213859020311
"japanese_vowels",11,5,"SFCL",11,0.967741935483871,0.972020933977456,0.970138557095079,0.972020933977456,0.969556271247093,0.967741935483871,0.963402936619199,NA,0.135721703906202,0.0726472940549187
"japanese_vowels",11,5,"MFCL",1,0.967741935483871,0.966750841750842,0.971296296296296,0.966750841750842,0.968098986969785,0.967741935483871,0.963354266715922,NA,1.11415407725518,0.0645161290322581
"japanese_vowels",11,5,"MFCL",3,0.975806451612903,0.976010101010101,0.972804972804973,0.976010101010101,0.973232323232323,0.975806451612903,0.972554227534307,NA,0.319147231685517,0.0376344086021505
"japanese_vowels",11,5,"MFCL",5,0.967741935483871,0.969065656565657,0.967463092463092,0.969065656565657,0.966765308512733,0.967741935483871,0.96338402480437,NA,0.354599453285412,0.0529032258064516
"japanese_vowels",11,5,"MFCL",7,0.967741935483871,0.969065656565657,0.965397565397565,0.969065656565657,0.965314060141646,0.967741935483871,0.963411035703747,NA,0.370914558346044,0.0605661619486504
"japanese_vowels",11,5,"MFCL",9,0.959677419354839,0.960518648018648,0.957461057461057,0.960518648018648,0.95754905375595,0.959677419354839,0.954253670773998,NA,0.38955930673508,0.0671047391477499
"japanese_vowels",11,5,"MFCL",11,0.951612903225806,0.950417637917638,0.951821326821327,0.950417637917638,0.949412981790091,0.951612903225806,0.945055756591094,NA,0.40587661259561,0.0750466542255399
"japanese_vowels",12,1,"SFCL",1,0.946153846153846,0.943803418803419,0.944088319088319,0.943803418803419,0.9422512034581,0.946153846153846,0.938954853424566,NA,1.85978026741827,0.107692307692308
"japanese_vowels",12,1,"SFCL",3,0.953846153846154,0.953062678062678,0.953754578754579,0.953062678062678,0.951807749971168,0.953846153846154,0.947672078357708,NA,0.335101852119756,0.064957264957265
"japanese_vowels",12,1,"SFCL",5,0.961538461538462,0.962321937321937,0.963305322128852,0.962321937321937,0.959483853841639,0.961538461538462,0.956413867095822,NA,0.348218242467354,0.0590769230769231
"japanese_vowels",12,1,"SFCL",7,0.976923076923077,0.975498575498576,0.976190476190476,0.975498575498576,0.974247088231763,0.976923076923077,0.973832528180354,NA,0.346379893047625,0.049607535321821
"japanese_vowels",12,1,"SFCL",9,0.984615384615385,0.983333333333333,0.982804232804233,0.983333333333333,0.982391520289238,0.984615384615385,0.98255384821848,NA,0.354686599778411,0.0531813865147199
"japanese_vowels",12,1,"SFCL",11,0.984615384615385,0.983333333333333,0.982804232804233,0.983333333333333,0.982391520289238,0.984615384615385,0.98255384821848,NA,0.365192511394583,0.0578512396694215
"japanese_vowels",12,1,"MFCL",1,0.984615384615385,0.984045584045584,0.985527544351074,0.984045584045584,0.984241908226583,0.984615384615385,0.982549164373448,NA,0.531365790690934,0.0307692307692308
"japanese_vowels",12,1,"MFCL",3,0.984615384615385,0.983333333333333,0.985527544351074,0.983333333333333,0.983855434796631,0.984615384615385,0.982547993019197,NA,0.310655284194003,0.0393162393162393
"japanese_vowels",12,1,"MFCL",5,0.984615384615385,0.983333333333333,0.987654320987654,0.983333333333333,0.984801716788664,0.984615384615385,0.982544478012756,NA,0.325174148055401,0.0418461538461539
"japanese_vowels",12,1,"MFCL",7,0.984615384615385,0.983333333333333,0.987654320987654,0.983333333333333,0.984801716788664,0.984615384615385,0.982544478012756,NA,0.330933765292098,0.0423861852433281
"japanese_vowels",12,1,"MFCL",9,0.976923076923077,0.974074074074074,0.979717813051146,0.974074074074074,0.975416398224602,0.976923076923077,0.97381495904391,NA,0.343326550273532,0.0472934472934473
"japanese_vowels",12,1,"MFCL",11,0.976923076923077,0.974074074074074,0.979717813051146,0.974074074074074,0.975416398224602,0.976923076923077,0.97381495904391,NA,0.363204167412154,0.0573426573426573
"japanese_vowels",12,2,"SFCL",1,0.937984496124031,0.936507936507937,0.935057997557998,0.936507936507937,0.934465511171137,0.937984496124031,0.929661941112323,NA,2.14193962138981,0.124031007751938
"japanese_vowels",12,2,"SFCL",3,0.945736434108527,0.941137566137566,0.942099567099567,0.941137566137566,0.940348142642829,0.945736434108527,0.938433217426877,NA,0.867811212285502,0.0844099913867356
"japanese_vowels",12,2,"SFCL",5,0.961240310077519,0.95734126984127,0.962301587301587,0.95734126984127,0.958055881705952,0.961240310077519,0.956011730205279,NA,0.359205083887773,0.0663565891472868
"japanese_vowels",12,2,"SFCL",7,0.945736434108527,0.943452380952381,0.94510582010582,0.943452380952381,0.941376242017781,0.945736434108527,0.938462586888374,NA,0.378030960908133,0.0730897009966777
"japanese_vowels",12,2,"SFCL",9,0.961240310077519,0.959656084656085,0.962099583423113,0.959656084656085,0.959256594354655,0.961240310077519,0.956032719836401,NA,0.381870839133058,0.0704373624270265
"japanese_vowels",12,2,"SFCL",11,0.961240310077519,0.959656084656085,0.962099583423113,0.959656084656085,0.959256594354655,0.961240310077519,0.956032719836401,NA,0.390189714546262,0.0712409507335511
"japanese_vowels",12,2,"MFCL",1,0.937984496124031,0.939814814814815,0.935978835978836,0.939814814814815,0.935860791385843,0.937984496124031,0.929700272479564,NA,2.14193962138981,0.124031007751938
"japanese_vowels",12,2,"MFCL",3,0.961240310077519,0.958333333333333,0.957905982905983,0.958333333333333,0.957020202020202,0.961240310077519,0.956020728214919,NA,0.342668774844878,0.0637381567614126
"japanese_vowels",12,2,"MFCL",5,0.945736434108527,0.946759259259259,0.944246031746032,0.946759259259259,0.943938345386336,0.945736434108527,0.938475165224501,NA,0.118594002055951,0.0682170542635659
"japanese_vowels",12,2,"MFCL",7,0.945736434108527,0.948611111111111,0.945256132756133,0.948611111111111,0.945816194340647,0.945736434108527,0.938487738419619,NA,0.130312788510121,0.074671729156779
"japanese_vowels",12,2,"MFCL",9,0.945736434108527,0.948611111111111,0.945256132756133,0.948611111111111,0.945816194340647,0.945736434108527,0.938487738419619,NA,0.144641742025108,0.0801990621112068
"japanese_vowels",12,2,"MFCL",11,0.937984496124031,0.939351851851852,0.938935574229692,0.939351851851852,0.937371237526125,0.937984496124031,0.929681112019624,NA,0.162129659238661,0.0900762380677814
"japanese_vowels",12,3,"SFCL",1,0.937984496124031,0.938212250712251,0.942847503373819,0.938212250712251,0.936938344014806,0.937984496124031,0.929685903113715,NA,2.14193962138981,0.124031007751938
"japanese_vowels",12,3,"SFCL",3,0.945736434108527,0.94284188034188,0.945841413488472,0.94284188034188,0.94107463736479,0.945736434108527,0.938458392966674,NA,0.606355040357639,0.0740740740740741
"japanese_vowels",12,3,"SFCL",5,0.953488372093023,0.949786324786325,0.953893637226971,0.949786324786325,0.948742263855946,0.953488372093023,0.947235667052969,NA,0.363577720618663,0.0706976744186047
"japanese_vowels",12,3,"SFCL",7,0.937984496124031,0.934905372405372,0.933870514017573,0.934905372405372,0.932833100153383,0.937984496124031,0.929666734819055,NA,0.140020900049735,0.0794178136370827
"japanese_vowels",12,3,"SFCL",9,0.953488372093023,0.95210113960114,0.951613419260478,0.95210113960114,0.950660027819746,0.953488372093023,0.947253645904321,NA,0.155989808534381,0.0857498325198584
"japanese_vowels",12,3,"SFCL",11,0.937984496124031,0.933582621082621,0.936596119929453,0.933582621082621,0.931624305561517,0.937984496124031,0.929652351738241,NA,0.164002588288024,0.0875136139406753
"japanese_vowels",12,3,"MFCL",1,0.961240310077519,0.954415954415954,0.964074074074074,0.954415954415954,0.955407451225257,0.961240310077519,0.955990720524018,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",12,3,"MFCL",3,0.953488372093023,0.949786324786325,0.956671415004748,0.949786324786325,0.950308118044691,0.953488372093023,0.947199672556109,NA,0.862437978327673,0.0809646856158484
"japanese_vowels",12,3,"MFCL",5,0.945736434108527,0.941239316239316,0.95534188034188,0.941239316239316,0.944288049577905,0.945736434108527,0.938374394321982,NA,0.637739054564631,0.0886821705426357
"japanese_vowels",12,3,"MFCL",7,0.961240310077519,0.959045584045584,0.959072517896047,0.959045584045584,0.957086290213025,0.961240310077519,0.956050695012265,NA,0.638928294766993,0.0841638981173865
"japanese_vowels",12,3,"MFCL",9,0.937984496124031,0.933582621082621,0.938888888888889,0.933582621082621,0.932639966747093,0.937984496124031,0.929661941112323,NA,0.408059837356854,0.0916834146808307
"japanese_vowels",12,3,"MFCL",11,0.937984496124031,0.933582621082621,0.938888888888889,0.933582621082621,0.932639966747093,0.937984496124031,0.929661941112323,NA,0.422190167173987,0.0977641104490999
"japanese_vowels",12,4,"SFCL",1,0.9609375,0.958053520553521,0.963650456297515,0.958053520553521,0.960038054855611,0.9609375,0.955690944336749,NA,1.3491709529262,0.078125
"japanese_vowels",12,4,"SFCL",3,0.9453125,0.939535002035002,0.945532771513164,0.939535002035002,0.939870653818644,0.9453125,0.937963027071938,NA,0.340337818559128,0.0625
"japanese_vowels",12,4,"SFCL",5,0.953125,0.94747150997151,0.960978835978836,0.94747150997151,0.949350363167635,0.953125,0.946807036985732,NA,0.0968663172774429,0.06125
"japanese_vowels",12,4,"SFCL",7,0.9375,0.930275742775743,0.937596263576656,0.930275742775743,0.931218454345189,0.9375,0.92909078318676,NA,0.115960836888884,0.0682397959183673
"japanese_vowels",12,4,"SFCL",9,0.9375,0.929665242165242,0.944312169312169,0.929665242165242,0.931799138779829,0.9375,0.929066223330562,NA,0.132542807463632,0.0731095679012346
"japanese_vowels",12,4,"SFCL",11,0.9375,0.929665242165242,0.944312169312169,0.929665242165242,0.931799138779829,0.9375,0.929066223330562,NA,0.139465701398045,0.0765754132231405
"japanese_vowels",12,4,"MFCL",1,0.9609375,0.956730769230769,0.968304843304843,0.956730769230769,0.960743221517015,0.9609375,0.955672530821443,NA,1.3491709529262,0.078125
"japanese_vowels",12,4,"MFCL",3,0.953125,0.94747150997151,0.95289479039479,0.94747150997151,0.948564534191269,0.953125,0.946832814122534,NA,0.851089778056853,0.0711805555555556
"japanese_vowels",12,4,"MFCL",5,0.9609375,0.956730769230769,0.9624518999519,0.956730769230769,0.958376364872665,0.9609375,0.955697078776132,NA,0.609361585769811,0.0675
"japanese_vowels",12,4,"MFCL",7,0.9453125,0.938924501424501,0.951719576719577,0.938924501424501,0.940461474278746,0.9453125,0.937941543150021,NA,0.636884434765907,0.0778061224489796
"japanese_vowels",12,4,"MFCL",9,0.953125,0.948183760683761,0.960978835978836,0.948183760683761,0.950884754702026,0.953125,0.946810720964056,NA,0.139928444375083,0.0752314814814815
"japanese_vowels",12,4,"MFCL",11,0.953125,0.948183760683761,0.960978835978836,0.948183760683761,0.950884754702026,0.953125,0.946810720964056,NA,0.149720263612544,0.0786415289256198
"japanese_vowels",12,5,"SFCL",1,0.959677419354839,0.954335016835017,0.961129148629149,0.954335016835017,0.956141480415558,0.959677419354839,0.954179291996157,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",12,5,"SFCL",3,0.967741935483871,0.961279461279461,0.966442199775533,0.961279461279461,0.963098282791377,0.967741935483871,0.963354266715922,NA,0.349946304344943,0.0573476702508961
"japanese_vowels",12,5,"SFCL",5,0.959677419354839,0.951890701890702,0.968518518518519,0.951890701890702,0.956004181145295,0.959677419354839,0.954165742588896,NA,0.0996995932652969,0.0619354838709677
"japanese_vowels",12,5,"SFCL",7,0.951612903225806,0.942631442631443,0.950750191978262,0.942631442631443,0.943586590543112,0.951612903225806,0.945027338554751,NA,0.109369553860968,0.0681369321922317
"japanese_vowels",12,5,"SFCL",9,0.951612903225806,0.942631442631443,0.958417508417508,0.942631442631443,0.945443083627676,0.951612903225806,0.945007021952842,NA,0.118560155081545,0.0718837116686579
"japanese_vowels",12,5,"SFCL",11,0.959677419354839,0.952732452732453,0.967676767676768,0.952732452732453,0.956706750040083,0.959677419354839,0.954172518294035,NA,0.122199682782579,0.0690482537989869
"japanese_vowels",12,5,"MFCL",1,0.959677419354839,0.951890701890702,0.963937621832359,0.951890701890702,0.954397709248968,0.959677419354839,0.954179291996157,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",12,5,"MFCL",3,0.959677419354839,0.951890701890702,0.963937621832359,0.951890701890702,0.954397709248968,0.959677419354839,0.954179291996157,NA,0.869684510504912,0.0645161290322581
"japanese_vowels",12,5,"MFCL",5,0.967741935483871,0.961991711991712,0.973196881091618,0.961991711991712,0.965661375661376,0.967741935483871,0.963343433596926,NA,0.609790757229849,0.0606451612903226
"japanese_vowels",12,5,"MFCL",7,0.959677419354839,0.952732452732453,0.962254120148857,0.952732452732453,0.955136876006441,0.959677419354839,0.95418606369615,NA,0.627607244104415,0.0674786043449638
"japanese_vowels",12,5,"MFCL",9,0.951612903225806,0.942631442631443,0.952994860889598,0.942631442631443,0.943873209594033,0.951612903225806,0.94502327643538,NA,0.386675638511181,0.0740740740740741
"japanese_vowels",12,5,"MFCL",11,0.943548387096774,0.933372183372183,0.95063148352622,0.933372183372183,0.935700539765489,0.943548387096774,0.935813059232419,NA,0.397181060650986,0.0803785657158091
"japanese_vowels",13,1,"SFCL",1,0.961538461538462,0.956552706552707,0.965403608736942,0.956552706552707,0.958153000330567,0.961538461538462,0.956331877729258,NA,1.32841447672733,0.0769230769230769
"japanese_vowels",13,1,"SFCL",3,0.984615384615385,0.982193732193732,0.982193732193732,0.982193732193732,0.981851851851852,0.984615384615385,0.982551506610295,NA,0.0712310034766955,0.0444444444444444
"japanese_vowels",13,1,"SFCL",5,0.946153846153846,0.938034188034188,0.944279502174239,0.938034188034188,0.938406215362737,0.946153846153846,0.938893365565404,NA,0.0906721955384096,0.0553846153846154
"japanese_vowels",13,1,"SFCL",7,0.946153846153846,0.938034188034188,0.940386773720107,0.938034188034188,0.937441508004168,0.946153846153846,0.93890977443609,NA,0.107940345291469,0.0618524332810047
"japanese_vowels",13,1,"SFCL",9,0.946153846153846,0.938034188034188,0.938870497694027,0.938034188034188,0.936507888247019,0.946153846153846,0.938926174496644,NA,0.127910476471411,0.0687559354226021
"japanese_vowels",13,1,"SFCL",11,0.938461538461538,0.928774928774929,0.930501089324619,0.928774928774929,0.926560776850632,0.938461538461538,0.930201342281879,NA,0.133424521833613,0.0710743801652892
"japanese_vowels",13,1,"MFCL",1,0.938461538461538,0.930377492877493,0.940740740740741,0.930377492877493,0.929751507688422,0.938461538461538,0.930177912051024,NA,2.12546316276373,0.123076923076923
"japanese_vowels",13,1,"MFCL",3,0.946153846153846,0.937321937321937,0.948064605959343,0.937321937321937,0.937098264054786,0.946153846153846,0.938889261970318,NA,1.10991690924926,0.0837606837606838
"japanese_vowels",13,1,"MFCL",5,0.961538461538462,0.955128205128205,0.9619825708061,0.955128205128205,0.95432412461398,0.961538461538462,0.95637291093362,NA,0.619729489364341,0.0726153846153846
"japanese_vowels",13,1,"MFCL",7,0.953846153846154,0.946581196581197,0.956172839506173,0.946581196581197,0.94671073582412,0.953846153846154,0.947636949516649,NA,0.636350746417286,0.0784929356357928
"japanese_vowels",13,1,"MFCL",9,0.946153846153846,0.938034188034188,0.950974658869396,0.938034188034188,0.938908059197914,0.946153846153846,0.938897468609414,NA,0.648808542980172,0.0845204178537512
"japanese_vowels",13,1,"MFCL",11,0.953846153846154,0.946581196581197,0.956172839506173,0.946581196581197,0.94671073582412,0.953846153846154,0.947636949516649,NA,0.40796649082584,0.0840432294977749
"japanese_vowels",13,2,"SFCL",1,0.992248062015504,0.990740740740741,0.991452991452991,0.990740740740741,0.990724637681159,0.992248062015504,0.991204145642984,NA,0.267742452673726,0.0155038759689922
"japanese_vowels",13,2,"SFCL",3,0.992248062015504,0.990740740740741,0.991452991452991,0.990740740740741,0.990724637681159,0.992248062015504,0.991204145642984,NA,0.292887575657178,0.0258397932816537
"japanese_vowels",13,2,"SFCL",5,0.992248062015504,0.990740740740741,0.993464052287582,0.990740740740741,0.9918020787586,0.992248062015504,0.991201746010094,NA,0.0574934324956444,0.0310077519379845
"japanese_vowels",13,2,"SFCL",7,0.961240310077519,0.960648148148148,0.964616402116402,0.960648148148148,0.960831763066063,0.961240310077519,0.956017729287419,NA,0.0764999292581144,0.041765543426673
"japanese_vowels",13,2,"SFCL",9,0.968992248062015,0.969907407407407,0.971479446479447,0.969907407407407,0.969733216824483,0.968992248062015,0.964818981386787,NA,0.0852209735043401,0.045171786773854
"japanese_vowels",13,2,"SFCL",11,0.984496124031008,0.983796296296296,0.988148148148148,0.983796296296296,0.985485861414257,0.984496124031008,0.982396288209607,NA,0.0861828467907458,0.0429239541290281
"japanese_vowels",13,2,"MFCL",1,0.976744186046512,0.974537037037037,0.980064102564103,0.974537037037037,0.976242527313956,0.976744186046512,0.973590828442746,NA,0.803227358021179,0.0465116279069767
"japanese_vowels",13,2,"MFCL",3,0.992248062015504,0.990740740740741,0.991452991452991,0.990740740740741,0.990724637681159,0.992248062015504,0.991204145642984,NA,0.0430909184330071,0.0258397932816537
"japanese_vowels",13,2,"MFCL",5,0.992248062015504,0.993055555555556,0.995555555555556,0.993055555555556,0.994148196913174,0.992248062015504,0.99119934506754,NA,0.0481603099814899,0.0254263565891473
"japanese_vowels",13,2,"MFCL",7,0.992248062015504,0.990740740740741,0.993464052287582,0.990740740740741,0.9918020787586,0.992248062015504,0.991201746010094,NA,0.0655110728433766,0.0319569688340452
"japanese_vowels",13,2,"MFCL",9,0.984496124031008,0.981481481481482,0.984204793028322,0.981481481481482,0.982542819499341,0.984496124031008,0.982403492020188,NA,0.0875215840119428,0.0436405397645708
"japanese_vowels",13,2,"MFCL",11,0.984496124031008,0.981481481481482,0.984204793028322,0.981481481481482,0.982542819499341,0.984496124031008,0.982403492020188,NA,0.099885460092666,0.0499711704785701
"japanese_vowels",13,3,"SFCL",1,0.953488372093023,0.95271164021164,0.952753020400079,0.95271164021164,0.951731176548732,0.953488372093023,0.947253645904321,NA,1.60645471604236,0.0930232558139535
"japanese_vowels",13,3,"SFCL",3,0.968992248062015,0.962962962962963,0.969573128396658,0.962962962962963,0.964039888024562,0.968992248062015,0.964799781704073,NA,0.0645838542643233,0.041343669250646
"japanese_vowels",13,3,"SFCL",5,0.976744186046512,0.972222222222222,0.980246913580247,0.972222222222222,0.974700706687654,0.976744186046512,0.97359443231441,NA,0.0826748574008359,0.044031007751938
"japanese_vowels",13,3,"SFCL",7,0.976744186046512,0.972222222222222,0.980246913580247,0.972222222222222,0.974700706687654,0.976744186046512,0.97359443231441,NA,0.0873494692279878,0.0423983546907135
"japanese_vowels",13,3,"SFCL",9,0.976744186046512,0.972222222222222,0.980246913580247,0.972222222222222,0.974700706687654,0.976744186046512,0.97359443231441,NA,0.0902197359255036,0.0424921045076084
"japanese_vowels",13,3,"SFCL",11,0.968992248062015,0.967592592592593,0.972310405643739,0.967592592592593,0.968221414156352,0.968992248062015,0.964818981386787,NA,0.104129516572337,0.0498430392722147
"japanese_vowels",13,3,"MFCL",1,0.968992248062015,0.969444444444444,0.97283950617284,0.969444444444444,0.969231050431689,0.968992248062015,0.964828573376048,NA,1.0709698106949,0.062015503875969
"japanese_vowels",13,3,"MFCL",3,0.961240310077519,0.955555555555556,0.959886518710048,0.955555555555556,0.955035559020233,0.961240310077519,0.9560147299509,NA,0.589322291696118,0.0602928509905254
"japanese_vowels",13,3,"MFCL",5,0.961240310077519,0.956018518518518,0.960699023199023,0.956018518518518,0.955644078144078,0.961240310077519,0.956020728214919,NA,0.608597741103114,0.0669767441860465
"japanese_vowels",13,3,"MFCL",7,0.953488372093023,0.95210113960114,0.954237891737892,0.95210113960114,0.952000129500129,0.953488372093023,0.947224873857903,NA,0.371124073336296,0.0705584559405157
"japanese_vowels",13,3,"MFCL",9,0.961240310077519,0.960185185185185,0.960842969666499,0.960185185185185,0.9586962910734,0.961240310077519,0.956047700170358,NA,0.380275101915376,0.0721600153124701
"japanese_vowels",13,3,"MFCL",11,0.945736434108527,0.943981481481482,0.945047762694821,0.943981481481482,0.942703025080134,0.945736434108527,0.938466780238501,NA,0.384570946146229,0.0716253443526171
"japanese_vowels",13,4,"SFCL",1,0.921875,0.915112102068624,0.93167701863354,0.915112102068624,0.919338522501941,0.921875,0.911357340720222,NA,2.6983419058524,0.15625
"japanese_vowels",13,4,"SFCL",3,0.9296875,0.928087452000495,0.939356939356939,0.928087452000495,0.929460815667712,0.9296875,0.920337459373487,NA,1.16567887110032,0.118055555555556
"japanese_vowels",13,4,"SFCL",5,0.921875,0.918828192741236,0.925579975579976,0.918828192741236,0.918331481205044,0.921875,0.911504424778761,NA,0.668877272702975,0.103125
"japanese_vowels",13,4,"SFCL",7,0.9453125,0.942177629134151,0.94957264957265,0.942177629134151,0.943329376492795,0.9453125,0.938010239380102,NA,0.674828975345236,0.103954081632653
"japanese_vowels",13,4,"SFCL",9,0.9453125,0.942177629134151,0.951424501424501,0.942177629134151,0.942827462947403,0.9453125,0.938014527845036,NA,0.436484975256651,0.106674382716049
"japanese_vowels",13,4,"SFCL",11,0.9453125,0.942177629134151,0.951424501424501,0.942177629134151,0.942827462947403,0.9453125,0.938014527845036,NA,0.454851274388795,0.117381198347107
"japanese_vowels",13,4,"MFCL",1,0.921875,0.919741731698253,0.934447834562251,0.919741731698253,0.92273249618577,0.921875,0.91140642303433,NA,2.6983419058524,0.15625
"japanese_vowels",13,4,"MFCL",3,0.953125,0.95143688839341,0.957182377472233,0.95143688839341,0.951492803479751,0.953125,0.946854888935022,NA,0.614259885267528,0.0746527777777778
"japanese_vowels",13,4,"MFCL",5,0.9296875,0.926686176142698,0.947550034506556,0.926686176142698,0.931806441926382,0.9296875,0.920227131085105,NA,0.645154192483645,0.089375
"japanese_vowels",13,4,"MFCL",7,0.9296875,0.926686176142698,0.942259029215551,0.926686176142698,0.929478026554488,0.9296875,0.920254741797037,NA,0.65313007181028,0.0899234693877551
"japanese_vowels",13,4,"MFCL",9,0.9453125,0.945204694661216,0.955904253387091,0.945204694661216,0.947557370720789,0.9453125,0.937988788151429,NA,0.416153248007515,0.0925925925925926
"japanese_vowels",13,4,"MFCL",11,0.9296875,0.926686176142698,0.942259029215551,0.926686176142698,0.929478026554488,0.9296875,0.920254741797037,NA,0.436347117408222,0.101885330578512
"japanese_vowels",13,5,"SFCL",1,0.967741935483871,0.968025030525031,0.976759259259259,0.968025030525031,0.971220022704697,0.967741935483871,0.96332446021887,NA,1.11415407725518,0.0645161290322581
"japanese_vowels",13,5,"SFCL",3,0.951612903225806,0.949425574425574,0.954415954415954,0.949425574425574,0.951038496193383,0.951612903225806,0.94502327643538,NA,0.345726561250068,0.0627240143369176
"japanese_vowels",13,5,"SFCL",5,0.951612903225806,0.949425574425574,0.957244008714597,0.949425574425574,0.9525368126917,0.951612903225806,0.945007021952842,NA,0.372127744017016,0.067741935483871
"japanese_vowels",13,5,"SFCL",7,0.951612903225806,0.949425574425574,0.953872053872054,0.949425574425574,0.951153936308823,0.951612903225806,0.945027338554751,NA,0.39265349125817,0.075707702435813
"japanese_vowels",13,5,"SFCL",9,0.951612903225806,0.949425574425574,0.950565175565176,0.949425574425574,0.949696720903617,0.951612903225806,0.945063870634276,NA,0.411074414670743,0.0838311429709279
"japanese_vowels",13,5,"SFCL",11,0.951612903225806,0.949425574425574,0.950565175565176,0.949425574425574,0.949696720903617,0.951612903225806,0.945063870634276,NA,0.421661946343853,0.0882431351639563
"japanese_vowels",13,5,"MFCL",1,0.959677419354839,0.957362082362082,0.963675213675214,0.957362082362082,0.958916127042862,0.959677419354839,0.95418606369615,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",13,5,"MFCL",3,0.951612903225806,0.947261072261072,0.957956259426848,0.947261072261072,0.949537250558722,0.951612903225806,0.945002956830278,NA,0.618675183946444,0.0752688172043011
"japanese_vowels",13,5,"MFCL",5,0.951612903225806,0.951590076590077,0.958566760037348,0.951590076590077,0.954182815087327,0.951612903225806,0.945019213715637,NA,0.360189349902831,0.0670967741935484
"japanese_vowels",13,5,"MFCL",7,0.959677419354839,0.959526584526585,0.966503267973856,0.959526584526585,0.962119323023835,0.959677419354839,0.954182678096364,NA,0.388471186330066,0.0806451612903226
"japanese_vowels",13,5,"MFCL",9,0.943548387096774,0.94248112998113,0.948896011396011,0.94248112998113,0.943428114876105,0.943548387096774,0.935874704491726,NA,0.150772560829435,0.0894066109119873
"japanese_vowels",13,5,"MFCL",11,0.959677419354839,0.957362082362082,0.963675213675214,0.957362082362082,0.958916127042862,0.959677419354839,0.95418606369615,NA,0.162143849810891,0.0927752599306852
"japanese_vowels",14,1,"SFCL",1,0.969230769230769,0.977564102564103,0.969312169312169,0.977564102564103,0.971664631664632,0.969230769230769,0.965182457315032,NA,1.06273158138187,0.0615384615384615
"japanese_vowels",14,1,"SFCL",3,0.976923076923077,0.986111111111111,0.976638176638177,0.986111111111111,0.98021164021164,0.976923076923077,0.973885094415428,NA,0.0587551539964443,0.0393162393162393
"japanese_vowels",14,1,"SFCL",5,0.961538461538462,0.967592592592593,0.959211159211159,0.967592592592593,0.961616322485888,0.961538461538462,0.956475157359047,NA,0.0852447363033443,0.0504615384615385
