"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",17,3,7,11,0.930232558139535,0.925925925925926,0.930966009299343,0.925925925925926,0.925027276611128,0.930232558139535,0.920788701644266,NA,0.395992503755586,0.0871292203216093
"japanese_vowels",17,3,8,1,0.968992248062015,0.972222222222222,0.975156695156695,0.972222222222222,0.973169228420681,0.968992248062015,0.96479738027016,NA,1.0709698106949,0.062015503875969
"japanese_vowels",17,3,9,3,0.953488372093023,0.954415954415954,0.964031339031339,0.954415954415954,0.958285024154589,0.953488372093023,0.947145588636985,NA,0.322896885819255,0.0534022394487511
"japanese_vowels",17,3,10,1,0.984496124031008,0.986111111111111,0.991452991452991,0.986111111111111,0.988148148148148,0.984496124031008,0.982389078498293,NA,0.535484905347452,0.0310077519379845
"japanese_vowels",17,3,11,7,0.968992248062015,0.969907407407407,0.971230158730159,0.969907407407407,0.969817945965289,0.968992248062015,0.964816582571935,NA,0.350091904895274,0.0560037968675842
"japanese_vowels",17,3,12,1,0.976744186046512,0.979166666666667,0.982298474945534,0.979166666666667,0.980438442394964,0.976744186046512,0.973605238030282,NA,0.803227358021179,0.0465116279069767
"japanese_vowels",17,4,1,7,0.453125,0.444976601498341,0.451538747152782,0.444976601498341,0.435538932140239,0.453125,0.380830626770783,NA,6.22538404782148,0.707270408163265
"japanese_vowels",17,4,2,11,0.71875,0.712475447258056,0.726490938255644,0.712475447258056,0.708911715781793,0.71875,0.680886426592798,NA,1.91192515314026,0.39088326446281
"japanese_vowels",17,4,3,9,0.7890625,0.764189051689052,0.762814799579505,0.764189051689052,0.762087616494544,0.7890625,0.760631666435794,NA,1.51327964588189,0.300733024691358
"japanese_vowels",17,4,4,3,0.8359375,0.826487763444285,0.828408628408628,0.826487763444285,0.823269346950863,0.8359375,0.813682678311499,NA,1.53084523520904,0.197916666666667
"japanese_vowels",17,4,5,5,0.921875,0.914072039072039,0.921085858585859,0.914072039072039,0.914176759843738,0.921875,0.911455451023796,NA,0.437119790553102,0.111875
"japanese_vowels",17,4,6,5,0.921875,0.911044973544974,0.912258792405851,0.911044973544974,0.906897126667886,0.921875,0.91140642303433,NA,0.143340648853831,0.085625
"japanese_vowels",17,4,7,3,0.921875,0.910434472934473,0.913316993464052,0.910434472934473,0.908918576445458,0.921875,0.911418685121107,NA,0.901259892863207,0.102430555555556
"japanese_vowels",17,4,8,1,0.9453125,0.938212250712251,0.947222222222222,0.938212250712251,0.938850835544384,0.9453125,0.938010239380102,NA,1.88883933409668,0.109375
"japanese_vowels",17,4,9,5,0.9296875,0.919693732193732,0.932452795933188,0.919693732193732,0.919837840238285,0.9296875,0.920265780730897,NA,1.17816825950774,0.116875
"japanese_vowels",17,4,10,7,0.9375,0.928952991452991,0.939860203340596,0.928952991452991,0.929441263634812,0.9375,0.929134948096886,NA,0.934116863454312,0.108418367346939
"japanese_vowels",17,4,11,3,0.9296875,0.924122073578595,0.944444444444444,0.924122073578595,0.92372161814976,0.9296875,0.920331950207469,NA,1.14759287412382,0.0989583333333333
"japanese_vowels",17,4,12,1,0.953125,0.946759259259259,0.958333333333333,0.946759259259259,0.947624284317833,0.953125,0.946862243132914,NA,1.61900514351144,0.09375
"japanese_vowels",17,5,1,7,0.459677419354839,0.445503128111824,0.431120669611718,0.445503128111824,0.430846927402571,0.459677419354839,0.387315634218289,NA,3.47203786140242,0.65009874917709
"japanese_vowels",17,5,2,11,0.774193548387097,0.768818842188407,0.766334564128682,0.768818842188407,0.76025611600456,0.774193548387097,0.743952802359882,NA,1.38537449344158,0.333111170354572
