"dataset","seed","fold","s","n_sel","p","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"japanese_vowels",5,3,1.02,2,12,7,0.125,0.547146834646835,0.558139534883721,0.528932980599647,0.708465608465608,0.713178294573643,0.697444813027332
"japanese_vowels",5,3,1.21466341371801,2,12,9,0.5,0.699389499389499,0.705426356589147,0.68777859698496,0.693966218966219,0.689922480620155,0.678131765965481
"japanese_vowels",5,3,1.44647765551479,4,12,11,0.5,0.780357142857143,0.790697674418605,0.763932031805448,0.805952380952381,0.821705426356589,0.796039394284332
"japanese_vowels",5,3,1.72253283030825,4,12,11,0.25,0.889219576719577,0.89922480620155,0.886002818351719,0.940857753357753,0.945736434108527,0.944093583550105
"japanese_vowels",5,3,2.05127216461134,6,12,3,8,0.909259259259259,0.914728682170543,0.905398967183075,0.924470899470899,0.930232558139535,0.926906431419056
"japanese_vowels",5,3,2.44275024503092,8,12,7,4,0.942989417989418,0.945736434108527,0.942654664731126,0.949323361823362,0.953488372093023,0.95227415235441
"japanese_vowels",5,3,2.90894054067624,11,12,1,8,0.959193121693122,0.961240310077519,0.960943942575676,0.94965404965405,0.953488372093023,0.95447369954188
"japanese_vowels",5,3,3.46410161513775,12,12,1,4,0.974074074074074,0.976744186046512,0.975542457529405,0.949323361823362,0.953488372093023,0.951577776356102
"japanese_vowels",5,4,1.02,2,12,7,0.25,0.527837098489272,0.5390625,0.52556197105981,0.719801454584063,0.7265625,0.722869094937053
"japanese_vowels",5,4,1.21466341371801,2,12,7,0.25,0.734842331581462,0.7421875,0.733611877923472,0.788412875369397,0.8046875,0.790693815686099
"japanese_vowels",5,4,1.44647765551479,4,12,11,0.5,0.860861159774203,0.8671875,0.865452316549913,0.900414299870822,0.90625,0.904825850478024
"japanese_vowels",5,4,1.72253283030825,5,12,9,4,0.895985958485959,0.90625,0.902211617274731,0.876475376475376,0.890625,0.87883003091443
"japanese_vowels",5,4,2.05127216461134,6,12,9,4,0.930987993487993,0.9375,0.934511464825703,0.901607651607652,0.9140625,0.906481121758899
"japanese_vowels",5,4,2.44275024503092,8,12,5,4,0.938822751322751,0.9453125,0.940417478559017,0.95734126984127,0.9609375,0.956744988716315
"japanese_vowels",5,4,2.90894054067624,11,12,1,2,0.941137566137566,0.9453125,0.943724356865896,0.957061457061457,0.9609375,0.956946386946387
"japanese_vowels",5,4,3.46410161513775,12,12,1,4,0.955026455026455,0.9609375,0.95488429266207,0.985119047619048,0.984375,0.983740873489977
"japanese_vowels",5,5,1.02,2,12,5,0.125,0.488664495729713,0.508064516129032,0.462325634111253,0.699924471663602,0.717741935483871,0.685399302790607
"japanese_vowels",5,5,1.21466341371801,2,12,7,0.125,0.72203651823217,0.725806451612903,0.701540769528574,0.760683660140182,0.790322580645161,0.762332028873382
"japanese_vowels",5,5,1.44647765551479,4,12,7,2,0.862214174714175,0.879032258064516,0.860772831820296,0.920745920745921,0.935483870967742,0.915697867854731
"japanese_vowels",5,5,1.72253283030825,6,12,7,0.25,0.908871221371221,0.919354838709677,0.909255628792796,0.917980167980168,0.92741935483871,0.918595848595849
"japanese_vowels",5,5,2.05127216461134,6,12,7,8,0.914492914492914,0.92741935483871,0.913611518755613,0.939123276079798,0.943548387096774,0.94247015341135
"japanese_vowels",5,5,2.44275024503092,8,12,5,4,0.933853183853184,0.943548387096774,0.935619033516751,0.914492914492914,0.92741935483871,0.920142265179571
"japanese_vowels",5,5,2.90894054067624,11,12,5,4,0.924744237244237,0.935483870967742,0.923547544621713,0.933853183853184,0.943548387096774,0.942399269129939
"japanese_vowels",5,5,3.46410161513775,12,12,5,4,0.915484977984978,0.92741935483871,0.915314280301493,0.96043771043771,0.967741935483871,0.965438610432353
"japanese_vowels",6,1,1.02,2,12,11,0.125,0.547378084878085,0.569230769230769,0.542166352166352,0.66769203019203,0.692307692307692,0.668319336515001
"japanese_vowels",6,1,1.21466341371801,2,12,3,0.5,0.713339438339438,0.730769230769231,0.712414363097845,0.727228327228327,0.738461538461539,0.720082610704947
"japanese_vowels",6,1,1.44647765551479,4,12,11,0.25,0.848158323158323,0.853846153846154,0.850737736206411,0.887077737077737,0.892307692307692,0.88835212662749
"japanese_vowels",6,1,1.72253283030825,5,12,9,0.5,0.910225885225885,0.915384615384615,0.91208911329601,0.877920227920228,0.892307692307692,0.87842354158696
"japanese_vowels",6,1,2.05127216461134,6,12,5,0.125,0.93019943019943,0.938461538461538,0.93147185666426,0.913715913715914,0.923076923076923,0.915724516518167
"japanese_vowels",6,1,2.44275024503092,8,12,3,4,0.941061253561254,0.946153846153846,0.942839849916312,0.93019943019943,0.938461538461538,0.929552339430734
"japanese_vowels",6,1,2.90894054067624,11,12,1,4,0.938746438746439,0.946153846153846,0.942295774034904,0.948717948717949,0.953846153846154,0.948023458023458
"japanese_vowels",6,1,3.46410161513775,12,12,1,4,0.938746438746439,0.946153846153846,0.94086254593501,0.948005698005698,0.953846153846154,0.950752900193894
"japanese_vowels",6,2,1.02,2,12,5,0.125,0.521337458837459,0.51937984496124,0.502997064643753,0.671515059015059,0.674418604651163,0.657256197943848
"japanese_vowels",6,2,1.21466341371801,2,12,7,1,0.731730769230769,0.720930232558139,0.712885844578222,0.754385429385429,0.751937984496124,0.752285192981512
"japanese_vowels",6,2,1.44647765551479,4,12,7,2,0.857773707773708,0.852713178294574,0.852849740088056,0.896082621082621,0.89922480620155,0.894409920650879
"japanese_vowels",6,2,1.72253283030825,5,12,11,0.125,0.910765160765161,0.914728682170543,0.9113217980891,0.898478835978836,0.89922480620155,0.895877375384933
"japanese_vowels",6,2,2.05127216461134,6,12,11,0.125,0.927248677248677,0.930232558139535,0.925041147965296,0.936507936507937,0.937984496124031,0.935790598735005
"japanese_vowels",6,2,2.44275024503092,8,12,9,0.125,0.961970899470899,0.961240310077519,0.960751715620536,0.934193121693122,0.937984496124031,0.93517625420568
"japanese_vowels",6,2,2.90894054067624,11,12,5,4,0.969907407407407,0.968992248062015,0.967586541934977,0.979166666666667,0.976744186046512,0.979150563607085
"japanese_vowels",6,2,3.46410161513775,12,12,1,4,0.979166666666667,0.976744186046512,0.979255767377164,0.993055555555556,0.992248062015504,0.994148196913174
"japanese_vowels",6,3,1.02,2,12,9,0.125,0.489071114071114,0.511627906976744,0.487624600251375,0.713286250786251,0.728682170542636,0.715388052161283
"japanese_vowels",6,3,1.21466341371801,2,12,11,0.125,0.729354904354904,0.736434108527132,0.729259735632118,0.719437044437044,0.728682170542636,0.72200641950642
"japanese_vowels",6,3,1.44647765551479,5,12,9,0.125,0.836294261294261,0.844961240310077,0.835795725340846,0.834312909312909,0.852713178294574,0.838788294928166
"japanese_vowels",6,3,1.72253283030825,5,12,5,8,0.90018315018315,0.906976744186046,0.896212624823736,0.922489547489547,0.930232558139535,0.926169661760726
"japanese_vowels",6,3,2.05127216461134,6,12,11,4,0.937220187220187,0.945736434108527,0.938933471194652,0.953703703703704,0.961240310077519,0.955585264408794
"japanese_vowels",6,3,2.44275024503092,8,12,7,4,0.955738705738706,0.961240310077519,0.956900127694983,0.964997964997965,0.968992248062015,0.968546630675888
"japanese_vowels",6,3,2.90894054067624,11,12,1,4,0.965710215710216,0.968992248062015,0.969406845729652,0.982804232804233,0.984496124031008,0.982181069958848
"japanese_vowels",6,3,3.46410161513775,12,12,1,4,0.956450956450956,0.961240310077519,0.959692309058593,0.972934472934473,0.976744186046512,0.973198653198653
"japanese_vowels",6,4,1.02,2,12,5,0.125,0.520548815114033,0.5234375,0.498284182526264,0.765846251172338,0.7734375,0.757679750625487
"japanese_vowels",6,4,1.21466341371801,2,12,9,0.5,0.753472775211906,0.75,0.740976159874637,0.767436428305994,0.7734375,0.762462787854798
"japanese_vowels",6,4,1.44647765551479,3,12,9,1,0.833108155934243,0.8359375,0.824827187813458,0.886288510201554,0.8828125,0.883012754916803
"japanese_vowels",6,4,1.72253283030825,5,12,3,1,0.895553520553521,0.90625,0.891993445752212,0.92002442002442,0.921875,0.919091977762191
"japanese_vowels",6,4,2.05127216461134,6,12,3,4,0.948794261294261,0.953125,0.94927218374351,0.954825166781688,0.953125,0.954327141642086
"japanese_vowels",6,4,2.44275024503092,8,12,7,4,0.948794261294261,0.953125,0.950867375601675,0.959656084656085,0.9609375,0.960070949805249
"japanese_vowels",6,4,2.90894054067624,11,12,1,8,0.980288129744652,0.9765625,0.977911522633745,0.963621463077985,0.9609375,0.964451945103286
"japanese_vowels",6,4,3.46410161513775,12,12,1,8,0.970418369874892,0.96875,0.969623586290253,0.985119047619048,0.984375,0.985492033633573
"japanese_vowels",6,5,1.02,2,12,7,0.125,0.568990651055868,0.57258064516129,0.57166924760062,0.738961622113796,0.733870967741935,0.725349569591056
"japanese_vowels",6,5,1.21466341371801,2,12,11,0.5,0.765319724558855,0.758064516129032,0.758940893460034,0.771663018945628,0.782258064516129,0.768964099615441
"japanese_vowels",6,5,1.44647765551479,4,12,11,0.5,0.868205667118711,0.870967741935484,0.867077517732503,0.895162607119129,0.903225806451613,0.893043590869678
"japanese_vowels",6,5,1.72253283030825,5,12,11,0.25,0.885753035209557,0.895161290322581,0.883459111351306,0.908952158952159,0.919354838709677,0.910006182777703
"japanese_vowels",6,5,2.05127216461134,6,12,5,0.125,0.908339245295767,0.919354838709677,0.906612702759335,0.941489066489066,0.943548387096774,0.940082707594785
"japanese_vowels",6,5,2.44275024503092,8,12,3,8,0.958483545440067,0.959677419354839,0.960415343973173,0.960086109542631,0.959677419354839,0.960672960542242
"japanese_vowels",6,5,2.90894054067624,11,12,11,4,0.943681117594161,0.943548387096774,0.941051183563261,0.987232574189096,0.983870967741935,0.986879690147664
"japanese_vowels",6,5,3.46410161513775,12,12,1,4,0.943681117594161,0.943548387096774,0.943478493236947,0.977131564088086,0.975806451612903,0.977144240412214
"japanese_vowels",7,1,1.02,2,12,7,0.5,0.473965386465386,0.484615384615385,0.450997824114772,0.727787952787953,0.730769230769231,0.718737287536571
"japanese_vowels",7,1,1.21466341371801,2,12,5,0.5,0.704080179080179,0.715384615384615,0.69969641770975,0.757270044770045,0.761538461538461,0.753701030334142
"japanese_vowels",7,1,1.44647765551479,4,12,9,0.25,0.787179487179487,0.8,0.781653291933365,0.888247863247863,0.892307692307692,0.889168973415086
"japanese_vowels",7,1,1.72253283030825,6,12,3,0.5,0.870161782661783,0.876923076923077,0.868115638130999,0.898829873829874,0.907692307692308,0.898876691432794
"japanese_vowels",7,1,2.05127216461134,6,12,7,8,0.902136752136752,0.907692307692308,0.900491479993307,0.943803418803419,0.946153846153846,0.945567675346001
"japanese_vowels",7,1,2.44275024503092,8,12,5,1,0.92991452991453,0.930769230769231,0.928876196822224,0.926887464387464,0.923076923076923,0.925904820715987
"japanese_vowels",7,1,2.90894054067624,11,12,1,8,0.951638176638177,0.953846153846154,0.955072004056678,0.941488603988604,0.938461538461538,0.944195647902545
"japanese_vowels",7,1,3.46410161513775,12,12,1,8,0.947720797720798,0.946153846153846,0.94962150507009,0.948433048433048,0.946153846153846,0.953238299151078
"japanese_vowels",7,2,1.02,2,12,5,0.125,0.616773966773967,0.627906976744186,0.606253891351931,0.706272893772894,0.720930232558139,0.69958233444526
"japanese_vowels",7,2,1.21466341371801,2,12,7,0.25,0.708353683353683,0.705426356589147,0.692226958715644,0.769764957264957,0.782945736434108,0.769625571670978
"japanese_vowels",7,2,1.44647765551479,4,12,7,4,0.818605006105006,0.821705426356589,0.817324355119425,0.855458892958893,0.86046511627907,0.855460451176108
"japanese_vowels",7,2,1.72253283030825,5,12,11,4,0.87212555962556,0.883720930232558,0.869515342642077,0.90944240944241,0.914728682170543,0.910031101261701
"japanese_vowels",7,2,2.05127216461134,6,12,7,8,0.901505901505901,0.914728682170543,0.899593501206886,0.949786324786325,0.953488372093023,0.950185185185185
"japanese_vowels",7,2,2.44275024503092,8,12,7,4,0.938212250712251,0.945736434108527,0.938064717641179,0.965990028490028,0.968992248062015,0.967290294246816
"japanese_vowels",7,2,2.90894054067624,11,12,1,8,0.958333333333333,0.953488372093023,0.954387519501898,0.959656084656085,0.961240310077519,0.958919110890437
"japanese_vowels",7,2,3.46410161513775,12,12,1,4,0.954415954415954,0.953488372093023,0.95248027089686,0.978174603174603,0.976744186046512,0.97766278401199
"japanese_vowels",7,3,1.02,2,12,9,0.125,0.47023717023717,0.488372093023256,0.460991073135742,0.726707089207089,0.744186046511628,0.714966263307093
"japanese_vowels",7,3,1.21466341371801,2,12,7,0.125,0.772820235320235,0.767441860465116,0.768693616586337,0.81726467976468,0.821705426356589,0.820343896205965
"japanese_vowels",7,3,1.44647765551479,4,12,7,0.5,0.894098494098494,0.891472868217054,0.892520648076204,0.945487382987383,0.945736434108527,0.944292574656336
"japanese_vowels",7,3,1.72253283030825,5,12,9,1,0.914931827431827,0.922480620155039,0.916365722862475,0.948794261294261,0.953488372093023,0.949752548399891
"japanese_vowels",7,3,2.05127216461134,6,12,11,4,0.940857753357753,0.945736434108527,0.942985709942232,0.944164631664632,0.945736434108527,0.943395671947243
"japanese_vowels",7,3,2.44275024503092,8,12,7,4,0.955738705738706,0.961240310077519,0.957725332459632,0.952431827431827,0.953488372093023,0.953372190692474
"japanese_vowels",7,3,2.90894054067624,11,12,1,4,0.946479446479446,0.953488372093023,0.949669968607167,0.969627594627595,0.968992248062015,0.969162388890431
"japanese_vowels",7,3,3.46410161513775,12,12,1,8,0.963675213675214,0.968992248062015,0.966671476671477,0.964997964997965,0.968992248062015,0.96998711024936
"japanese_vowels",7,4,1.02,2,12,3,0.25,0.454434273456013,0.4609375,0.458504685317884,0.650549671745324,0.65625,0.642805955004023
"japanese_vowels",7,4,1.21466341371801,2,12,7,0.5,0.694915591654722,0.703125,0.682396156176739,0.692399488595141,0.6953125,0.67434099527798
"japanese_vowels",7,4,1.44647765551479,4,12,11,0.125,0.834739696696218,0.84375,0.837436162661777,0.930425492382014,0.9296875,0.928662393258322
"japanese_vowels",7,4,1.72253283030825,5,12,9,1,0.891933428889951,0.8984375,0.89720452055951,0.905774318274318,0.9140625,0.906458685128898
"japanese_vowels",7,4,2.05127216461134,6,12,11,4,0.946581196581197,0.953125,0.948972906012684,0.927350427350427,0.9375,0.927611792394401
"japanese_vowels",7,4,2.44275024503092,8,12,9,4,0.955128205128205,0.9609375,0.956570466570467,0.959556546513068,0.9609375,0.959126961573679
"japanese_vowels",7,4,2.90894054067624,11,12,9,4,0.945868945868946,0.953125,0.947283950617284,0.973646723646724,0.9765625,0.976386013342535
"japanese_vowels",7,4,3.46410161513775,12,12,1,4,0.964387464387464,0.96875,0.966671476671477,0.982905982905983,0.984375,0.984204793028322
"japanese_vowels",7,5,1.02,2,12,11,0.25,0.541270424422598,0.564516129032258,0.522373013977387,0.718170114909245,0.725806451612903,0.705276249049151
"japanese_vowels",7,5,1.21466341371801,2,12,11,0.25,0.742088225783878,0.741935483870968,0.720062833883972,0.72417347145608,0.725806451612903,0.725153997164364
"japanese_vowels",7,5,1.44647765551479,4,12,9,0.5,0.823849258631867,0.82258064516129,0.808830748880332,0.882624119037163,0.887096774193548,0.881096260759655
"japanese_vowels",7,5,1.72253283030825,5,12,11,4,0.898346822259866,0.903225806451613,0.896187741281861,0.89351590438547,0.895161290322581,0.889675259801125
"japanese_vowels",7,5,2.05127216461134,6,12,7,2,0.938411025367547,0.943548387096774,0.935544861848377,0.922207321663843,0.92741935483871,0.923850624791821
"japanese_vowels",7,5,2.44275024503092,8,12,5,2,0.948512035468557,0.951612903225806,0.948128102337272,0.939252776209298,0.943548387096774,0.938691662949142
"japanese_vowels",7,5,2.90894054067624,11,12,1,2,0.977973314929837,0.975806451612903,0.976555381119766,0.965707802664324,0.967741935483871,0.967303120926309
"japanese_vowels",7,5,3.46410161513775,12,12,3,8,0.95294037685342,0.951612903225806,0.952624903960511,0.972703222703223,0.975806451612903,0.975395485160211
"japanese_vowels",8,1,1.02,2,12,5,0.125,0.518524531024531,0.538461538461538,0.510354323397259,0.677187627187627,0.692307692307692,0.666747840926722
"japanese_vowels",8,1,1.21466341371801,2,12,9,0.125,0.753072853072853,0.761538461538461,0.746120944351976,0.744164631664632,0.753846153846154,0.739730045275792
"japanese_vowels",8,1,1.44647765551479,3,12,11,0.125,0.860622710622711,0.861538461538462,0.859432171681632,0.874542124542125,0.876923076923077,0.871402168684777
"japanese_vowels",8,1,1.72253283030825,5,12,3,0.125,0.906949531949532,0.907692307692308,0.908874065576964,0.9253663003663,0.930769230769231,0.92997935091203
"japanese_vowels",8,1,2.05127216461134,6,12,9,8,0.947903947903948,0.953846153846154,0.951978994288485,0.940247252747253,0.946153846153846,0.941756080683929
"japanese_vowels",8,1,2.44275024503092,8,12,3,4,0.961080586080586,0.961538461538462,0.959711871766454,0.955738705738706,0.961538461538462,0.95917397434671
"japanese_vowels",8,1,2.90894054067624,11,12,1,4,0.951821326821327,0.953846153846154,0.95064967234904,0.974257224257224,0.976923076923077,0.977805889935147
"japanese_vowels",8,1,3.46410161513775,12,12,1,4,0.961080586080586,0.961538461538462,0.962207265083104,0.991452991452991,0.992307692307692,0.992188552188552
"japanese_vowels",8,2,1.02,2,12,11,0.125,0.500957375957376,0.496124031007752,0.494466930698815,0.6502035002035,0.666666666666667,0.649808580223327
"japanese_vowels",8,2,1.21466341371801,3,12,5,0.125,0.724557387057387,0.720930232558139,0.714222581468061,0.695456857956858,0.720930232558139,0.697440906622829
"japanese_vowels",8,2,1.44647765551479,3,12,9,1,0.773168498168498,0.782945736434108,0.77368778280543,0.748697598697599,0.767441860465116,0.753217675640147
"japanese_vowels",8,2,1.72253283030825,5,12,11,2,0.895985958485959,0.89922480620155,0.901928240437557,0.863726088726089,0.868217054263566,0.862672510967442
"japanese_vowels",8,2,2.05127216461134,6,12,9,8,0.913512413512414,0.914728682170543,0.921507223834488,0.91539479039479,0.922480620155039,0.919011459944139
"japanese_vowels",8,2,2.44275024503092,8,12,9,8,0.937220187220187,0.937984496124031,0.938047121321794,0.941849816849817,0.945736434108527,0.942592402950826
"japanese_vowels",8,2,2.90894054067624,11,12,1,8,0.958053520553521,0.961240310077519,0.959720415145252,0.96731277981278,0.968992248062015,0.969109174534011
"japanese_vowels",8,2,3.46410161513775,12,12,1,8,0.965990028490028,0.968992248062015,0.966517347386913,0.96731277981278,0.968992248062015,0.968524607373814
"japanese_vowels",8,3,1.02,2,12,7,0.125,0.551730676730677,0.565891472868217,0.551194938219111,0.764718152218152,0.767441860465116,0.751615410382014
"japanese_vowels",8,3,1.21466341371801,2,12,5,0.5,0.771662596662597,0.767441860465116,0.756102287291569,0.764468864468864,0.767441860465116,0.752612263740523
"japanese_vowels",8,3,1.44647765551479,4,12,9,0.5,0.848977411477411,0.86046511627907,0.840155700578104,0.896413308913309,0.89922480620155,0.894870881372524
"japanese_vowels",8,3,1.72253283030825,5,12,11,0.125,0.894561457061457,0.906976744186046,0.891880405360798,0.931598494098494,0.937984496124031,0.932227950345896
"japanese_vowels",8,3,2.05127216461134,6,12,11,2,0.910434472934473,0.922480620155039,0.907339111193067,0.939535002035002,0.945736434108527,0.937217530223339
"japanese_vowels",8,3,2.44275024503092,8,12,3,4,0.944444444444444,0.953488372093023,0.94179361577829,0.965277777777778,0.968992248062015,0.963791951026251
"japanese_vowels",8,3,2.90894054067624,11,12,9,8,0.945156695156695,0.953488372093023,0.945510460540886,0.973544973544973,0.976744186046512,0.975258648816478
"japanese_vowels",8,3,3.46410161513775,12,12,3,4,0.945156695156695,0.953488372093023,0.944950134643229,0.981481481481482,0.984496124031008,0.981481481481482
"japanese_vowels",8,4,1.02,2,12,5,0.125,0.480354749919967,0.484375,0.476086464975354,0.715431287713896,0.71875,0.709008561727202
"japanese_vowels",8,4,1.21466341371801,2,12,7,0.125,0.631962703158355,0.6328125,0.632898679420419,0.718209065491674,0.71875,0.724848090349653
"japanese_vowels",8,4,1.44647765551479,4,12,9,0.125,0.838396285678894,0.8359375,0.834680681637203,0.884497044823132,0.8828125,0.885165844622366
"japanese_vowels",8,4,1.72253283030825,5,12,5,0.125,0.884497044823132,0.8828125,0.878351671141526,0.91346817433774,0.9140625,0.910646864050415
"japanese_vowels",8,4,2.05127216461134,6,12,11,4,0.919360168816691,0.921875,0.920700303280948,0.932004830917874,0.9296875,0.927842215256008
"japanese_vowels",8,4,2.44275024503092,8,12,5,4,0.944089867459433,0.9375,0.941712799769654,0.947015182884748,0.9375,0.939562839228934
"japanese_vowels",8,4,2.90894054067624,11,12,5,4,0.950523349436393,0.9453125,0.947945879152776,0.969041867954911,0.9609375,0.965983397190294
"japanese_vowels",8,4,3.46410161513775,12,12,1,4,0.979214666171188,0.9765625,0.978616490313583,0.978502415458937,0.9765625,0.977904239601332
"japanese_vowels",8,5,1.02,2,12,11,0.125,0.52739633554851,0.548387096774194,0.525047471901346,0.714916987199596,0.725806451612903,0.71353644207844
"japanese_vowels",8,5,1.21466341371801,2,12,9,0.125,0.709697870567436,0.725806451612903,0.706376700662159,0.749870560196647,0.758064516129032,0.747471979934991
"japanese_vowels",8,5,1.44647765551479,4,12,7,0.125,0.849758936715458,0.854838709677419,0.852715996377253,0.88621599817252,0.895161290322581,0.887473483165467
"japanese_vowels",8,5,1.72253283030825,4,12,9,2,0.882647445147445,0.895161290322581,0.882499532715272,0.937009749509749,0.943548387096774,0.938224616812872
"japanese_vowels",8,5,2.05127216461134,6,12,3,4,0.915484977984978,0.92741935483871,0.913770209838321,0.937090687090687,0.943548387096774,0.93779226577324
"japanese_vowels",8,5,2.44275024503092,8,12,3,4,0.925585988085988,0.935483870967742,0.925398313914938,0.946349946349946,0.951612903225806,0.950704200859088
"japanese_vowels",8,5,2.90894054067624,11,12,5,4,0.971250971250971,0.975806451612903,0.974920634920635,0.974257224257224,0.975806451612903,0.976242046006772
"japanese_vowels",8,5,3.46410161513775,12,12,1,4,0.954335016835017,0.959677419354839,0.953430526800092,0.971380471380471,0.975806451612903,0.972039232908798
"japanese_vowels",9,1,1.02,2,12,11,0.125,0.459283309283309,0.484615384615385,0.446996579682868,0.733068783068783,0.730769230769231,0.726708271152716
"japanese_vowels",9,1,1.21466341371801,2,12,5,0.25,0.674020886520887,0.684615384615385,0.664779210393246,0.760182872682873,0.761538461538461,0.756545296780277
"japanese_vowels",9,1,1.44647765551479,3,12,11,0.25,0.833704721204721,0.830769230769231,0.826557151631174,0.875669238169238,0.876923076923077,0.873582816006188
"japanese_vowels",9,1,1.72253283030825,5,12,5,2,0.924903337403337,0.930769230769231,0.929408998167168,0.887456987456987,0.892307692307692,0.888595817024873
"japanese_vowels",9,1,2.05127216461134,6,12,9,2,0.952681115181115,0.953846153846154,0.952912071761278,0.936477411477411,0.938461538461538,0.934989635348058
"japanese_vowels",9,1,2.44275024503092,8,12,3,4,0.934162596662597,0.938461538461538,0.93627093741828,0.936726699226699,0.938461538461538,0.939646867293926
"japanese_vowels",9,1,2.90894054067624,11,12,1,8,0.945736670736671,0.946153846153846,0.94712406347327,0.944134106634107,0.946153846153846,0.949260478084007
"japanese_vowels",9,1,3.46410161513775,12,12,1,2,0.967562067562068,0.969230769230769,0.968237714839022,0.961609686609687,0.961538461538462,0.96051069528902
"japanese_vowels",9,2,1.02,2,12,5,0.125,0.568277555777556,0.581395348837209,0.560180178715765,0.711808099308099,0.728682170542636,0.708644728103301
"japanese_vowels",9,2,1.21466341371801,3,12,7,0.5,0.764718152218152,0.782945736434108,0.756124807092549,0.751393976393976,0.775193798449612,0.750779716763392
"japanese_vowels",9,2,1.44647765551479,4,12,7,0.125,0.829136141636142,0.844961240310077,0.818512546947815,0.877747252747253,0.883720930232558,0.880726332107773
"japanese_vowels",9,2,1.72253283030825,4,12,7,0.5,0.896265771265771,0.906976744186046,0.894945939728548,0.940064102564103,0.945736434108527,0.941263513324447
"japanese_vowels",9,2,2.05127216461134,6,12,3,8,0.920405982905983,0.930232558139535,0.921174603314179,0.917378917378917,0.922480620155039,0.918777617993724
"japanese_vowels",9,2,2.44275024503092,8,12,5,4,0.963675213675214,0.968992248062015,0.967919424126321,0.967592592592593,0.968992248062015,0.966401691219247
"japanese_vowels",9,2,2.90894054067624,11,12,1,8,0.972222222222222,0.976744186046512,0.973688497882046,0.990740740740741,0.992248062015504,0.990724637681159
"japanese_vowels",9,2,3.46410161513775,12,12,1,4,0.981481481481482,0.984496124031008,0.982325593475664,0.972934472934473,0.968992248062015,0.971718427185587
"japanese_vowels",9,3,1.02,2,12,7,0.125,0.556459281459281,0.565891472868217,0.547236527089468,0.730245217745218,0.744186046511628,0.723447164751513
"japanese_vowels",9,3,1.21466341371801,2,12,7,0.125,0.752218152218152,0.751937984496124,0.749326036282558,0.784228734228734,0.790697674418605,0.778806539272005
"japanese_vowels",9,3,1.44647765551479,4,12,11,0.125,0.854532967032967,0.86046511627907,0.860157894320707,0.884228734228734,0.89922480620155,0.884707362774996
"japanese_vowels",9,3,1.72253283030825,5,12,11,0.125,0.907376882376882,0.914728682170543,0.911815552720065,0.888247863247863,0.89922480620155,0.891776074722102
"japanese_vowels",9,3,2.05127216461134,6,12,7,4,0.91478428978429,0.922480620155039,0.917143021005384,0.950498575498576,0.953488372093023,0.954844337090714
"japanese_vowels",9,3,2.44275024503092,8,12,7,4,0.913461538461538,0.922480620155039,0.912861995988731,0.959045584045584,0.961240310077519,0.960528350031896
"japanese_vowels",9,3,2.90894054067624,11,12,11,4,0.922720797720798,0.930232558139535,0.923384204520092,0.949074074074074,0.953488372093023,0.952255149294927
"japanese_vowels",9,3,3.46410161513775,12,12,3,4,0.935897435897436,0.937984496124031,0.9322388561519,0.967592592592593,0.968992248062015,0.970358326818395
"japanese_vowels",9,4,1.02,2,12,7,0.25,0.517992675601371,0.53125,0.517351475684809,0.745027516766647,0.75,0.73553245364614
"japanese_vowels",9,4,1.21466341371801,2,12,11,2,0.758102404841535,0.765625,0.734706254771614,0.749700058395711,0.75,0.741929647110807
"japanese_vowels",9,4,1.44647765551479,4,12,7,0.5,0.889730539187061,0.8984375,0.88753894435267,0.936026835483357,0.9375,0.936500259000259
"japanese_vowels",9,4,1.72253283030825,5,12,11,0.25,0.92002442002442,0.9296875,0.920709530186676,0.966320716320716,0.96875,0.966999384526266
"japanese_vowels",9,4,2.05127216461134,6,12,9,4,0.946479446479446,0.953125,0.949057029926595,0.958053520553521,0.9609375,0.956573222747447
"japanese_vowels",9,4,2.44275024503092,8,12,5,4,0.954415954415954,0.9609375,0.955084175084175,0.972934472934473,0.9765625,0.973540533540533
"japanese_vowels",9,4,2.90894054067624,11,12,1,4,1,1,1,0.977362814319336,0.9765625,0.978731692354881
"japanese_vowels",9,4,3.46410161513775,12,12,9,4,0.954415954415954,0.9609375,0.955262515262515,1,1,1
"japanese_vowels",9,5,1.02,2,12,11,0.125,0.468801025866243,0.483870967741935,0.479770202850698,0.707918591070765,0.709677419354839,0.702304163134287
"japanese_vowels",9,5,1.21466341371801,2,12,7,0.5,0.696524892177066,0.693548387096774,0.693605494831548,0.708408741017437,0.701612903225806,0.706712167371354
"japanese_vowels",9,5,1.44647765551479,4,12,11,0.125,0.770349316544969,0.766129032258065,0.763173094285764,0.884256444039053,0.879032258064516,0.874393310257314
"japanese_vowels",9,5,1.72253283030825,5,12,7,0.125,0.853424051793617,0.854838709677419,0.848997788332211,0.927227563097128,0.919354838709677,0.922353692479557
"japanese_vowels",9,5,2.05127216461134,6,12,7,2,0.912818562275084,0.919354838709677,0.912926964447871,0.958916083916084,0.959677419354839,0.958470169677066
"japanese_vowels",9,5,2.44275024503092,8,12,9,4,0.943954193954194,0.951612903225806,0.945588401380856,0.939153238066281,0.935483870967742,0.936498686498687
